id_match,home_team,away_team,home_result,away_result,result,date,round,city,edition
3652,Uruguay,Venezuela,3.0,1.0,Uruguay,1997-01-01,PRELIMINARY-S.America,Montevideo,1997
3653,Uzbekistan (Ўзбекистон),Cambodia (កម្ពុជា),6.0,0.0,Uzbekistan (Ўзбекистон),1997-01-01,PRELIMINARY-Asia,Tashkent,1997
3654,Uzbekistan (Ўзбекистон),Indonesia,3.0,0.0,Uzbekistan (Ўзбекистон),1997-01-01,PRELIMINARY-Asia,Tashkent,1997
3655,Uzbekistan (Ўзбекистон),Japan (日本),1.0,1.0,draw,1997-01-01,PRELIMINARY-Asia,Tashkent,1997
3656,Uzbekistan (Ўзбекистон),Kazakhstan (Қазақстан),4.0,0.0,Uzbekistan (Ўзбекистон),1997-01-01,PRELIMINARY-Asia,Tashkent,1997
3657,Uzbekistan (Ўзбекистон),South Korea (한국),1.0,5.0,South Korea (한국),1997-01-01,PRELIMINARY-Asia,Tashkent,1997
3658,Uzbekistan (Ўзбекистон),United Arab Emirates (الإمارات العربية المتحدة),2.0,3.0,United Arab Emirates (الإمارات العربية المتحدة),1997-01-01,PRELIMINARY-Asia,Tashkent,1997
3659,Uzbekistan (Ўзбекистон),Yemen (اليمن),5.0,1.0,Uzbekistan (Ўзбекистон),1997-01-01,PRELIMINARY-Asia,Tashkent,1997
3660,Venezuela,Bolivia,1.0,1.0,draw,1997-01-01,PRELIMINARY-S.America,Valera,1997
3661,Venezuela,Ecuador,1.0,1.0,draw,1997-01-01,PRELIMINARY-S.America,Maracaibo,1997
3662,Venezuela,Paraguay,0.0,2.0,Paraguay,1997-01-01,PRELIMINARY-S.America,Mérida,1997
3663,Venezuela,Peru (Perú),0.0,3.0,Peru (Perú),1997-01-01,PRELIMINARY-S.America,Barinas,1997
3664,Vietnam (Việt Nam),China (中国),1.0,3.0,China (中国),1997-01-01,PRELIMINARY-Asia,Ho_Chi_Minh,1997
3665,Vietnam (Việt Nam),Tajikistan (Точикистон),0.0,4.0,Tajikistan (Точикистон),1997-01-01,PRELIMINARY-Asia,Ho_Chi_Minh,1997
3666,Vietnam (Việt Nam),Turkmenistan (Türkmenistan),0.0,4.0,Turkmenistan (Türkmenistan),1997-01-01,PRELIMINARY-Asia,Ho_Chi_Minh,1997
3667,Wales (Cymru),Belgium (België),1.0,2.0,Belgium (België),1997-01-01,PRELIMINARY-Europe,Cardiff,1997
3668,Yemen (اليمن),Cambodia (កម្ពុជា),7.0,0.0,Yemen (اليمن),1997-01-01,PRELIMINARY-Asia,Sanaa,1997
3669,Yemen (اليمن),Indonesia,1.0,1.0,draw,1997-01-01,PRELIMINARY-Asia,Sanaa,1997
3670,Yemen (اليمن),Uzbekistan (Ўзбекистон),0.0,1.0,Uzbekistan (Ўзбекистон),1997-01-01,PRELIMINARY-Asia,Sanaa,1997
3671,Yugoslavia (Југославија),Hungary (Magyarország),5.0,0.0,Yugoslavia (Југославија),1997-01-01,PRELIMINARY-Europe,Beograd,1997
3672,Yugoslavia (Југославија),Slovakia (Slovensko),2.0,0.0,Yugoslavia (Југославија),1997-01-01,PRELIMINARY-Europe,Beograd,1997
3673,Yugoslavia (Југославија),Spain (España),1.0,1.0,draw,1997-01-01,PRELIMINARY-Europe,Beograd,1997
3674,Zaire (Zaïre),Congo,1.0,1.0,draw,1997-01-01,PRELIMINARY-Africa,Kinshasa,1997
3675,Zaire (Zaïre),South Africa (Suid-Afrika),1.0,2.0,South Africa (Suid-Afrika),1997-01-01,PRELIMINARY-Africa,Lomé,1997
3676,Zaire (Zaïre),Zambia,2.0,2.0,draw,1997-01-01,PRELIMINARY-Africa,Harare,1997
3677,Zambia,Congo,3.0,0.0,Zambia,1997-01-01,PRELIMINARY-Africa,Lusaka,1997
3678,Zambia,D.R. Congo (R.D. Congo),2.0,0.0,Zambia,1997-01-01,PRELIMINARY-Africa,Lusaka,1997
3679,Zambia,South Africa (Suid-Afrika),0.0,0.0,draw,1997-01-01,PRELIMINARY-Africa,Lusaka,1997
3680,Zimbabwe,Angola,0.0,0.0,draw,1997-01-01,PRELIMINARY-Africa,Harare,1997
3681,Zimbabwe,Cameroon (Cameroun),1.0,2.0,Cameroon (Cameroun),1997-01-01,PRELIMINARY-Africa,Harare,1997
3682,Zimbabwe,Togo,3.0,0.0,Zimbabwe,1997-01-01,PRELIMINARY-Africa,Harare,1997
3683,Belgium (België),South Korea (한국),1.0,1.0,draw,1998-01-01,GROUP_STAGE,Paris,1998
3684,Croatia (Hrvatska),Netherlands (Nederland),2.0,1.0,Croatia (Hrvatska),1998-01-01,PLACES_3&4,Paris,1998
3685,France,Brazil (Brasil),3.0,0.0,France,1998-01-01,_FINAL,Paris,1998
3686,Germany (Deutschland),USA,2.0,0.0,Germany (Deutschland),1998-01-01,GROUP_STAGE,Paris,1998
3687,Netherlands (Nederland),South Korea (한국),5.0,0.0,Netherlands (Nederland),1998-01-01,GROUP_STAGE,Marseille,1998
3688,South Korea (한국),Mexico (México),1.0,3.0,Mexico (México),1998-01-01,GROUP_STAGE,Lyon,1998
3689,USA,Iran (ایران),1.0,2.0,Iran (ایران),1998-01-01,GROUP_STAGE,Lyon,1998
3690,USA,Yugoslavia (Југославија),0.0,1.0,Yugoslavia (Југославија),1998-01-01,GROUP_STAGE,Nantes,1998
3691,Brazil (Brasil),Scotland,2.0,1.0,Brazil (Brasil),1998-06-10,GROUP_STAGE,Paris,1998
3692,Morocco (المغرب),Norway (Norge),2.0,2.0,draw,1998-06-10,GROUP_STAGE,Montpellier,1998
3693,Cameroon (Cameroun),Austria (Österreich),1.0,1.0,draw,1998-06-11,GROUP_STAGE,Toulouse,1998
3694,Italy (Italia),Chile,2.0,2.0,draw,1998-06-11,GROUP_STAGE,Bordeaux,1998
3695,France,South Africa (Suid-Afrika),3.0,0.0,France,1998-06-12,GROUP_STAGE,Marseille,1998
3696,Paraguay,Bulgaria (България),0.0,0.0,draw,1998-06-12,GROUP_STAGE,Montpellier,1998
3697,Saudi Arabia (العربية السعودية),Denmark (Danmark),0.0,1.0,Denmark (Danmark),1998-06-12,GROUP_STAGE,Lens,1998
3698,Netherlands (Nederland),Belgium (België),0.0,0.0,draw,1998-06-13,GROUP_STAGE,Paris,1998
3699,Spain (España),Nigeria,2.0,3.0,Nigeria,1998-06-13,GROUP_STAGE,Nantes,1998
3700,Argentina,Japan (日本),1.0,0.0,Argentina,1998-06-14,GROUP_STAGE,Toulouse,1998
3701,Jamaica,Croatia (Hrvatska),1.0,3.0,Croatia (Hrvatska),1998-06-14,GROUP_STAGE,Lens,1998
3702,Yugoslavia (Југославија),Iran (ایران),1.0,0.0,Yugoslavia (Југославија),1998-06-14,GROUP_STAGE,Saint-Étienne,1998
3703,England,Tunisia (تونس),2.0,0.0,England,1998-06-15,GROUP_STAGE,Marseille,1998
3704,Romania (România),Colombia,1.0,0.0,Romania (România),1998-06-15,GROUP_STAGE,Lyon,1998
3705,Brazil (Brasil),Morocco (المغرب),3.0,0.0,Brazil (Brasil),1998-06-16,GROUP_STAGE,Nantes,1998
3706,Scotland,Norway (Norge),1.0,1.0,draw,1998-06-16,GROUP_STAGE,Bordeaux,1998
3707,Chile,Austria (Österreich),1.0,1.0,draw,1998-06-17,GROUP_STAGE,Saint-Étienne,1998
3708,Italy (Italia),Cameroon (Cameroun),3.0,0.0,Italy (Italia),1998-06-17,GROUP_STAGE,Montpellier,1998
3709,France,Saudi Arabia (العربية السعودية),4.0,0.0,France,1998-06-18,GROUP_STAGE,Paris,1998
3710,South Africa (Suid-Afrika),Denmark (Danmark),1.0,1.0,draw,1998-06-18,GROUP_STAGE,Toulouse,1998
3711,Nigeria,Bulgaria (България),1.0,0.0,Nigeria,1998-06-19,GROUP_STAGE,Paris,1998
3712,Spain (España),Paraguay,0.0,0.0,draw,1998-06-19,GROUP_STAGE,Saint-Étienne,1998
3713,Belgium (België),Mexico (México),2.0,2.0,draw,1998-06-20,GROUP_STAGE,Bordeaux,1998
3714,Japan (日本),Croatia (Hrvatska),0.0,1.0,Croatia (Hrvatska),1998-06-20,GROUP_STAGE,Nantes,1998
3715,Argentina,Jamaica,5.0,0.0,Argentina,1998-06-21,GROUP_STAGE,Paris,1998
3716,Germany (Deutschland),Yugoslavia (Југославија),2.0,2.0,draw,1998-06-21,GROUP_STAGE,Lens,1998
3717,Colombia,Tunisia (تونس),1.0,0.0,Colombia,1998-06-22,GROUP_STAGE,Montpellier,1998
3718,Romania (România),England,2.0,1.0,Romania (România),1998-06-22,GROUP_STAGE,Toulouse,1998
3719,Brazil (Brasil),Norway (Norge),1.0,2.0,Norway (Norge),1998-06-23,GROUP_STAGE,Marseille,1998
3720,Chile,Cameroon (Cameroun),1.0,1.0,draw,1998-06-23,GROUP_STAGE,Nantes,1998
3721,Italy (Italia),Austria (Österreich),2.0,1.0,Italy (Italia),1998-06-23,GROUP_STAGE,Paris,1998
3722,Scotland,Morocco (المغرب),0.0,3.0,Morocco (المغرب),1998-06-23,GROUP_STAGE,Saint-Étienne,1998
3723,France,Denmark (Danmark),2.0,1.0,France,1998-06-24,GROUP_STAGE,Lyon,1998
3724,Nigeria,Paraguay,1.0,3.0,Paraguay,1998-06-24,GROUP_STAGE,Toulouse,1998
3725,South Africa (Suid-Afrika),Saudi Arabia (العربية السعودية),2.0,2.0,draw,1998-06-24,GROUP_STAGE,Bordeaux,1998
3726,Spain (España),Bulgaria (България),6.0,1.0,Spain (España),1998-06-24,GROUP_STAGE,Lens,1998
3727,Germany (Deutschland),Iran (ایران),2.0,0.0,Germany (Deutschland),1998-06-25,GROUP_STAGE,Montpellier,1998
3728,Netherlands (Nederland),Mexico (México),2.0,2.0,draw,1998-06-25,GROUP_STAGE,Saint-Étienne,1998
3729,Argentina,Croatia (Hrvatska),1.0,0.0,Argentina,1998-06-26,GROUP_STAGE,Bordeaux,1998
3730,Colombia,England,0.0,2.0,England,1998-06-26,GROUP_STAGE,Lens,1998
3731,Japan (日本),Jamaica,1.0,2.0,Jamaica,1998-06-26,GROUP_STAGE,Lyon,1998
3732,Romania (România),Tunisia (تونس),1.0,1.0,draw,1998-06-26,GROUP_STAGE,Paris,1998
3733,Brazil (Brasil),Chile,4.0,1.0,Brazil (Brasil),1998-06-27,1/8_FINAL,Paris,1998
3734,Italy (Italia),Norway (Norge),1.0,0.0,Italy (Italia),1998-06-27,1/8_FINAL,Marseille,1998
3735,France,Paraguay,1.0,0.0,France,1998-06-28,1/8_FINAL,Lens,1998
3736,Nigeria,Denmark (Danmark),1.0,4.0,Denmark (Danmark),1998-06-28,1/8_FINAL,Paris,1998
3737,Germany (Deutschland),Mexico (México),2.0,1.0,Germany (Deutschland),1998-06-29,1/8_FINAL,Montpellier,1998
3738,Netherlands (Nederland),Yugoslavia (Југославија),2.0,1.0,Netherlands (Nederland),1998-06-29,1/8_FINAL,Toulouse,1998
3739,Argentina,England,2.0,2.0,draw,1998-06-30,1/8_FINAL,Saint-Étienne,1998
3740,Romania (România),Croatia (Hrvatska),0.0,1.0,Croatia (Hrvatska),1998-06-30,1/8_FINAL,Bordeaux,1998
3741,Brazil (Brasil),Denmark (Danmark),3.0,2.0,Brazil (Brasil),1998-07-03,1/4_FINAL,Nantes,1998
3742,Italy (Italia),France,0.0,0.0,draw,1998-07-03,1/4_FINAL,Paris,1998
3743,Germany (Deutschland),Croatia (Hrvatska),0.0,3.0,Croatia (Hrvatska),1998-07-04,1/4_FINAL,Lyon,1998
3744,Netherlands (Nederland),Argentina,2.0,1.0,Netherlands (Nederland),1998-07-04,1/4_FINAL,Marseille,1998
3745,Brazil (Brasil),Netherlands (Nederland),1.0,1.0,draw,1998-07-07,1/2_FINAL,Marseille,1998
3746,France,Croatia (Hrvatska),2.0,1.0,France,1998-07-08,1/2_FINAL,Paris,1998
3747,Albania (Shqipëri),Greece (Ελλάδα),2.0,0.0,Albania (Shqipëri),2000-01-01,PRELIMINARY-Europe,Tiranë,2000
3748,Algeria (الجزائر),Cape Verde (Cabo Verde),2.0,0.0,Algeria (الجزائر),2000-01-01,PRELIMINARY-Africa,Annaba,2000
3749,Algeria (الجزائر),Senegal (Sénégal),1.0,1.0,draw,2000-01-01,PRELIMINARY-Africa,Annaba,2000
3750,Andorra,Cyprus (Κύπρος),2.0,3.0,Cyprus (Κύπρος),2000-01-01,PRELIMINARY-Europe,Andorra la Vella,2000
3751,Andorra,Estonia (Eesti),1.0,2.0,Estonia (Eesti),2000-01-01,PRELIMINARY-Europe,Andorra la Vella,2000
3752,Angola,Swaziland (Swatini),7.0,1.0,Angola,2000-01-01,PRELIMINARY-Africa,Luanda,2000
3753,Angola,Zambia,2.0,1.0,Angola,2000-01-01,PRELIMINARY-Africa,Luanda,2000
3754,Anguilla,Bahamas,1.0,3.0,Bahamas,2000-01-01,PRELIMINARY-N/C.America,The_Valley,2000
3755,Antigua and Barbuda,Bermuda,0.0,0.0,draw,2000-01-01,PRELIMINARY-N/C.America,St._Johns,2000
3756,Antigua and Barbuda,Guatemala,0.0,1.0,Guatemala,2000-01-01,PRELIMINARY-N/C.America,St._Johns,2000
3757,Antigua and Barbuda,Saint Vincent & The Grenadines,2.0,1.0,Antigua and Barbuda,2000-01-01,PRELIMINARY-N/C.America,St._Johns,2000
3758,Argentina,Bolivia,1.0,0.0,Argentina,2000-01-01,PRELIMINARY-S.America,Buenos Aires,2000
3759,Argentina,Chile,4.0,1.0,Argentina,2000-01-01,PRELIMINARY-S.America,Buenos Aires,2000
3760,Argentina,Ecuador,2.0,0.0,Argentina,2000-01-01,PRELIMINARY-S.America,Buenos Aires,2000
3761,Argentina,Paraguay,1.0,1.0,draw,2000-01-01,PRELIMINARY-S.America,Buenos Aires,2000
3762,Argentina,Uruguay,2.0,1.0,Argentina,2000-01-01,PRELIMINARY-S.America,Buenos Aires,2000
3763,Armenia (Հայաստան),Ukraine (Україна),2.0,3.0,Ukraine (Україна),2000-01-01,PRELIMINARY-Europe,Erevan,2000
3764,Aruba,Barbados,1.0,3.0,Barbados,2000-01-01,PRELIMINARY-N/C.America,Oranjestad,2000
3765,Aruba,Puerto Rico,4.0,2.0,Aruba,2000-01-01,PRELIMINARY-N/C.America,Oranjestad,2000
3766,Austria (Österreich),Spain (España),1.0,1.0,draw,2000-01-01,PRELIMINARY-Europe,Wien,2000
3767,Azerbaijan (Azərbaycan),Sweden (Sverige),0.0,1.0,Sweden (Sverige),2000-01-01,PRELIMINARY-Europe,Baku,2000
3768,Azerbaijan (Azərbaycan),Turkey (Türkiye),0.0,1.0,Turkey (Türkiye),2000-01-01,PRELIMINARY-Europe,Baku,2000
3769,Bahamas,Anguilla,2.0,1.0,Bahamas,2000-01-01,PRELIMINARY-N/C.America,Nassau,2000
3770,Bahamas,Haiti (Haïti),0.0,4.0,Haiti (Haïti),2000-01-01,PRELIMINARY-N/C.America,Nassau,2000
3771,Barbados,Aruba,4.0,0.0,Barbados,2000-01-01,PRELIMINARY-N/C.America,Bridgetown,2000
3772,Barbados,Costa Rica,2.0,1.0,Barbados,2000-01-01,PRELIMINARY-N/C.America,Bridgetown,2000
3773,Barbados,Cuba,1.0,1.0,draw,2000-01-01,PRELIMINARY-N/C.America,Bridgetown,2000
3774,Barbados,Grenada,2.0,2.0,draw,2000-01-01,PRELIMINARY-N/C.America,Bridgetown,2000
3775,Barbados,Guatemala,1.0,3.0,Guatemala,2000-01-01,PRELIMINARY-N/C.America,Bridgetown,2000
3776,Barbados,USA,0.0,4.0,USA,2000-01-01,PRELIMINARY-N/C.America,Bridgetown,2000
3777,Belarus (Беларусь),Armenia (Հայաստան),2.0,1.0,Belarus (Беларусь),2000-01-01,PRELIMINARY-Europe,Minsk,2000
3778,Belarus (Беларусь),Wales (Cymru),2.0,1.0,Belarus (Беларусь),2000-01-01,PRELIMINARY-Europe,Minsk,2000
3779,Belgium (België),Croatia (Hrvatska),0.0,0.0,draw,2000-01-01,PRELIMINARY-Europe,Bruxelles,2000
3780,Belize,El Salvador,1.0,3.0,El Salvador,2000-01-01,PRELIMINARY-N/C.America,Orange Walk,2000
3781,Belize,Guatemala,1.0,2.0,Guatemala,2000-01-01,PRELIMINARY-N/C.America,San_Pedro_Sula,2000
3782,Benin (Bénin),Senegal (Sénégal),1.0,1.0,draw,2000-01-01,PRELIMINARY-Africa,Cotonou,2000
3783,Bermuda,Antigua and Barbuda,1.0,1.0,draw,2000-01-01,PRELIMINARY-N/C.America,Hamilton,2000
3784,Bermuda,British Virgin Islands,9.0,0.0,Bermuda,2000-01-01,PRELIMINARY-N/C.America,Hamilton,2000
3785,Bolivia,Chile,1.0,0.0,Bolivia,2000-01-01,PRELIMINARY-S.America,La_Paz,2000
3786,Bolivia,Colombia,1.0,1.0,draw,2000-01-01,PRELIMINARY-S.America,La_Paz,2000
3787,Bolivia,Paraguay,0.0,0.0,draw,2000-01-01,PRELIMINARY-S.America,La_Paz,2000
3788,Bolivia,Peru (Perú),1.0,0.0,Bolivia,2000-01-01,PRELIMINARY-S.America,La_Paz,2000
3789,Bolivia,Uruguay,0.0,0.0,draw,2000-01-01,PRELIMINARY-S.America,La_Paz,2000
3790,Bosnia-Herzegovina (Bosna i Hercegovina),Spain (España),1.0,2.0,Spain (España),2000-01-01,PRELIMINARY-Europe,Sarajevo,2000
3791,Botswana,Zambia,0.0,1.0,Zambia,2000-01-01,PRELIMINARY-Africa,Gaborone,2000
3792,Brazil (Brasil),Argentina,3.0,1.0,Brazil (Brasil),2000-01-01,PRELIMINARY-S.America,São_Paulo,2000
3793,Brazil (Brasil),Bolivia,5.0,0.0,Brazil (Brasil),2000-01-01,PRELIMINARY-S.America,Rio de Janeiro,2000
3794,Brazil (Brasil),Colombia,1.0,0.0,Brazil (Brasil),2000-01-01,PRELIMINARY-S.America,São_Paulo,2000
3795,Brazil (Brasil),Ecuador,3.0,2.0,Brazil (Brasil),2000-01-01,PRELIMINARY-S.America,São_Paulo,2000
3796,Brazil (Brasil),Uruguay,1.0,1.0,draw,2000-01-01,PRELIMINARY-S.America,Rio de Janeiro,2000
3797,British Virgin Islands,Bermuda,1.0,5.0,Bermuda,2000-01-01,PRELIMINARY-N/C.America,Road Town,2000
3798,Bulgaria (България),Czech Republic (Česká Republika),0.0,1.0,Czech Republic (Česká Republika),2000-01-01,PRELIMINARY-Europe,Sofija,2000
3799,Bulgaria (България),Malta,3.0,0.0,Bulgaria (България),2000-01-01,PRELIMINARY-Europe,Sofija,2000
3800,Burkina Faso,Ethiopia (ኢትዮጵያ),3.0,0.0,Burkina Faso,2000-01-01,PRELIMINARY-Africa,Ouagadougou,2000
3801,Burkina Faso,Guinea (Guinée),2.0,3.0,Guinea (Guinée),2000-01-01,PRELIMINARY-Africa,Ouagadougou,2000
3802,Cameroon (Cameroun),Angola,3.0,0.0,Cameroon (Cameroun),2000-01-01,PRELIMINARY-Africa,Yaoundé,2000
3803,Cameroon (Cameroun),Somalia (Soomaaliya),3.0,0.0,Cameroon (Cameroun),2000-01-01,PRELIMINARY-Africa,Yaoundé,2000
3804,Canada,Cuba,0.0,0.0,draw,2000-01-01,PRELIMINARY-N/C.America,Winnipeg,2000
3805,Canada,Mexico (México),0.0,0.0,draw,2000-01-01,PRELIMINARY-N/C.America,Toronto,2000
3806,Canada,Panama (Panamá),1.0,0.0,Canada,2000-01-01,PRELIMINARY-N/C.America,Winnipeg,2000
3807,Canada,Trinidad and Tobago,0.0,2.0,Trinidad and Tobago,2000-01-01,PRELIMINARY-N/C.America,Edmonton,2000
3808,Cape Verde (Cabo Verde),Algeria (الجزائر),0.0,0.0,draw,2000-01-01,PRELIMINARY-Africa,Mindelo,2000
3809,Cayman Islands,Cuba,0.0,0.0,draw,2000-01-01,PRELIMINARY-N/C.America,Georgetown,2000
3810,Central African Republic (Centrafrique),Zimbabwe,0.0,1.0,Zimbabwe,2000-01-01,PRELIMINARY-Africa,Bangui,2000
3811,Chad (Tchad / تشاد),Liberia,0.0,1.0,Liberia,2000-01-01,PRELIMINARY-Africa,Ndjaména,2000
3812,Chile,Argentina,0.0,2.0,Argentina,2000-01-01,PRELIMINARY-S.America,Santiago,2000
3813,Chile,Brazil (Brasil),3.0,0.0,Chile,2000-01-01,PRELIMINARY-S.America,Santiago,2000
3814,Chile,Colombia,0.0,1.0,Colombia,2000-01-01,PRELIMINARY-S.America,Santiago,2000
3815,Chile,Paraguay,3.0,1.0,Chile,2000-01-01,PRELIMINARY-S.America,Santiago,2000
3816,Chile,Peru (Perú),1.0,1.0,draw,2000-01-01,PRELIMINARY-S.America,Santiago,2000
3817,Colombia,Argentina,1.0,3.0,Argentina,2000-01-01,PRELIMINARY-S.America,Bogotá,2000
3818,Colombia,Brazil (Brasil),0.0,0.0,draw,2000-01-01,PRELIMINARY-S.America,Bogotá,2000
3819,Colombia,Paraguay,0.0,2.0,Paraguay,2000-01-01,PRELIMINARY-S.America,Bogotá,2000
3820,Colombia,Uruguay,1.0,0.0,Colombia,2000-01-01,PRELIMINARY-S.America,Bogotá,2000
3821,Colombia,Venezuela,3.0,0.0,Colombia,2000-01-01,PRELIMINARY-S.America,Bogotá,2000
3822,Congo,Equatorial Guinea (Guinea Ecuatorial),2.0,1.0,Congo,2000-01-01,PRELIMINARY-Africa,Pointe-Noire,2000
3823,Costa Rica,Barbados,3.0,0.0,Costa Rica,2000-01-01,PRELIMINARY-N/C.America,San_José,2000
3824,Costa Rica,Guatemala,2.0,1.0,Costa Rica,2000-01-01,PRELIMINARY-N/C.America,Alajuela,2000
3825,Costa Rica,USA,2.0,1.0,Costa Rica,2000-01-01,PRELIMINARY-N/C.America,San_José,2000
3826,Croatia (Hrvatska),Scotland,1.0,1.0,draw,2000-01-01,PRELIMINARY-Europe,Zagreb,2000
3827,Cuba,Barbados,1.0,1.0,draw,2000-01-01,PRELIMINARY-N/C.America,La_Habana,2000
3828,Cuba,Canada,0.0,1.0,Canada,2000-01-01,PRELIMINARY-N/C.America,La_Habana,2000
3829,Cuba,Cayman Islands,4.0,0.0,Cuba,2000-01-01,PRELIMINARY-N/C.America,La_Habana,2000
3830,Cuba,Surinam (Suriname),1.0,0.0,Cuba,2000-01-01,PRELIMINARY-N/C.America,La_Habana,2000
3831,Cyprus (Κύπρος),Andorra,5.0,0.0,Cyprus (Κύπρος),2000-01-01,PRELIMINARY-Europe,Lemesós,2000
3832,Cyprus (Κύπρος),Netherlands (Nederland),0.0,4.0,Netherlands (Nederland),2000-01-01,PRELIMINARY-Europe,Levkosía,2000
3833,Czech Republic (Česká Republika),Iceland (Ísland),4.0,0.0,Czech Republic (Česká Republika),2000-01-01,PRELIMINARY-Europe,Teplice,2000
3834,D.R. Congo (R.D. Congo),Congo,2.0,0.0,D.R. Congo (R.D. Congo),2000-01-01,PRELIMINARY-Africa,Kinshasa,2000
3835,D.R. Congo (R.D. Congo),Djibouti (جيبوتي),9.0,1.0,D.R. Congo (R.D. Congo),2000-01-01,PRELIMINARY-Africa,Kinshasa,2000
3836,Denmark (Danmark),Bulgaria (България),1.0,1.0,draw,2000-01-01,PRELIMINARY-Europe,København,2000
3837,Djibouti (جيبوتي),D.R. Congo (R.D. Congo),1.0,1.0,draw,2000-01-01,PRELIMINARY-Africa,Djibouti,2000
3838,Dominica,Haiti (Haïti),1.0,3.0,Haiti (Haïti),2000-01-01,PRELIMINARY-N/C.America,Roseau,2000
3839,Dominican Republic (República Dominicana),Montserrat,3.0,0.0,Dominican Republic (República Dominicana),2000-01-01,PRELIMINARY-N/C.America,San_Cristóbal,2000
3840,Dominican Republic (República Dominicana),Trinidad and Tobago,0.0,1.0,Trinidad and Tobago,2000-01-01,PRELIMINARY-N/C.America,San_Cristóbal,2000
3841,Dutch Antilles (Nederlandse Antillen),Trinidad and Tobago,1.0,1.0,draw,2000-01-01,PRELIMINARY-N/C.America,Willemstad,2000
3842,Ecuador,Bolivia,2.0,0.0,Ecuador,2000-01-01,PRELIMINARY-S.America,Quito,2000
3843,Ecuador,Chile,1.0,0.0,Ecuador,2000-01-01,PRELIMINARY-S.America,Quito,2000
3844,Ecuador,Colombia,0.0,0.0,draw,2000-01-01,PRELIMINARY-S.America,Quito,2000
3845,Ecuador,Peru (Perú),2.0,1.0,Ecuador,2000-01-01,PRELIMINARY-S.America,Quito,2000
3846,Ecuador,Venezuela,2.0,0.0,Ecuador,2000-01-01,PRELIMINARY-S.America,Quito,2000
3847,Egypt (مصر),Mauritius,4.0,2.0,Egypt (مصر),2000-01-01,PRELIMINARY-Africa,Alexandria,2000
3848,El Salvador,Belize,5.0,0.0,El Salvador,2000-01-01,PRELIMINARY-N/C.America,San_Salvador,2000
3849,El Salvador,Guatemala,1.0,1.0,draw,2000-01-01,PRELIMINARY-N/C.America,San_Salvador,2000
3850,El Salvador,Honduras,2.0,5.0,Honduras,2000-01-01,PRELIMINARY-N/C.America,San_Salvador,2000
3851,El Salvador,Jamaica,2.0,0.0,El Salvador,2000-01-01,PRELIMINARY-N/C.America,San_Salvador,2000
3852,El Salvador,Saint Vincent & The Grenadines,7.0,1.0,El Salvador,2000-01-01,PRELIMINARY-N/C.America,San_Salvador,2000
3853,England,Germany (Deutschland),0.0,1.0,Germany (Deutschland),2000-01-01,PRELIMINARY-Europe,London,2000
3854,Equatorial Guinea (Guinea Ecuatorial),Congo,1.0,3.0,Congo,2000-01-01,PRELIMINARY-Africa,Malabo,2000
3855,Eritrea (ኤርትራ / إرتريا),Nigeria,0.0,0.0,draw,2000-01-01,PRELIMINARY-Africa,Asmara,2000
3856,Estonia (Eesti),Andorra,1.0,0.0,Estonia (Eesti),2000-01-01,PRELIMINARY-Europe,Tallinn,2000
3857,Estonia (Eesti),Portugal,1.0,3.0,Portugal,2000-01-01,PRELIMINARY-Europe,Tallinn,2000
3858,Ethiopia (ኢትዮጵያ),Burkina Faso,2.0,1.0,Ethiopia (ኢትዮጵያ),2000-01-01,PRELIMINARY-Africa,Addis Ababa,2000
3859,Faroe Islands (Føroyar),Slovakia (Slovensko),2.0,2.0,draw,2000-01-01,PRELIMINARY-Europe,Toftír,2000
3860,Finland (Suomi),Albania (Shqipëri),2.0,1.0,Finland (Suomi),2000-01-01,PRELIMINARY-Europe,Helsinki,2000
3861,Finland (Suomi),England,0.0,0.0,draw,2000-01-01,PRELIMINARY-Europe,Helsinki,2000
3862,Gabon,Madagascar (Madagasikara),1.0,0.0,Gabon,2000-01-01,PRELIMINARY-Africa,Libreville,2000
3863,Gambia,Morocco (المغرب),0.0,1.0,Morocco (المغرب),2000-01-01,PRELIMINARY-Africa,Banjul,2000
3864,Germany (Deutschland),Greece (Ελλάδα),2.0,0.0,Germany (Deutschland),2000-01-01,PRELIMINARY-Europe,Hamburg,2000
3865,Ghana,Sierra Leone,5.0,0.0,Ghana,2000-01-01,PRELIMINARY-Africa,Accra,2000
3866,Ghana,Tanzania,3.0,2.0,Ghana,2000-01-01,PRELIMINARY-Africa,Accra,2000
3867,Greece (Ελλάδα),Finland (Suomi),1.0,0.0,Greece (Ελλάδα),2000-01-01,PRELIMINARY-Europe,Athína,2000
3868,Grenada,Barbados,2.0,3.0,Barbados,2000-01-01,PRELIMINARY-N/C.America,St._Georges,2000
3869,Guatemala,Antigua and Barbuda,8.0,1.0,Guatemala,2000-01-01,PRELIMINARY-N/C.America,Guatemala,2000
3870,Guatemala,Barbados,2.0,0.0,Guatemala,2000-01-01,PRELIMINARY-N/C.America,Quetzaltenango,2000
3871,Guatemala,Belize,0.0,0.0,draw,2000-01-01,PRELIMINARY-N/C.America,San_Pedro_Sula,2000
3872,Guatemala,Costa Rica,2.0,1.0,Guatemala,2000-01-01,PRELIMINARY-N/C.America,Mazatenango,2000
3873,Guatemala,El Salvador,0.0,1.0,El Salvador,2000-01-01,PRELIMINARY-N/C.America,Guatemala,2000
