id_match,home_team,away_team,home_result,away_result,result,date,round,city,edition,edition_year,is_placeholder_date,home_team_id,away_team_id
3057,Saudi Arabia,Qatar,0.0,1.0,Qatar,1996-01-01,PRELIMINARY-Africa,Blantyre,1998-FRANCE,1998,True,194,182
3058,Scotland,Austria,0.0,0.0,draw,1996-01-01,PRELIMINARY-Africa,Nouakchott,1998-FRANCE,1998,True,195,16
3059,Scotland,Belarus,1.0,5.0,Belarus,1996-01-01,PRELIMINARY-Africa,Port_Louis,1998-FRANCE,1998,True,195,24
3060,Singapore,Kuwait,4.0,0.0,Singapore,1996-01-01,PRELIMINARY-Africa,Rabat,1998-FRANCE,1998,True,201,128
3061,Singapore,Lebanon,1.0,1.0,draw,1996-01-01,PRELIMINARY-Africa,Maputo,1998-FRANCE,1998,True,201,134
3062,Slovakia,Czech Republic,2.0,0.0,Slovakia,1996-01-01,PRELIMINARY-Africa,Windhoek,1998-FRANCE,1998,True,202,59
3063,Slovenia,Croatia,2.0,0.0,Slovenia,1996-01-01,PRELIMINARY-Africa,Lagos,1998-FRANCE,1998,True,203,55
3064,Taiwan,Bangladesh,1.0,3.0,Bangladesh,1996-01-01,PRELIMINARY-Africa,Kigali,1998-FRANCE,1998,True,219,22
3065,Tunisia,Liberia,1.0,1.0,draw,1996-01-01,PRELIMINARY-Africa,Dakar,1998-FRANCE,1998,True,226,136
3066,Tunisia,Namibia,0.0,1.0,Namibia,1996-01-01,PRELIMINARY-Africa,Freetown,1998-FRANCE,1998,True,226,159
3067,Turkmenistan,Vietnam,3.0,0.0,Turkmenistan,1996-01-01,PRELIMINARY-Africa,Johannesburg,1998-FRANCE,1998,True,228,242
3068,Ukraine,Armenia,0.0,1.0,Armenia,1996-01-01,PRELIMINARY-Africa,Mbabane,1998-FRANCE,1998,True,234,13
3069,United Arab Emirates,Bahrain,0.0,0.0,draw,1996-01-01,PRELIMINARY-Africa,Dar es Salaam,1998-FRANCE,1998,True,235,21
3070,United Arab Emirates,Japan,2.0,4.0,Japan,1996-01-01,PRELIMINARY-Africa,Lome,1998-FRANCE,1998,True,235,124
3071,United Arab Emirates,Jordan,2.0,1.0,United Arab Emirates,1996-01-01,PRELIMINARY-Africa,Lome,1998-FRANCE,1998,True,235,125
3072,United States,Canada,1.0,0.0,United States,1996-01-01,PRELIMINARY-Africa,Johannesburg,1998-FRANCE,1998,True,236,43
3073,United States,Mexico,2.0,0.0,United States,1996-01-01,PRELIMINARY-Africa,Khartoum,1998-FRANCE,1998,True,236,151
3074,Uruguay,Ecuador,2.0,0.0,Uruguay,1996-01-01,PRELIMINARY-Africa,Tunis,1998-FRANCE,1998,True,238,76
3075,Uzbekistan,Kazakhstan,0.0,2.0,Kazakhstan,1996-01-01,PRELIMINARY-Africa,Kampala,1998-FRANCE,1998,True,239,126
3076,Yugoslavia,Slovakia,2.0,0.0,Yugoslavia,1996-01-01,PRELIMINARY-Africa,Kinshasa,1998-FRANCE,1998,True,248,202
3077,Yugoslavia,Spain,3.0,0.0,Yugoslavia,1996-01-01,PRELIMINARY-Africa,Lusaka,1998-FRANCE,1998,True,248,210
3078,Zaire,Congo,2.0,2.0,draw,1996-01-01,PRELIMINARY-Africa,Harare,1998-FRANCE,1998,True,249,52
3079,Peru,Paraguay,2.0,0.0,Peru,1996-01-01,PRELIMINARY-Asia,Doha,1998-FRANCE,1998,True,177,176
3080,Sweden,Latvia,0.0,3.0,Latvia,1996-01-01,PRELIMINARY-Asia,Doha,1998-FRANCE,1998,True,215,133
3081,Syria,Iran,6.0,0.0,Syria,1996-01-01,PRELIMINARY-Asia,Doha,1998-FRANCE,1998,True,217,116
3082,Syria,Kyrgyzstan,5.0,0.0,Syria,1996-01-01,PRELIMINARY-Asia,Doha,1998-FRANCE,1998,True,217,129
3083,Syria,Maldives,3.0,0.0,Syria,1996-01-01,PRELIMINARY-Asia,Doha,1998-FRANCE,1998,True,217,146
3084,United States,Jamaica,1.0,1.0,draw,1996-01-01,PRELIMINARY-Asia,Doha,1998-FRANCE,1998,True,236,123
3085,Japan,Kazakhstan,1.0,1.0,draw,1996-01-01,PRELIMINARY-Europe,Tirane,1998-FRANCE,1998,True,124,126
3086,Japan,Macao,0.0,3.0,Macao,1996-01-01,PRELIMINARY-Europe,Tirane,1998-FRANCE,1998,True,124,141
3087,Kazakhstan,Iraq,1.0,5.0,Iraq,1996-01-01,PRELIMINARY-Europe,Erevan,1998-FRANCE,1998,True,126,117
3088,Kazakhstan,Japan,0.0,0.0,draw,1996-01-01,PRELIMINARY-Europe,Erevan,1998-FRANCE,1998,True,126,124
3089,Kazakhstan,South Korea,2.0,1.0,Kazakhstan,1996-01-01,PRELIMINARY-Europe,Wien,1998-FRANCE,1998,True,126,207
3090,Kazakhstan,United Arab Emirates,0.0,0.0,draw,1996-01-01,PRELIMINARY-Europe,Wien,1998-FRANCE,1998,True,126,235
3091,Kazakhstan,Uzbekistan,0.0,3.0,Uzbekistan,1996-01-01,PRELIMINARY-Europe,Baku,1998-FRANCE,1998,True,126,239
3092,Kenya,Burkina Faso,1.0,0.0,Kenya,1996-01-01,PRELIMINARY-Europe,Baku,1998-FRANCE,1998,True,127,37
3093,Kuwait,China,1.0,0.0,Kuwait,1996-01-01,PRELIMINARY-Europe,Minsk,1998-FRANCE,1998,True,128,49
3094,Kuwait,Iran,1.0,1.0,draw,1996-01-01,PRELIMINARY-Europe,Minsk,1998-FRANCE,1998,True,128,116
3095,Kuwait,Lebanon,0.0,3.0,Lebanon,1996-01-01,PRELIMINARY-Europe,Bruxelles,1998-FRANCE,1998,True,128,134
3096,Kuwait,Qatar,2.0,1.0,Kuwait,1996-01-01,PRELIMINARY-Europe,Bruxelles,1998-FRANCE,1998,True,128,182
3097,Latvia,Austria,1.0,4.0,Austria,1996-01-01,PRELIMINARY-Europe,Bologna,1998-FRANCE,1998,True,133,16
3098,Macao,Oman,1.0,1.0,draw,1996-01-01,PRELIMINARY-Europe,Zagreb,1998-FRANCE,1998,True,141,171
3099,Malaysia,Taiwan,1.0,3.0,Taiwan,1996-01-01,PRELIMINARY-Europe,Lemesos,1998-FRANCE,1998,True,145,219
3100,Maldives,Iran,2.0,0.0,Maldives,1996-01-01,PRELIMINARY-Europe,Lemesos,1998-FRANCE,1998,True,146,116
3101,Maldives,Kyrgyzstan,6.0,0.0,Maldives,1996-01-01,PRELIMINARY-Europe,Teplice,1998-FRANCE,1998,True,146,129
3102,Maldives,Syria,0.0,0.0,draw,1996-01-01,PRELIMINARY-Europe,Praha,1998-FRANCE,1998,True,146,217
3103,Malta,Czech Republic,2.0,1.0,Malta,1996-01-01,PRELIMINARY-Europe,København,1998-FRANCE,1998,True,148,59
3104,Namibia,Tunisia,2.0,1.0,Namibia,1996-01-01,PRELIMINARY-Europe,London,1998-FRANCE,1998,True,159,226
3105,Nepal,Japan,1.0,0.0,Nepal,1996-01-01,PRELIMINARY-Europe,Tallinn,1998-FRANCE,1998,True,160,124
3106,Nepal,Macao,1.0,2.0,Macao,1996-01-01,PRELIMINARY-Europe,Toftir,1998-FRANCE,1998,True,160,141
3107,Nepal,Oman,2.0,6.0,Oman,1996-01-01,PRELIMINARY-Europe,Toftir,1998-FRANCE,1998,True,160,171
3108,Netherlands,Belgium,1.0,8.0,Belgium,1996-01-01,PRELIMINARY-Europe,Toftir,1998-FRANCE,1998,True,161,25
3109,Netherlands,San Marino,2.0,3.0,San Marino,1996-01-01,PRELIMINARY-Europe,Helsinki,1998-FRANCE,1998,True,161,192
3110,New Zealand,Papua New Guinea,0.0,2.0,Papua New Guinea,1996-01-01,PRELIMINARY-Europe,Tbilisi,1998-FRANCE,1998,True,163,175
3111,Nigeria,Guinea,1.0,1.0,draw,1996-01-01,PRELIMINARY-Europe,Nurnberg,1998-FRANCE,1998,True,166,104
3112,Northern Ireland,Germany,3.0,0.0,Northern Ireland,1996-01-01,PRELIMINARY-Europe,Kalamata,1998-FRANCE,1998,True,169,97
3113,Northern Ireland,Portugal,2.0,0.0,Northern Ireland,1996-01-01,PRELIMINARY-Europe,Athina,1998-FRANCE,1998,True,169,180
3114,Peru,Bolivia,1.0,0.0,Peru,1996-01-01,PRELIMINARY-Europe,Budapest,1998-FRANCE,1998,True,177,29
3115,Peru,Chile,1.0,1.0,draw,1996-01-01,PRELIMINARY-Europe,Reykjavik,1998-FRANCE,1998,True,177,48
3116,Peru,Ecuador,0.0,4.0,Ecuador,1996-01-01,PRELIMINARY-Europe,Reykjavik,1998-FRANCE,1998,True,177,76
3117,Peru,Uruguay,0.0,0.0,draw,1996-01-01,PRELIMINARY-Europe,Dublin,1998-FRANCE,1998,True,177,238
3118,Poland,England,3.0,0.0,Poland,1996-01-01,PRELIMINARY-Europe,Dublin,1998-FRANCE,1998,True,179,79
3119,Poland,Georgia,2.0,1.0,Poland,1996-01-01,PRELIMINARY-Europe,Tel Aviv,1998-FRANCE,1998,True,179,96
3120,Poland,Italy,1.0,0.0,Poland,1996-01-01,PRELIMINARY-Europe,Tel Aviv,1998-FRANCE,1998,True,179,121
3121,Portugal,Albania,1.0,1.0,draw,1996-01-01,PRELIMINARY-Europe,Tel Aviv,1998-FRANCE,1998,True,180,4
3122,Portugal,Armenia,1.0,0.0,Portugal,1996-01-01,PRELIMINARY-Europe,Perugia,1998-FRANCE,1998,True,180,13
3123,Romania,Liechtenstein,0.0,2.0,Liechtenstein,1996-01-01,PRELIMINARY-Europe,Riga,1998-FRANCE,1998,True,184,138
3124,Romania,Macedonia,1.0,2.0,Macedonia,1996-01-01,PRELIMINARY-Europe,Riga,1998-FRANCE,1998,True,184,142
3125,Russia,Italy,0.0,5.0,Italy,1996-01-01,PRELIMINARY-Europe,Eschen,1998-FRANCE,1998,True,185,121
3126,Russia,Luxembourg,1.0,11.0,Luxembourg,1996-01-01,PRELIMINARY-Europe,Eschen,1998-FRANCE,1998,True,185,140
3127,San Marino,Netherlands,2.0,0.0,San Marino,1996-01-01,PRELIMINARY-Europe,Vilnius,1998-FRANCE,1998,True,192,161
3128,San Marino,Turkey,2.0,1.0,San Marino,1996-01-01,PRELIMINARY-Europe,Vilnius,1998-FRANCE,1998,True,192,227
3129,Saudi Arabia,Bangladesh,1.0,2.0,Bangladesh,1996-01-01,PRELIMINARY-Europe,Luxembourg,1998-FRANCE,1998,True,194,22
3130,Saudi Arabia,China,0.0,4.0,China,1996-01-01,PRELIMINARY-Europe,Luxembourg,1998-FRANCE,1998,True,194,49
3131,Saudi Arabia,Iran,3.0,0.0,Saudi Arabia,1996-01-01,PRELIMINARY-Europe,Skopje,1998-FRANCE,1998,True,194,116
3132,Saudi Arabia,Kuwait,0.0,3.0,Kuwait,1996-01-01,PRELIMINARY-Europe,Skopje,1998-FRANCE,1998,True,194,128
3133,Saudi Arabia,Taiwan,0.0,3.0,Taiwan,1996-01-01,PRELIMINARY-Europe,TaQali,1998-FRANCE,1998,True,194,219
3134,Sierra Leone,Ghana,0.0,3.0,Ghana,1996-01-01,PRELIMINARY-Europe,Chisinau,1998-FRANCE,1998,True,200,98
3135,Sierra Leone,Morocco,1.0,3.0,Morocco,1996-01-01,PRELIMINARY-Europe,Chisinau,1998-FRANCE,1998,True,200,156
3136,Slovakia,Spain,7.0,1.0,Slovakia,1996-01-01,PRELIMINARY-Europe,Eindhoven,1998-FRANCE,1998,True,202,210
3137,Slovenia,Greece,2.0,0.0,Slovenia,1996-01-01,PRELIMINARY-Europe,Belfast,1998-FRANCE,1998,True,203,99
3138,Solomon Islands,Australia,1.0,1.0,draw,1996-01-01,PRELIMINARY-Europe,Belfast,1998-FRANCE,1998,True,204,15
3139,Solomon Islands,Tahiti,0.0,1.0,Tahiti,1996-01-01,PRELIMINARY-Europe,Belfast,1998-FRANCE,1998,True,204,218
3140,Solomon Islands,Tonga,5.0,0.0,Solomon Islands,1996-01-01,PRELIMINARY-Europe,Oslo,1998-FRANCE,1998,True,204,224
3141,South Africa,Congo,3.0,0.0,South Africa,1996-01-01,PRELIMINARY-Europe,Oslo,1998-FRANCE,1998,True,206,52
3142,Sweden,Scotland,2.0,1.0,Sweden,1996-01-01,PRELIMINARY-Europe,Katowice,1998-FRANCE,1998,True,215,195
3143,Switzerland,Azerbaijan,0.0,0.0,draw,1996-01-01,PRELIMINARY-Europe,Lisboa,1998-FRANCE,1998,True,216,17
3144,Switzerland,Finland,1.0,0.0,Switzerland,1996-01-01,PRELIMINARY-Europe,Porto,1998-FRANCE,1998,True,216,89
3145,Tahiti,Australia,3.0,0.0,Tahiti,1996-01-01,PRELIMINARY-Europe,Bucuresti,1998-FRANCE,1998,True,218,15
3146,Tahiti,Solomon Islands,4.0,0.0,Tahiti,1996-01-01,PRELIMINARY-Europe,Moskva,1998-FRANCE,1998,True,218,204
3147,Togo,Zimbabwe,0.0,3.0,Zimbabwe,1996-01-01,PRELIMINARY-Europe,Serravalle,1998-FRANCE,1998,True,223,251
3148,Tonga,Solomon Islands,0.0,5.0,Solomon Islands,1996-01-01,PRELIMINARY-Europe,Serravalle,1998-FRANCE,1998,True,224,204
3149,Tunisia,Egypt,1.0,0.0,Tunisia,1996-01-01,PRELIMINARY-Europe,Glasgow,1998-FRANCE,1998,True,226,77
3150,Turkey,Belgium,3.0,0.0,Turkey,1996-01-01,PRELIMINARY-Europe,Bratislava,1998-FRANCE,1998,True,227,25
3151,Turkey,Netherlands,6.0,0.0,Turkey,1996-01-01,PRELIMINARY-Europe,Bratislava,1998-FRANCE,1998,True,227,161
3152,Turkey,Wales,1.0,2.0,Wales,1996-01-01,PRELIMINARY-Europe,Ljubljana,1998-FRANCE,1998,True,227,245
3153,Turkmenistan,China,0.0,2.0,China,1996-01-01,PRELIMINARY-Europe,Ljubljana,1998-FRANCE,1998,True,228,49
3154,Ukraine,Croatia,0.0,1.0,Croatia,1996-01-01,PRELIMINARY-Europe,Stockholm,1998-FRANCE,1998,True,234,55
3155,Ukraine,Germany,5.0,1.0,Ukraine,1996-01-01,PRELIMINARY-Europe,Stockholm,1998-FRANCE,1998,True,234,97
3156,Ukraine,Northern Ireland,0.0,1.0,Northern Ireland,1996-01-01,PRELIMINARY-Europe,Bern,1998-FRANCE,1998,True,234,169
3157,United States,Costa Rica,4.0,1.0,United States,1996-01-01,PRELIMINARY-Europe,Santa_Cruz,1998-FRANCE,1998,True,236,54
3158,United States,El Salvador,2.0,0.0,United States,1996-01-01,PRELIMINARY-Europe,Valencia,1998-FRANCE,1998,True,236,78
3159,Uruguay,Venezuela,7.0,0.0,Uruguay,1996-01-01,PRELIMINARY-Europe,Istanbul,1998-FRANCE,1998,True,238,241
3160,Uzbekistan,South Korea,2.0,1.0,Uzbekistan,1996-01-01,PRELIMINARY-Europe,Kyiv,1998-FRANCE,1998,True,239,207
3161,Vietnam,Tajikistan,1.0,3.0,Tajikistan,1996-01-01,PRELIMINARY-Europe,Cardiff,1998-FRANCE,1998,True,242,220
3162,Vietnam,Turkmenistan,6.0,0.0,Vietnam,1996-01-01,PRELIMINARY-Europe,Cardiff,1998-FRANCE,1998,True,242,228
3163,Wales,Belgium,0.0,0.0,draw,1996-01-01,PRELIMINARY-Europe,Cardiff,1998-FRANCE,1998,True,245,25
3164,Yemen,Indonesia,1.0,0.0,Yemen,1996-01-01,PRELIMINARY-Europe,Beograd,1998-FRANCE,1998,True,247,115
3165,Yemen,Uzbekistan,3.0,1.0,Yemen,1996-01-01,PRELIMINARY-Europe,Beograd,1998-FRANCE,1998,True,247,239
3166,Yugoslavia,Hungary,6.0,0.0,Yugoslavia,1996-01-01,PRELIMINARY-Europe,Beograd,1998-FRANCE,1998,True,248,112
3167,Japan,United Arab Emirates,1.0,3.0,United Arab Emirates,1996-01-01,PRELIMINARY-N/C.America,St._Johns,1998-FRANCE,1998,True,124,235
3168,Kazakhstan,Pakistan,1.0,3.0,Pakistan,1996-01-01,PRELIMINARY-N/C.America,Oranjestad,1998-FRANCE,1998,True,126,172
3169,Kenya,Guinea,1.0,0.0,Kenya,1996-01-01,PRELIMINARY-N/C.America,Bridgetown,1998-FRANCE,1998,True,127,104
3170,Kenya,Nigeria,0.0,1.0,Nigeria,1996-01-01,PRELIMINARY-N/C.America,Bridgetown,1998-FRANCE,1998,True,127,166
3171,Kuwait,Saudi Arabia,1.0,2.0,Saudi Arabia,1996-01-01,PRELIMINARY-N/C.America,Belize City,1998-FRANCE,1998,True,128,194
3172,Lebanon,Kuwait,2.0,0.0,Lebanon,1996-01-01,PRELIMINARY-N/C.America,Edmonton,1998-FRANCE,1998,True,134,128
3173,Lebanon,Singapore,1.0,0.0,Lebanon,1996-01-01,PRELIMINARY-N/C.America,Vancouver,1998-FRANCE,1998,True,134,201
3174,Liberia,Egypt,3.0,1.0,Liberia,1996-01-01,PRELIMINARY-N/C.America,Edmonton,1998-FRANCE,1998,True,136,77
3175,Liberia,Namibia,0.0,1.0,Namibia,1996-01-01,PRELIMINARY-N/C.America,Georgetown,1998-FRANCE,1998,True,136,159
3176,Luxembourg,Israel,3.0,0.0,Luxembourg,1996-01-01,PRELIMINARY-N/C.America,San_Jose,1998-FRANCE,1998,True,140,120
3177,Macao,Japan,2.0,1.0,Macao,1996-01-01,PRELIMINARY-N/C.America,Cartago,1998-FRANCE,1998,True,141,124
3178,Macao,Nepal,2.0,1.0,Macao,1996-01-01,PRELIMINARY-N/C.America,San_Jose,1998-FRANCE,1998,True,141,160
3179,Macedonia,Iceland,0.0,2.0,Iceland,1996-01-01,PRELIMINARY-N/C.America,Edmonton,1998-FRANCE,1998,True,142,113
3180,Macedonia,Ireland,5.0,0.0,Macedonia,1996-01-01,PRELIMINARY-N/C.America,Georgetown,1998-FRANCE,1998,True,142,118
3181,Macedonia,Lithuania,0.0,5.0,Lithuania,1996-01-01,PRELIMINARY-N/C.America,San_Salvador,1998-FRANCE,1998,True,142,139
3182,Malaysia,Bangladesh,6.0,1.0,Malaysia,1996-01-01,PRELIMINARY-N/C.America,Port_of_Spain,1998-FRANCE,1998,True,145,22
3183,Malaysia,Saudi Arabia,3.0,1.0,Malaysia,1996-01-01,PRELIMINARY-N/C.America,Panama,1998-FRANCE,1998,True,145,194
3184,Malta,Faroe Islands,3.0,3.0,draw,1996-01-01,PRELIMINARY-N/C.America,Roseau,1998-FRANCE,1998,True,148,87
3185,Malta,Slovakia,0.0,1.0,Slovakia,1996-01-01,PRELIMINARY-N/C.America,Roseau,1998-FRANCE,1998,True,148,202
3186,Malta,Yugoslavia,3.0,2.0,Malta,1996-01-01,PRELIMINARY-N/C.America,Santo Domingo,1998-FRANCE,1998,True,148,248
3187,Mexico,Canada,2.0,1.0,Mexico,1996-01-01,PRELIMINARY-N/C.America,Santo Domingo,1998-FRANCE,1998,True,151,43
3188,Mexico,Costa Rica,1.0,4.0,Costa Rica,1996-01-01,PRELIMINARY-N/C.America,Santo Domingo,1998-FRANCE,1998,True,151,54
3189,Mexico,El Salvador,0.0,0.0,draw,1996-01-01,PRELIMINARY-N/C.America,Willemstad,1998-FRANCE,1998,True,151,78
3190,Morocco,Ghana,0.0,2.0,Ghana,1996-01-01,PRELIMINARY-N/C.America,San_Salvador,1998-FRANCE,1998,True,156,98
3191,Namibia,Egypt,3.0,0.0,Namibia,1996-01-01,PRELIMINARY-N/C.America,San_Salvador,1998-FRANCE,1998,True,159,77
3192,Namibia,Liberia,3.0,2.0,Namibia,1996-01-01,PRELIMINARY-N/C.America,San_Salvador,1998-FRANCE,1998,True,159,136
3193,Norway,Finland,6.0,0.0,Norway,1996-01-01,PRELIMINARY-N/C.America,St._Georges,1998-FRANCE,1998,True,170,89
3194,Norway,Switzerland,0.0,1.0,Switzerland,1996-01-01,PRELIMINARY-N/C.America,St._Georges,1998-FRANCE,1998,True,170,216
3195,Oman,Japan,1.0,0.0,Oman,1996-01-01,PRELIMINARY-N/C.America,Los Angeles,1998-FRANCE,1998,True,171,124
3196,Oman,Macao,2.0,1.0,Oman,1996-01-01,PRELIMINARY-N/C.America,Guatemala,1998-FRANCE,1998,True,171,141
3197,Oman,Nepal,2.0,1.0,Oman,1996-01-01,PRELIMINARY-N/C.America,Los Angeles,1998-FRANCE,1998,True,171,160
3198,Pakistan,Iraq,2.0,2.0,draw,1996-01-01,PRELIMINARY-N/C.America,San_Salvador,1998-FRANCE,1998,True,172,117
3199,Paraguay,Argentina,1.0,2.0,Argentina,1996-01-01,PRELIMINARY-N/C.America,Georgetown,1998-FRANCE,1998,True,176,12
3200,Paraguay,Bolivia,1.0,1.0,draw,1996-01-01,PRELIMINARY-N/C.America,Cap Haitien,1998-FRANCE,1998,True,176,29
3201,Paraguay,Colombia,6.0,1.0,Paraguay,1996-01-01,PRELIMINARY-N/C.America,Port-au-Prince,1998-FRANCE,1998,True,176,50
3202,Paraguay,Peru,0.0,0.0,draw,1996-01-01,PRELIMINARY-N/C.America,San_Pedro_Sula,1998-FRANCE,1998,True,176,177
3203,Paraguay,Uruguay,2.0,1.0,Paraguay,1996-01-01,PRELIMINARY-N/C.America,San_Pedro_Sula,1998-FRANCE,1998,True,176,238
3204,Paraguay,Venezuela,11.0,3.0,Paraguay,1996-01-01,PRELIMINARY-N/C.America,San_Pedro_Sula,1998-FRANCE,1998,True,176,241
3205,Qatar,China,2.0,0.0,Qatar,1996-01-01,PRELIMINARY-N/C.America,Kingston,1998-FRANCE,1998,True,182,49
3206,Qatar,Iran,3.0,0.0,Qatar,1996-01-01,PRELIMINARY-N/C.America,Kingston,1998-FRANCE,1998,True,182,116
3207,Qatar,Kuwait,1.0,0.0,Qatar,1996-01-01,PRELIMINARY-N/C.America,Kingston,1998-FRANCE,1998,True,182,128
3208,Qatar,Saudi Arabia,5.0,0.0,Qatar,1996-01-01,PRELIMINARY-N/C.America,Kingston,1998-FRANCE,1998,True,182,194
3209,Romania,Iceland,1.0,0.0,Romania,1996-01-01,PRELIMINARY-N/C.America,Kingston,1998-FRANCE,1998,True,184,113
3210,Scotland,Estonia,3.0,1.0,Scotland,1996-01-01,PRELIMINARY-N/C.America,Mexico D.F,1998-FRANCE,1998,True,195,82
3211,Scotland,Latvia,2.0,1.0,Scotland,1996-01-01,PRELIMINARY-N/C.America,Mexico D.F,1998-FRANCE,1998,True,195,133
3212,Sierra Leone,Gabon,5.0,1.0,Sierra Leone,1996-01-01,PRELIMINARY-N/C.America,Mexico D.F,1998-FRANCE,1998,True,200,94
3213,Slovakia,Yugoslavia,0.0,1.0,Yugoslavia,1996-01-01,PRELIMINARY-N/C.America,Diriamba,1998-FRANCE,1998,True,202,248
3214,South Africa,Zambia,4.0,1.0,South Africa,1996-01-01,PRELIMINARY-N/C.America,Panama,1998-FRANCE,1998,True,206,250
3215,South Korea,Hong Kong,0.0,0.0,draw,1996-01-01,PRELIMINARY-N/C.America,Panama,1998-FRANCE,1998,True,207,111
3216,South Korea,Japan,3.0,1.0,South Korea,1996-01-01,PRELIMINARY-N/C.America,Panama,1998-FRANCE,1998,True,207,124
3217,South Korea,Kazakhstan,1.0,1.0,draw,1996-01-01,PRELIMINARY-N/C.America,Panama,1998-FRANCE,1998,True,207,126
3218,Switzerland,Hungary,1.0,2.0,Hungary,1996-01-01,PRELIMINARY-N/C.America,Bayamon,1998-FRANCE,1998,True,216,112
3219,Taiwan,Malaysia,5.0,1.0,Taiwan,1996-01-01,PRELIMINARY-N/C.America,Basseterre,1998-FRANCE,1998,True,219,145
3220,Taiwan,Saudi Arabia,2.0,2.0,draw,1996-01-01,PRELIMINARY-N/C.America,Basseterre,1998-FRANCE,1998,True,219,194
3221,Tajikistan,China,0.0,1.0,China,1996-01-01,PRELIMINARY-N/C.America,Castries,1998-FRANCE,1998,True,220,49
3222,Tajikistan,Turkmenistan,1.0,4.0,Turkmenistan,1996-01-01,PRELIMINARY-N/C.America,Kingstown,1998-FRANCE,1998,True,220,228
3223,Tajikistan,Vietnam,1.0,2.0,Vietnam,1996-01-01,PRELIMINARY-N/C.America,Kingstown,1998-FRANCE,1998,True,220,242
3224,Thailand,Hong Kong,0.0,3.0,Hong Kong,1996-01-01,PRELIMINARY-N/C.America,Kingstown,1998-FRANCE,1998,True,222,111
3225,Thailand,South Korea,7.0,0.0,Thailand,1996-01-01,PRELIMINARY-N/C.America,Kingstown,1998-FRANCE,1998,True,222,207
3226,Togo,Angola,0.0,0.0,draw,1996-01-01,PRELIMINARY-N/C.America,Kingstown,1998-FRANCE,1998,True,223,8
3227,Ukraine,Albania,0.0,1.0,Albania,1996-01-01,PRELIMINARY-N/C.America,Paramaribo,1998-FRANCE,1998,True,234,4
3228,United Arab Emirates,Uzbekistan,0.0,1.0,Uzbekistan,1996-01-01,PRELIMINARY-N/C.America,Port_of_Spain,1998-FRANCE,1998,True,235,239
3229,Uruguay,Argentina,8.0,0.0,Uruguay,1996-01-01,PRELIMINARY-N/C.America,Port_of_Spain,1998-FRANCE,1998,True,238,12
3230,Uruguay,Chile,1.0,1.0,draw,1996-01-01,PRELIMINARY-N/C.America,Port_of_Spain,1998-FRANCE,1998,True,238,48
3231,Uruguay,Colombia,0.0,1.0,Colombia,1996-01-01,PRELIMINARY-N/C.America,Port_of_Spain,1998-FRANCE,1998,True,238,50
3232,Uzbekistan,Cambodia,2.0,1.0,Uzbekistan,1996-01-01,PRELIMINARY-N/C.America,Palo Alto,1998-FRANCE,1998,True,239,41
3233,Uzbekistan,Indonesia,2.0,0.0,Uzbekistan,1996-01-01,PRELIMINARY-N/C.America,Washington,1998-FRANCE,1998,True,239,115
3234,Uzbekistan,Japan,2.0,0.0,Uzbekistan,1996-01-01,PRELIMINARY-N/C.America,Richmond,1998-FRANCE,1998,True,239,124
3235,South Korea,Thailand,1.0,1.0,draw,1996-01-01,PRELIMINARY-Oceania,Lae,1998-FRANCE,1998,True,207,222
3236,South Korea,United Arab Emirates,2.0,1.0,South Korea,1996-01-01,PRELIMINARY-Oceania,Lae,1998-FRANCE,1998,True,207,235
3237,Turkmenistan,Tajikistan,1.0,1.0,draw,1996-01-01,PRELIMINARY-Oceania,Lae,1998-FRANCE,1998,True,228,220
3238,United Arab Emirates,Kazakhstan,2.0,0.0,United Arab Emirates,1996-01-01,PRELIMINARY-Oceania,Nukualofa,1998-FRANCE,1998,True,235,126
3239,United Arab Emirates,South Korea,1.0,0.0,United Arab Emirates,1996-01-01,PRELIMINARY-Oceania,Nukualofa,1998-FRANCE,1998,True,235,207
3240,Yemen,Cambodia,2.0,1.0,Yemen,1996-01-01,PRELIMINARY-Oceania,Nukualofa,1998-FRANCE,1998,True,247,41
3241,Japan,Uzbekistan,3.0,1.0,Japan,1996-01-01,PRELIMINARY-S.America,Buenos Aires,1998-FRANCE,1998,True,124,239
3242,Jordan,Bahrain,1.0,1.0,draw,1996-01-01,PRELIMINARY-S.America,Buenos Aires,1998-FRANCE,1998,True,125,21
3243,Jordan,United Arab Emirates,1.0,1.0,draw,1996-01-01,PRELIMINARY-S.America,Buenos Aires,1998-FRANCE,1998,True,125,235
3244,Kuwait,Singapore,2.0,2.0,draw,1996-01-01,PRELIMINARY-S.America,La_Paz,1998-FRANCE,1998,True,128,201
3245,Kyrgyzstan,Iran,0.0,0.0,draw,1996-01-01,PRELIMINARY-S.America,La_Paz,1998-FRANCE,1998,True,129,116
3246,Kyrgyzstan,Maldives,0.0,0.0,draw,1996-01-01,PRELIMINARY-S.America,La_Paz,1998-FRANCE,1998,True,129,146
3247,Kyrgyzstan,Syria,6.0,1.0,Kyrgyzstan,1996-01-01,PRELIMINARY-S.America,La_Paz,1998-FRANCE,1998,True,129,217
3248,Liechtenstein,Iceland,4.0,1.0,Liechtenstein,1996-01-01,PRELIMINARY-S.America,Santiago,1998-FRANCE,1998,True,138,113
3249,Liechtenstein,Lithuania,1.0,0.0,Liechtenstein,1996-01-01,PRELIMINARY-S.America,Santiago,1998-FRANCE,1998,True,138,139
