id_match,home_team_id,away_team_id,home_result,away_result,result,date,round,city,edition
5659,130,67,1,1,draw,,Preliminary round,Toronto,2009
5660,130,92,2,2,draw,,Preliminary round,Edmonton,2009
5661,130,204,4,1,130,,Preliminary round,Montreal,2009
5662,130,215,1,2,215,,Preliminary round,Praia,2009
5663,131,83,3,1,131,,Preliminary round,Praia,2009
5664,131,119,1,0,131,,Preliminary round,Praia,2009
5665,131,195,1,3,195,,Preliminary round,Georgetown,2009
5666,133,52,2,1,133,,Preliminary round,Ndjamena,2009
5667,133,80,1,2,80,,Preliminary round,Ndjamena,2009
5668,133,103,1,3,103,,Preliminary round,Cairo,2009
5669,135,35,1,0,135,,Preliminary round,Santiago,2009
5670,135,78,0,3,78,,Preliminary round,Santiago,2009
5671,135,202,4,0,135,,Preliminary round,Santiago,2009
5672,136,108,0,0,draw,,Preliminary round,Kunming,2009
5673,136,145,1,2,145,,Preliminary round,Tianjin,2009
5674,136,205,0,1,205,,Preliminary round,Tianjin,2009
5675,140,121,0,1,121,,Preliminary round,Bogota,2009
5676,140,149,0,1,149,,Preliminary round,Bogota,2009
5677,140,174,2,0,140,,Preliminary round,Brazzaville,2009
5678,142,17,1,0,142,,Preliminary round,Brazzaville,2009
5679,145,108,1,0,145,,Preliminary round,Brazzaville,2009
5680,145,136,1,0,145,,Preliminary round,San_Jose,2009
5681,145,205,3,0,145,,Preliminary round,San_Jose,2009
5682,146,98,2,0,146,,Preliminary round,San_Jose,2009
5683,146,173,7,0,146,,Preliminary round,San_Jose,2009
5684,146,214,4,0,146,,Preliminary round,Zagreb,2009
5685,148,158,1,4,158,,Preliminary round,Zagreb,2009
5686,148,181,3,0,148,,Preliminary round,Zagreb,2009
5687,148,182,4,0,148,,Preliminary round,La_Habana,2009
5688,149,121,2,1,149,,Preliminary round,La_Habana,2009
5689,149,174,1,3,174,,Preliminary round,La_Habana,2009
5690,155,10,0,1,10,,Preliminary round,La_Habana,2009
5691,155,25,1,2,25,,Preliminary round,Larnax,2009
5692,155,41,1,0,155,,Preliminary round,Teplice,2009
5693,155,43,5,1,155,,Preliminary round,Kinshasa,2009
5694,156,25,0,1,25,,Preliminary round,Kinshasa,2009
5695,156,41,1,0,156,,Preliminary round,Kinshasa,2009
5696,156,65,3,0,156,,Preliminary round,København,2009
5697,156,217,0,6,217,,Preliminary round,Djibouti,2009
5698,158,148,0,4,148,,Preliminary round,Djibouti,2009
5699,158,171,0,3,171,,Preliminary round,Djibouti,2009
5700,158,181,1,1,draw,,Preliminary round,Roseau,2009
5701,159,26,0,1,26,,Preliminary round,Willemstad,2009
5702,159,94,2,0,159,,Preliminary round,Willemstad,2009
5703,159,127,3,1,159,,Preliminary round,Quito,2009
5704,159,194,1,0,159,,Preliminary round,Quito,2009
5705,161,13,0,0,draw,,Preliminary round,Quito,2009
5706,163,14,2,1,163,,Preliminary round,Cairo,2009
5707,163,73,4,0,163,,Preliminary round,Cairo,2009
5708,163,176,2,0,163,,Preliminary round,Cairo,2009
5709,164,15,12,0,164,,Preliminary round,San_Salvador,2009
5710,164,81,1,3,81,,Preliminary round,San_Salvador,2009
5711,164,117,5,0,164,,Preliminary round,San_Salvador,2009
5712,164,182,3,1,164,,Preliminary round,San_Salvador,2009
5713,165,3,3,0,165,,Preliminary round,San_Salvador,2009
5714,165,66,5,1,165,,Preliminary round,London,2009
5715,165,226,0,1,226,,Preliminary round,Malabo,2009
5716,171,148,2,0,171,,Preliminary round,Malabo,2009
5717,171,182,0,1,182,,Preliminary round,Malabo,2009
5718,173,17,0,3,17,,Preliminary round,Tallinn,2009
5719,173,146,0,0,draw,,Preliminary round,Tallinn,2009
5720,173,214,6,1,173,,Preliminary round,Addis Ababa,2009
5721,174,95,1,2,95,,Preliminary round,Addis Ababa,2009
5722,174,121,1,1,draw,,Preliminary round,Torshavn,2009
5723,174,140,0,1,140,,Preliminary round,Torshavn,2009
5724,176,14,2,0,176,,Preliminary round,Ba,2009
5725,176,76,1,0,176,,Preliminary round,Helsinki,2009
5726,176,163,3,3,draw,,Preliminary round,Helsinki,2009
5727,181,53,2,1,181,,Preliminary round,Paris,2009
5728,181,171,2,0,181,,Preliminary round,Libreville,2009
5729,181,182,2,0,181,,Preliminary round,Libreville,2009
5730,182,53,1,0,182,,Preliminary round,Libreville,2009
5731,182,158,1,0,182,,Preliminary round,Banjul,2009
5732,182,164,3,0,182,,Preliminary round,Banjul,2009
5733,182,171,0,0,draw,,Preliminary round,Banjul,2009
5734,186,98,0,0,draw,,Preliminary round,Tbilisi,2009
5735,186,146,1,1,draw,,Preliminary round,Tbilisi,2009
5736,186,173,1,2,173,,Preliminary round,Mainz,2009
5737,189,21,2,1,189,,Preliminary round,Dortmund,2009
5738,189,71,1,0,189,,Preliminary round,Monchengladbach,2009
5739,189,206,2,0,189,,Preliminary round,Accra,2009
5740,191,23,3,0,191,,Preliminary round,Sekondi,2009
5741,191,82,3,0,191,,Preliminary round,Kumasi,2009
5742,191,126,3,0,191,,Preliminary round,Peiraias,2009
5743,194,2,1,2,2,,Preliminary round,Peiraias,2009
5744,194,57,2,2,draw,,Preliminary round,St._Georges,2009
5745,194,127,10,0,194,,Preliminary round,St._Georges,2009
5746,195,83,4,1,195,,Preliminary round,Guatemala,2009
5747,195,102,6,0,195,,Preliminary round,Guatemala,2009
5748,195,131,0,0,draw,,Preliminary round,Guatemala,2009
5749,202,35,0,1,35,,Preliminary round,Guatemala,2009
5750,202,78,3,2,202,,Preliminary round,Conakry,2009
5751,202,135,4,0,202,,Preliminary round,Conakry,2009
5752,204,47,0,0,draw,,Preliminary round,Conakry,2009
5753,204,67,1,2,67,,Preliminary round,Georgetown,2009
5754,204,92,1,3,92,,Preliminary round,Port-au-Prince,2009
5755,204,130,0,0,draw,,Preliminary round,Port-au-Prince,2009
5756,204,215,0,0,draw,,Preliminary round,Port-au-Prince,2009
5757,205,108,2,2,draw,,Preliminary round,Port-au-Prince,2009
5758,205,136,3,1,205,,Preliminary round,San_Pedro_Sula,2009
5759,205,145,2,0,205,,Preliminary round,San_Pedro_Sula,2009
5760,206,11,1,0,206,,Preliminary round,San_Pedro_Sula,2009
5761,206,71,4,0,206,,Preliminary round,San_Pedro_Sula,2009
5762,206,189,2,0,206,,Preliminary round,Budapest,2009
5763,213,5,0,0,draw,,Preliminary round,Tehran,2009
5764,213,68,0,0,draw,,Preliminary round,Tehran,2009
5765,213,83,1,0,213,,Preliminary round,Dubai,2009
5766,213,107,1,1,draw,,Preliminary round,Dubai,2009
5767,214,186,0,1,186,,Preliminary round,Dubai,2009
5768,215,47,0,0,draw,,Preliminary round,Budapest,2009
5769,215,67,1,0,215,,Preliminary round,Reykjavik,2009
5770,215,92,1,2,92,,Preliminary round,Reykjavik,2009
5771,215,130,2,0,215,,Preliminary round,Tehran,2009
5772,215,204,2,1,215,,Preliminary round,Tehran,2009
5773,217,10,1,0,217,,Preliminary round,Dublin,2009
5774,217,28,2,2,draw,,Preliminary round,Tel Aviv,2009
5775,217,43,2,0,217,,Preliminary round,Udine,2009
5776,217,47,2,1,217,,Preliminary round,Lecce,2009
5777,217,155,4,0,217,,Preliminary round,Abidjan,2009
5778,218,17,3,0,218,,Preliminary round,Abidjan,2009
5779,218,105,1,0,218,,Preliminary round,Abidjan,2009
5780,218,161,7,0,218,,Preliminary round,Kingston,2009
5781,220,43,3,0,220,,Preliminary round,Kingston,2009
5782,220,155,1,0,220,,Preliminary round,Kingston,2009
5783,220,156,1,0,220,,Preliminary round,Kingston,2009
5784,220,217,1,0,220,,Preliminary round,Saitama,2009
5785,222,75,3,0,222,,Preliminary round,Yokohama,2009
5786,222,81,4,1,222,,Preliminary round,Saitama,2009
5787,222,164,1,1,draw,,Preliminary round,Saitama,2009
5788,226,3,0,1,3,,Preliminary round,Amman,2009
5789,226,66,0,1,66,,Preliminary round,Amman,2009
5790,226,165,2,0,226,,Preliminary round,Amman,2009
5791,185,130,1,1,draw,2010-06-11,Group,Johannesburg,2010
5792,217,76,0,0,draw,2010-06-11,Group,Cape Town,2010
5793,10,145,1,0,10,2010-06-12,Group,Johannesburg,2010
5794,3,182,0,1,182,2010-06-13,Group,Polokwane,2010
5795,81,13,4,0,81,2010-06-13,Group,Durban,2010
5796,176,82,0,1,82,2010-06-13,Group,Pretoria,2010
5797,103,155,1,1,draw,2010-06-14,Group,Cape Town,2010
5798,105,35,1,0,105,2010-06-14,Group,Bloemfontein,2010
5799,140,57,2,0,140,2010-06-14,Group,Johannesburg,2010
5800,142,181,1,1,draw,2010-06-15,Group,Rustenburg,2010
5801,92,41,0,1,41,2010-06-16,Group,Nelspruit,2010
5802,185,217,0,3,217,2010-06-16,Group,Pretoria,2010
5803,189,195,0,1,195,2010-06-16,Group,Durban,2010
5804,76,130,0,2,130,2010-06-17,Group,Polokwane,2010
5805,83,145,2,1,83,2010-06-17,Group,Bloemfontein,2010
5806,68,3,0,0,draw,2010-06-18,Group,Cape Town,2010
5807,81,176,0,1,176,2010-06-18,Group,Port_Elizabeth,2010
5808,35,57,1,2,57,2010-06-19,Group,Pretoria,2010
5809,82,13,1,1,draw,2010-06-19,Group,Rustenburg,2010
5810,140,105,1,0,140,2010-06-19,Group,Durban,2010
5811,103,142,1,1,draw,2010-06-20,Group,Nelspruit,2010
5812,181,155,0,2,155,2010-06-20,Group,Bloemfontein,2010
5813,41,195,1,0,41,2010-06-21,Group,Port_Elizabeth,2010
5814,189,92,2,0,189,2010-06-21,Group,Johannesburg,2010
5815,76,185,1,2,185,2010-06-22,Group,Bloemfontein,2010
5816,83,10,0,2,10,2010-06-22,Group,Polokwane,2010
5817,130,217,0,1,217,2010-06-22,Group,Rustenburg,2010
5818,13,176,2,1,13,2010-06-23,Group,Nelspruit,2010
5819,82,81,0,1,81,2010-06-23,Group,Johannesburg,2010
5820,182,68,0,1,68,2010-06-23,Group,Port_Elizabeth,2010
5821,35,140,1,2,140,2010-06-24,Group,Cape Town,2010
5822,57,105,1,3,105,2010-06-24,Group,Rustenburg,2010
5823,155,142,0,0,draw,2010-06-24,Group,Polokwane,2010
5824,181,103,3,2,181,2010-06-24,Group,Johannesburg,2010
5825,41,189,1,2,189,2010-06-25,Group,Pretoria,2010
5826,159,28,0,0,draw,2010-06-25,Group,Durban,2010
5827,195,92,0,0,draw,2010-06-25,Group,Bloemfontein,2010
5828,10,130,3,1,10,2010-06-27,Round of 16,Johannesburg,2010
5829,81,68,4,1,81,2010-06-27,Round of 16,Bloemfontein,2010
5830,28,41,3,0,28,2010-06-28,Round of 16,Johannesburg,2010
5831,140,181,2,1,140,2010-06-28,Round of 16,Durban,2010
5832,155,105,0,0,draw,2010-06-29,Round of 16,Pretoria,2010
5833,189,159,1,0,189,2010-06-29,Round of 16,Cape Town,2010
5834,140,28,2,1,140,2010-07-02,Quarter-finals,Port_Elizabeth,2010
5835,217,82,1,1,draw,2010-07-02,Quarter-finals,Johannesburg,2010
5836,10,81,0,4,81,2010-07-03,Quarter-finals,Cape Town,2010
5837,155,189,0,1,189,2010-07-03,Quarter-finals,Johannesburg,2010
5838,217,140,2,3,140,2010-07-06,Semi-finals,Cape Town,2010
5839,81,189,0,1,189,2010-07-07,Semi-finals,Durban,2010
5840,217,81,2,3,81,2010-07-10,Match for third place,Port_Elizabeth,2010
5841,140,189,0,1,189,2010-07-11,Final,Johannesburg,2010
5842,10,186,3,0,10,,Preliminary round,Almaty,2010
5843,28,48,1,3,48,,Preliminary round,Almaty,2010
5844,28,146,2,0,28,,Preliminary round,Nairobi,2010
5845,48,159,2,0,48,,Preliminary round,Nairobi,2010
5846,68,215,1,0,68,,Preliminary round,Nairobi,2010
5847,145,186,2,2,draw,,Preliminary round,Kuwait,2010
5848,146,48,4,2,146,,Preliminary round,Kuwait,2010
5849,159,146,2,3,146,,Preliminary round,Kuwait,2010
5850,182,215,0,2,215,,Preliminary round,Riga,2010
5851,186,83,1,1,draw,,Preliminary round,Riga,2010
5852,215,3,1,2,3,,Preliminary round,Riyadh,2010
5853,215,82,1,2,82,,Preliminary round,Beirut,2010
5854,217,186,0,1,186,,Preliminary round,Beirut,2010
5855,1,152,0,3,152,,Preliminary round,Bloemfontein,2011
5856,4,46,2,3,46,,Preliminary round,Bloemfontein,2011
5857,4,203,0,1,203,,Preliminary round,Bloemfontein,2011
5858,7,60,0,0,draw,,Preliminary round,Monrovia,2011
5859,9,51,1,1,draw,,Preliminary round,Monrovia,2011
5860,9,91,2,2,draw,,Preliminary round,Monrovia,2011
5861,9,210,1,0,9,,Preliminary round,Tripoli,2011
5862,10,25,1,0,10,,Preliminary round,Tripoli,2011
5863,10,41,4,0,10,,Preliminary round,Tripoli,2011
5864,12,168,0,6,168,,Preliminary round,Vaduz,2011
5865,13,150,2,0,13,,Preliminary round,Marijampole,2011
5866,13,201,1,0,13,,Preliminary round,Kaunas,2011
5867,16,208,0,3,208,,Preliminary round,Luxembourg,2011
5868,17,98,1,3,98,,Preliminary round,Luxembourg,2011
5869,17,161,0,0,draw,,Preliminary round,Luxembourg,2011
5870,18,113,1,2,113,,Preliminary round,Skopje,2011
5871,18,151,1,0,18,,Preliminary round,Skopje,2011
5872,19,24,1,0,19,,Preliminary round,Antananarivo,2011
5873,19,90,0,0,draw,,Preliminary round,Antananarivo,2011
5874,19,204,1,1,draw,,Preliminary round,Antananarivo,2011
5875,22,84,2,1,22,,Preliminary round,Blantyre,2011
5876,22,86,8,1,22,,Preliminary round,Blantyre,2011
5877,22,134,1,0,22,,Preliminary round,Blantyre,2011
5878,22,169,2,1,22,,Preliminary round,Bamako,2011
5879,24,19,4,2,24,,Preliminary round,Bamako,2011
5880,24,90,3,0,24,,Preliminary round,Bamako,2011
5881,24,204,0,1,204,,Preliminary round,TaQali,2011
5882,25,43,0,4,43,,Preliminary round,TaQali,2011
5883,29,210,0,1,210,,Preliminary round,Nouakchott,2011
5884,33,114,1,4,114,,Preliminary round,Nouakchott,2011
5885,34,111,0,1,111,,Preliminary round,Nouakchott,2011
5886,36,160,0,3,160,,Preliminary round,Curepipe,2011
5887,36,167,0,1,167,,Preliminary round,Curepipe,2011
5888,36,168,1,4,168,,Preliminary round,Curepipe,2011
5889,38,60,7,0,38,,Preliminary round,Monterrey,2011
5890,38,67,2,1,38,,Preliminary round,Tuxtla Gutierrez,2011
5891,38,192,2,1,38,,Preliminary round,Mexico D.F,2011
5892,40,200,3,0,40,,Preliminary round,Mexico D.F,2011
5893,41,155,1,2,155,,Preliminary round,Chisinau,2011
5894,41,156,1,2,156,,Preliminary round,Tiraspol,2011
5895,42,99,2,2,draw,,Preliminary round,Podgorica,2011
5896,42,111,0,0,draw,,Preliminary round,Podgorica,2011
5897,42,180,1,7,180,,Preliminary round,Macoya,2011
5898,43,10,3,0,43,,Preliminary round,Casablanca,2011
5899,43,220,4,1,43,,Preliminary round,Rabat,2011
5900,44,136,2,0,44,,Preliminary round,Casablanca,2011
5901,45,172,1,2,172,,Preliminary round,Maputo,2011
5902,46,170,1,1,draw,,Preliminary round,Maputo,2011
5903,51,9,3,0,51,,Preliminary round,Maputo,2011
5904,51,91,1,2,91,,Preliminary round,Windhoek,2011
5905,51,210,2,1,51,,Preliminary round,Windhoek,2011
5906,56,193,4,2,56,,Preliminary round,Windhoek,2011
5907,58,138,2,0,58,,Preliminary round,Rotterdam,2011
5908,59,143,1,3,143,,Preliminary round,Noumea,2011
5909,59,153,3,0,59,,Preliminary round,Noumea,2011
5910,60,7,0,2,7,,Preliminary round,Lautoka,2011
5911,60,38,3,0,60,,Preliminary round,Auckland,2011
5912,60,67,0,1,67,,Preliminary round,Diriamba,2011
5913,60,192,1,2,192,,Preliminary round,Niamey,2011
5914,64,139,0,2,139,,Preliminary round,Niamey,2011
5915,65,156,3,1,65,,Preliminary round,Niamey,2011
5916,65,220,2,0,65,,Preliminary round,Abuja,2011
5917,67,38,4,1,67,,Preliminary round,Abuja,2011
5918,67,60,2,0,67,,Preliminary round,Abuja,2011
5919,67,192,2,0,67,,Preliminary round,Pyongyang,2011
5920,69,122,0,0,draw,,Preliminary round,Shanghai,2011
5921,70,165,1,1,draw,,Preliminary round,Shanghai,2011
5922,72,184,1,0,72,,Preliminary round,Pyongyang,2011
5923,84,22,0,0,draw,,Preliminary round,Belfast,2011
5924,84,86,4,0,84,,Preliminary round,Belfast,2011
5925,84,169,2,2,draw,,Preliminary round,Oslo,2011
5926,86,22,0,1,22,,Preliminary round,Oslo,2011
5927,86,84,0,1,84,,Preliminary round,Muscat,2011
5928,86,169,1,1,draw,,Preliminary round,Muscat,2011
5929,89,202,2,1,89,,Preliminary round,Muscat,2011
5930,90,19,1,0,90,,Preliminary round,Panama,2011
5931,90,24,2,0,90,,Preliminary round,Asuncion,2011
5932,90,204,1,0,90,,Preliminary round,Asuncion,2011
5933,91,9,2,0,91,,Preliminary round,Asuncion,2011
5934,91,51,1,1,draw,,Preliminary round,Lima,2011
5935,91,210,1,1,draw,,Preliminary round,Lima,2011
5936,93,173,1,0,93,,Preliminary round,Lima,2011
5937,96,214,2,1,96,,Preliminary round,Chorzow,2011
5938,97,17,1,1,draw,,Preliminary round,Wrocław,2011
5939,97,98,0,0,draw,,Preliminary round,Braga,2011
5940,97,161,2,3,161,,Preliminary round,Lisboa,2011
5941,97,207,1,0,97,,Preliminary round,Bayamon,2011
5942,98,17,2,2,draw,,Preliminary round,Bayamon,2011
5943,98,97,1,3,97,,Preliminary round,Doha,2011
5944,98,125,1,1,draw,,Preliminary round,Doha,2011
5945,99,42,0,0,draw,,Preliminary round,Doha,2011
5946,99,106,2,0,99,,Preliminary round,Doha,2011
5947,99,224,0,3,224,,Preliminary round,Doha,2011
5948,105,146,3,0,105,,Preliminary round,Doha,2011
5949,105,199,2,2,draw,,Preliminary round,Constanta,2011
5950,106,42,0,3,42,,Preliminary round,Cluj-Napoca,2011
5951,106,99,3,0,106,,Preliminary round,Moskva,2011
5952,106,139,2,1,106,,Preliminary round,Moskva,2011
5953,106,180,3,0,106,,Preliminary round,Kigali,2011
5954,108,178,3,1,108,,Preliminary round,Kigali,2011
5955,109,113,1,1,draw,,Preliminary round,Basseterre,2011
5956,109,157,1,3,157,,Preliminary round,Los Angeles,2011
5957,109,186,2,0,109,,Preliminary round,Vieux-Fort,2011
5958,109,214,0,3,214,,Preliminary round,Kingstown,2011
5959,110,218,0,3,218,,Preliminary round,Serravalle,2011
5960,111,34,0,2,34,,Preliminary round,Serravalle,2011
5961,111,42,1,3,42,,Preliminary round,Serravalle,2011
5962,113,18,1,1,draw,,Preliminary round,Riyadh,2011
5963,113,109,4,1,113,,Preliminary round,Riyadh,2011
5964,113,186,2,0,113,,Preliminary round,Riyadh,2011
5965,113,214,0,2,214,,Preliminary round,Riyadh,2011
5966,114,33,4,0,114,,Preliminary round,Riyadh,2011
5967,120,221,0,0,draw,,Preliminary round,Glasgow,2011
5968,122,69,1,0,122,,Preliminary round,Dakar,2011
5969,124,180,1,1,draw,,Preliminary round,Dakar,2011
5970,124,198,3,1,124,,Preliminary round,Dakar,2011
5971,125,98,2,0,125,,Preliminary round,Beograd,2011
5972,132,137,3,0,132,,Preliminary round,Beograd,2011
5973,134,22,2,3,22,,Preliminary round,Victoria,2011
5974,136,44,1,2,44,,Preliminary round,Victoria,2011
5975,137,132,0,2,132,,Preliminary round,Victoria,2011
5976,137,150,2,1,137,,Preliminary round,Freetown,2011
5977,138,58,0,1,58,,Preliminary round,Freetown,2011
5978,139,64,1,0,139,,Preliminary round,Freetown,2011
5979,139,106,2,0,139,,Preliminary round,Singapore,2011
5980,143,59,0,3,59,,Preliminary round,Singapore,2011
5981,143,153,3,7,153,,Preliminary round,Singapore,2011
5982,146,105,2,1,146,,Preliminary round,Bratislava,2011
5983,146,199,2,1,146,,Preliminary round,Bratislava,2011
5984,146,218,2,0,146,,Preliminary round,Maribor,2011
5985,150,13,2,1,150,,Preliminary round,Maribor,2011
5986,150,137,4,1,150,,Preliminary round,Pretoria,2011
5987,150,173,0,1,173,,Preliminary round,Port_Elizabeth,2011
5988,151,18,0,0,draw,,Preliminary round,Atteridgeville,2011
5989,152,1,2,2,draw,,Preliminary round,Seoul,2011
5990,152,201,0,0,draw,,Preliminary round,Seoul,2011
5991,153,59,4,0,153,,Preliminary round,Seoul,2011
5992,153,143,4,1,153,,Preliminary round,Seoul,2011
5993,155,65,4,0,155,,Preliminary round,Albacete,2011
5994,155,217,1,0,155,,Preliminary round,Murcia,2011
5995,156,155,1,2,155,,Preliminary round,Cairo,2011
5996,157,109,2,0,157,,Preliminary round,Omdurman,2011
5997,157,190,3,2,157,,Preliminary round,Khartoum,2011
5998,160,36,1,4,36,,Preliminary round,Paramaribo,2011
5999,160,167,0,2,167,,Preliminary round,Paramaribo,2011
6000,160,168,1,0,160,,Preliminary round,Paramaribo,2011
6001,161,17,1,1,draw,,Preliminary round,Paramaribo,2011
6002,161,97,2,1,161,,Preliminary round,Mbabane,2011
6003,161,98,0,0,draw,,Preliminary round,Mbabane,2011
6004,161,221,2,1,161,,Preliminary round,Stockholm,2011
6005,165,70,0,0,draw,,Preliminary round,Stockholm,2011
6006,167,36,2,1,167,,Preliminary round,St._Gallen,2011
6007,167,160,1,2,160,,Preliminary round,Zurich,2011
6008,167,168,0,2,168,,Preliminary round,Damascus,2011
6009,168,12,1,0,168,,Preliminary round,Damascus,2011
6010,168,36,1,1,draw,,Preliminary round,Damascus,2011
6011,168,160,0,0,draw,,Preliminary round,Dar es Salaam,2011
6012,168,167,3,1,168,,Preliminary round,Dar es Salaam,2011
6013,169,22,1,1,draw,,Preliminary round,Dar es Salaam,2011
6014,169,84,2,3,84,,Preliminary round,Bangkok,2011
6015,169,86,0,3,86,,Preliminary round,Bangkok,2011
6016,170,4,0,1,4,,Preliminary round,Bangkok,2011
6017,170,203,6,0,170,,Preliminary round,Accra,2011
6018,172,45,3,1,172,,Preliminary round,Kampala,2011
6019,173,13,1,0,173,,Preliminary round,Accra,2011
6020,173,93,1,2,93,,Preliminary round,Macoya,2011
6021,173,150,3,0,173,,Preliminary round,Port_of_Spain,2011
6022,173,201,1,1,draw,,Preliminary round,Port_of_Spain,2011
6023,178,108,2,1,178,,Preliminary round,Port_of_Spain,2011
6024,180,42,1,2,42,,Preliminary round,Rades,2011
6025,180,99,2,1,180,,Preliminary round,Rades,2011
6026,180,106,5,0,180,,Preliminary round,Rades,2011
6027,180,124,1,1,draw,,Preliminary round,Istanbul,2011
6028,184,72,2,1,184,,Preliminary round,Istanbul,2011
6029,186,113,0,2,113,,Preliminary round,Ashgabat,2011
6030,186,214,0,0,draw,,Preliminary round,Ashgabat,2011
6031,190,157,1,3,157,,Preliminary round,Ashgabat,2011
6032,192,38,2,1,192,,Preliminary round,Providenciales,2011
6033,192,60,8,0,192,,Preliminary round,Carson,2011
6034,192,67,6,1,192,,Preliminary round,Washington,2011
6035,193,56,2,0,193,,Preliminary round,Denver,2011
6036,196,199,3,0,196,,Preliminary round,Bridgeview,2011
6037,198,124,2,1,198,,Preliminary round,Kampala,2011
6038,199,105,1,0,199,,Preliminary round,Kampala,2011
6039,199,196,1,0,199,,Preliminary round,Lviv,2011
6040,199,218,0,0,draw,,Preliminary round,Kharkiv,2011
6041,200,40,0,1,40,,Preliminary round,Al-Ain,2011
6042,201,13,1,1,draw,,Preliminary round,Dubai,2011
6043,201,150,2,0,201,,Preliminary round,Abu_Dhabi,2011
6044,201,152,1,2,152,,Preliminary round,Abu_Dhabi,2011
6045,201,173,1,2,173,,Preliminary round,Abu_Dhabi,2011
6046,202,89,1,3,89,,Preliminary round,Al-Ain,2011
6047,203,46,0,0,draw,,Preliminary round,Montevideo,2011
6048,204,19,6,0,204,,Preliminary round,Montevideo,2011
6049,204,24,1,1,draw,,Preliminary round,Montevideo,2011
6050,204,90,0,1,90,,Preliminary round,Tashkent,2011
6051,207,97,3,0,207,,Preliminary round,Tashkent,2011
6052,208,16,3,0,208,,Preliminary round,Tashkent,2011
6053,210,9,3,0,210,,Preliminary round,Tashkent,2011
6054,210,29,2,1,210,,Preliminary round,Port_Vila,2011
6055,210,51,1,1,draw,,Preliminary round,Port_Vila,2011
6056,210,91,0,4,91,,Preliminary round,San_Cristobal,2011
6057,214,96,2,3,96,,Preliminary round,Puerto_la_Cruz,2011
6058,214,109,3,1,214,,Preliminary round,Puerto_la_Cruz,2011
6059,214,186,1,0,214,,Preliminary round,Cardiff,2011
6060,217,25,2,0,217,,Preliminary round,Cardiff,2011
6061,217,41,1,0,217,,Preliminary round,Chililabombwe,2011
6062,218,105,1,0,218,,Preliminary round,Chililabombwe,2011
6063,218,110,0,0,draw,,Preliminary round,Harare,2011
6064,218,146,0,0,draw,,Preliminary round,Harare,2011
6065,218,199,2,0,218,,Preliminary round,Harare,2011
6066,220,10,1,1,draw,,Preliminary round,Tirane,2011
6067,220,25,0,1,25,,Preliminary round,Tirane,2011
6068,221,120,1,2,120,,Preliminary round,Tirane,2011
6069,221,161,3,1,221,,Preliminary round,Blida,2011
6070,224,99,1,0,224,,Preliminary round,Omdurman,2011
6071,2,52,3,1,2,,Preliminary round,Blida,2012
6072,2,95,1,0,2,,Preliminary round,Blida,2012
6073,2,182,0,2,182,,Preliminary round,Andorra la Vella,2012
6074,3,165,1,3,165,,Preliminary round,Andorra la Vella,2012
6075,5,71,0,6,71,,Preliminary round,Andorra la Vella,2012
6076,5,94,1,3,94,,Preliminary round,Rosario,2012
6077,6,212,1,0,6,,Preliminary round,Buenos Aires,2012
6078,9,86,2,1,9,,Preliminary round,Buenos Aires,2012
6079,9,104,4,0,9,,Preliminary round,Buenos Aires,2012
6080,9,215,2,1,9,,Preliminary round,Erevan,2012
6081,10,65,0,2,65,,Preliminary round,Erevan,2012
6082,10,155,2,2,draw,,Preliminary round,Erevan,2012
6083,10,217,1,2,217,,Preliminary round,Erevan,2012
6084,11,103,2,0,11,,Preliminary round,Sydney,2012
6085,13,105,2,1,13,,Preliminary round,Melbourne,2012
6086,13,173,2,0,13,,Preliminary round,Sydney,2012
6087,14,81,3,1,14,,Preliminary round,Graz,2012
6088,14,107,2,1,14,,Preliminary round,Innsbruck,2012
6089,15,102,2,1,15,,Preliminary round,Klagenfurt,2012
6090,17,97,1,2,97,,Preliminary round,Lankaran,2012
6091,20,80,0,2,80,,Preliminary round,Baku,2012
6092,20,189,1,1,draw,,Preliminary round,Baku,2012
6093,21,49,0,1,49,,Preliminary round,Baku,2012
6094,21,174,0,0,draw,,Preliminary round,Manama,2012
6095,23,126,1,0,23,,Preliminary round,Manama,2012
6096,25,41,0,0,draw,,Preliminary round,Manama,2012
6097,25,155,1,0,25,,Preliminary round,Manama,2012
6098,25,156,5,1,25,,Preliminary round,Grodno,2012
6099,25,217,1,3,217,,Preliminary round,Minsk,2012
6100,26,112,4,0,26,,Preliminary round,Brest,2012
6101,26,118,0,0,draw,,Preliminary round,Minsk,2012
6102,27,185,2,4,185,,Preliminary round,Genk,2012
6103,31,11,2,0,31,,Preliminary round,Bruxelles,2012
6104,31,57,1,0,31,,Preliminary round,Cotonou,2012
6105,31,103,1,1,draw,,Preliminary round,Cotonou,2012
6106,32,45,1,0,32,,Preliminary round,Cotonou,2012
6107,35,56,6,1,35,,Preliminary round,La_Paz,2012
6108,36,50,2,1,36,,Preliminary round,La_Paz,2012
6109,36,92,1,3,92,,Preliminary round,La_Paz,2012
6110,36,153,0,1,153,,Preliminary round,La_Paz,2012
6111,37,205,2,1,37,,Preliminary round,Zenica,2012
6112,39,27,0,1,27,,Preliminary round,Zenica,2012
6113,41,10,2,5,10,,Preliminary round,Zenica,2012
6114,41,43,1,1,draw,,Preliminary round,Zenica,2012
6115,42,106,4,2,42,,Preliminary round,Salvador,2012
6116,43,155,2,1,43,,Preliminary round,Recife,2012
