id_match,home_team,away_team,home_result,away_result,result,date,round,city,edition
3382,Estonia (Eesti),Scotland,5,1,draw,1993-01-01,PRELIMINARY-Asia,Irbid,1997
3383,Estonia (Eesti),Sweden (Sverige),1,2,Sweden (Sverige),1993-01-01,PRELIMINARY-Africa,Kinshasa,1997
3384,Faroe Islands (Føroyar),Czech Republic (Česká Republika),3,1,Czech Republic (Česká Republika),1993-01-01,PRELIMINARY-Africa,Lusaka,1997
3385,Faroe Islands (Føroyar),Malta,2,1,Faroe Islands (Føroyar),1993-01-01,PRELIMINARY-Africa,Lusaka,1997
3386,Fiji,New Zealand (Aotearoa),4,0,New Zealand (Aotearoa),1993-01-01,PRELIMINARY-Africa,Lusaka,1997
3387,Fiji,Papua New Guinea (Papua Niugini),4,0,Fiji,1993-01-01,PRELIMINARY-Africa,Lusaka,1997
3388,Finland (Suomi),Azerbaijan (Azərbaycan),2,1,Finland (Suomi),1993-01-01,PRELIMINARY-Africa,Harare,1997
3389,Finland (Suomi),Hungary (Magyarország),1,0,draw,1993-01-01,PRELIMINARY-Africa,Harare,1997
3390,Finland (Suomi),Norway (Norge),1,0,Norway (Norge),1993-01-01,PRELIMINARY-Africa,Harare,1997
3391,Gabon,Morocco (المغرب),1,0,Morocco (المغرب),1994-01-01,1/8_FINAL,San_Francisco,1997
3392,Georgia (საქართველო),Italy (Italia),3,2,draw,1994-01-01,GROUP_STAGE,Dallas,1997
3393,Georgia (საქართველო),Moldova,0,0,Georgia (საქართველო),1994-01-01,GROUP_STAGE,New_York,1997
3394,Georgia (საქართველო),Poland (Polska),0,1,Georgia (საქართველო),1994-01-01,GROUP_STAGE,New_York,1997
3395,Germany (Deutschland),Albania (Shqipëri),2,1,Germany (Deutschland),1994-01-01,GROUP_STAGE,Orlando,1997
3396,Germany (Deutschland),Armenia (Հայաստան),2,0,Germany (Deutschland),1994-01-01,1/8_FINAL,Orlando,1997
3397,Germany (Deutschland),Portugal,0,0,draw,1994-01-01,GROUP_STAGE,Boston,1997
3398,Germany (Deutschland),Ukraine (Україна),2,2,Germany (Deutschland),1994-01-01,GROUP_STAGE,Dallas,1997
3399,Ghana,Gabon,2,1,Ghana,1994-01-01,GROUP_STAGE,Los Angeles,1997
3400,Ghana,Morocco (المغرب),0,1,draw,1994-01-01,GROUP_STAGE,Los Angeles,1997
3401,Ghana,Sierra Leone,1,1,Sierra Leone,1994-01-01,GROUP_STAGE,Detroit,1997
3402,Greece (Ελλάδα),Croatia (Hrvatska),,,Croatia (Hrvatska),,,,1997
3403,Greece (Ελλάδα),Denmark (Danmark),,,draw,,,,1997
3404,Guinea (Guinée),Burkina Faso,,,Guinea (Guinée),,,,1997
3405,Guinea (Guinée),Nigeria,,,Guinea (Guinée),,,,1997
3406,Hong Kong (香港),South Korea (한국),,,South Korea (한국),,,,1997
3407,Hong Kong (香港),Thailand (ประเทศไทย),,,Hong Kong (香港),,,,1997
3408,Hungary (Magyarország),Azerbaijan (Azərbaycan),,,Hungary (Magyarország),,,,1997
3409,Hungary (Magyarország),Norway (Norge),,,draw,,,,1997
3410,Hungary (Magyarország),Switzerland (Schweiz / Suisse),,,draw,,,,1997
3411,Hungary (Magyarország),Yugoslavia (Југославија),,,Yugoslavia (Југославија),,,,1997
3412,Iceland (Ísland),Ireland (Éire),,,Ireland (Éire),,,,1997
3413,Iceland (Ísland),Liechtenstein,,,Iceland (Ísland),,,,1997
3414,Iceland (Ísland),Lithuania (Lietuva),,,draw,,,,1997
3415,Indonesia,Cambodia (កម្ពុជា),,,Indonesia,,,,1997
3416,Indonesia,Uzbekistan (Ўзбекистон),,,draw,,,,1997
3417,Indonesia,Yemen (اليمن),,,draw,,,,1997
3418,Iran (ایران),Australia,,,draw,,,,1997
3419,Iran (ایران),China (中国),,,Iran (ایران),,,,1997
3420,Iran (ایران),Kuwait (الكويت),,,draw,,,,1997
3421,Iran (ایران),Kyrgyzstan (Кыргызстан),,,Iran (ایران),,,,1997
3422,Iran (ایران),Maldives (Divehi Rājjēge),,,Iran (ایران),,,,1997
3423,Iran (ایران),Qatar (قطر),,,Iran (ایران),,,,1997
3424,Iran (ایران),Saudi Arabia (العربية السعودية),,,draw,,,,1997
3425,Iran (ایران),Syria (سوريا),,,draw,,,,1997
3426,Iraq (العراق),Kazakhstan (Қазақстан),,,Kazakhstan (Қазақстан),,,,1997
3427,Iraq (العراق),Pakistan (پاکستان),,,Iraq (العراق),,,,1997
3428,Ireland (Éire),Belgium (België),,,draw,,,,1997
3429,Ireland (Éire),Liechtenstein,,,Ireland (Éire),,,,1997
3430,Ireland (Éire),Lithuania (Lietuva),,,draw,,,,1997
3431,Ireland (Éire),Romania (România),,,draw,,,,1997
3432,Israel (ישראל),Cyprus (Κύπρος),,,Israel (ישראל),,,,1997
3433,Italy (Italia),England,,,draw,,,,1997
3434,Italy (Italia),Moldova,,,Italy (Italia),,,,1997
3435,Italy (Italia),Poland (Polska),,,Italy (Italia),,,,1997
3436,Italy (Italia),Russia (Россия),,,Italy (Italia),,,,1997
3437,Jamaica,Canada,,,Jamaica,,,,1997
3438,Jamaica,Costa Rica,,,Jamaica,,,,1997
3439,Jamaica,El Salvador,,,Jamaica,,,,1997
3440,Jamaica,Mexico (México),,,draw,,,,1997
3441,Jamaica,USA,,,draw,,,,1997
3442,Japan (日本),Iran (ایران),,,Japan (日本),,,,1997
3443,Japan (日本),Kazakhstan (Қазақстан),1,1,Japan (日本),1996-01-01,PRELIMINARY-Europe,Tiranë,1997
3444,Japan (日本),Macao (澳门),0,3,Japan (日本),1996-01-01,PRELIMINARY-Europe,Tiranë,1997
3445,Japan (日本),Nepal (नेपाल),1,0,Japan (日本),1996-01-01,PRELIMINARY-Africa,Algiers,1997
3446,Japan (日本),Oman (عمان),3,1,draw,1996-01-01,PRELIMINARY-Africa,Luanda,1997
3447,Japan (日本),South Korea (한국),2,1,South Korea (한국),1996-01-01,PRELIMINARY-Africa,Luanda,1997
3448,Japan (日本),United Arab Emirates (الإمارات العربية المتحدة),1,3,draw,1996-01-01,PRELIMINARY-N/C.America,St._Johns,1997
3449,Japan (日本),Uzbekistan (Ўзбекистон),3,1,Japan (日本),1996-01-01,PRELIMINARY-S.America,Buenos Aires,1997
3450,Jordan (الأردن),Bahrain (البحرين),1,1,Jordan (الأردن),1996-01-01,PRELIMINARY-S.America,Buenos Aires,1997
3451,Jordan (الأردن),United Arab Emirates (الإمارات العربية المتحدة),1,1,draw,1996-01-01,PRELIMINARY-S.America,Buenos Aires,1997
3452,Kazakhstan (Қазақстан),Iraq (العراق),1,5,Kazakhstan (Қазақстан),1996-01-01,PRELIMINARY-Europe,Erevan,1997
3453,Kazakhstan (Қазақстан),Japan (日本),0,0,draw,1996-01-01,PRELIMINARY-Europe,Erevan,1997
3454,Kazakhstan (Қазақстан),Pakistan (پاکستان),1,3,Kazakhstan (Қазақстан),1996-01-01,PRELIMINARY-N/C.America,Oranjestad,1997
3455,Kazakhstan (Қазақстан),South Korea (한국),2,1,draw,1996-01-01,PRELIMINARY-Europe,Wien,1997
3456,Kazakhstan (Қазақстан),United Arab Emirates (الإمارات العربية المتحدة),0,0,Kazakhstan (Қазақстан),1996-01-01,PRELIMINARY-Europe,Wien,1997
3457,Kazakhstan (Қазақстан),Uzbekistan (Ўзбекистон),0,3,draw,1996-01-01,PRELIMINARY-Europe,Baku,1997
3458,Kenya,Burkina Faso,1,0,Kenya,1996-01-01,PRELIMINARY-Europe,Baku,1997
3459,Kenya,Guinea (Guinée),1,0,Kenya,1996-01-01,PRELIMINARY-N/C.America,Bridgetown,1997
3460,Kenya,Nigeria,0,1,draw,1996-01-01,PRELIMINARY-N/C.America,Bridgetown,1997
3461,Kuwait (الكويت),China (中国),1,0,China (中国),1996-01-01,PRELIMINARY-Europe,Minsk,1997
3462,Kuwait (الكويت),Iran (ایران),1,1,draw,1996-01-01,PRELIMINARY-Europe,Minsk,1997
3463,Kuwait (الكويت),Lebanon (لبنان),0,3,Kuwait (الكويت),1996-01-01,PRELIMINARY-Europe,Bruxelles,1997
3464,Kuwait (الكويت),Qatar (قطر),2,1,Qatar (قطر),1996-01-01,PRELIMINARY-Europe,Bruxelles,1997
3465,Kuwait (الكويت),Saudi Arabia (العربية السعودية),1,2,Kuwait (الكويت),1996-01-01,PRELIMINARY-N/C.America,Belize City,1997
3466,Kuwait (الكويت),Singapore (新加坡),2,2,Kuwait (الكويت),1996-01-01,PRELIMINARY-S.America,La_Paz,1997
3467,Kyrgyzstan (Кыргызстан),Iran (ایران),0,0,Iran (ایران),1996-01-01,PRELIMINARY-S.America,La_Paz,1997
3468,Kyrgyzstan (Кыргызстан),Maldives (Divehi Rājjēge),0,0,Kyrgyzstan (Кыргызстан),1996-01-01,PRELIMINARY-S.America,La_Paz,1997
3469,Kyrgyzstan (Кыргызстан),Syria (سوريا),6,1,Kyrgyzstan (Кыргызстан),1996-01-01,PRELIMINARY-S.America,La_Paz,1997
3470,Latvia (Latvija),Austria (Österreich),1,4,Austria (Österreich),1996-01-01,PRELIMINARY-Europe,Bologna,1997
3471,Latvia (Latvija),Belarus (Беларусь),2,0,Latvia (Latvija),1996-01-01,PRELIMINARY-Africa,Ouagadougou,1997
3472,Latvia (Latvija),Estonia (Eesti),1,0,Latvia (Latvija),1996-01-01,PRELIMINARY-Africa,Bujumbura,1997
3473,Lebanon (لبنان),Kuwait (الكويت),2,0,Kuwait (الكويت),1996-01-01,PRELIMINARY-N/C.America,Edmonton,1997
3474,Lebanon (لبنان),Singapore (新加坡),1,0,draw,1996-01-01,PRELIMINARY-N/C.America,Vancouver,1997
3475,Liberia,Egypt (مصر),3,1,Liberia,1996-01-01,PRELIMINARY-N/C.America,Edmonton,1997
3476,Liberia,Namibia,0,1,Namibia,1996-01-01,PRELIMINARY-N/C.America,Georgetown,1997
3477,Liechtenstein,Iceland (Ísland),4,1,Iceland (Ísland),1996-01-01,PRELIMINARY-S.America,Santiago,1997
3478,Liechtenstein,Lithuania (Lietuva),1,0,Lithuania (Lietuva),1996-01-01,PRELIMINARY-S.America,Santiago,1997
3479,Liechtenstein,Romania (România),4,1,Romania (România),1996-01-01,PRELIMINARY-S.America,Barranquilla,1997
3480,Lithuania (Lietuva),Ireland (Éire),1,0,Ireland (Éire),1996-01-01,PRELIMINARY-S.America,Barranquilla,1997
3481,Lithuania (Lietuva),Macedonia (Македонија),3,1,Lithuania (Lietuva),1996-01-01,PRELIMINARY-S.America,Barranquilla,1997
3482,Lithuania (Lietuva),Romania (România),2,0,Romania (România),1996-01-01,PRELIMINARY-Africa,Brazzaville,1997
3483,Luxembourg (Lëtzebuerg),Cyprus (Κύπρος),1,0,Cyprus (Κύπρος),1996-01-01,PRELIMINARY-Africa,Pointe-Noire,1997
3484,Luxembourg (Lëtzebuerg),Israel (ישראל),3,0,Israel (ישראל),1996-01-01,PRELIMINARY-N/C.America,San_José,1997
3485,Macao (澳门),Japan (日本),2,1,Japan (日本),1996-01-01,PRELIMINARY-N/C.America,Cartago,1997
3486,Macao (澳门),Nepal (नेपाल),2,1,Macao (澳门),1996-01-01,PRELIMINARY-N/C.America,San_José,1997
3487,Macao (澳门),Oman (عمان),1,1,Oman (عمان),1996-01-01,PRELIMINARY-Europe,Zagreb,1997
3488,Macedonia (Македонија),Iceland (Ísland),0,2,Macedonia (Македонија),1996-01-01,PRELIMINARY-N/C.America,Edmonton,1997
3489,Macedonia (Македонија),Ireland (Éire),5,0,Macedonia (Македонија),1996-01-01,PRELIMINARY-N/C.America,Georgetown,1997
3490,Macedonia (Македонија),Lithuania (Lietuva),0,5,Lithuania (Lietuva),1996-01-01,PRELIMINARY-N/C.America,San_Salvador,1997
3491,Malaysia (مليسيا),Bangladesh (বাংলাদেশ),6,1,Malaysia (مليسيا),1996-01-01,PRELIMINARY-N/C.America,Port_of_Spain,1997
3492,Malaysia (مليسيا),Saudi Arabia (العربية السعودية),3,1,draw,1996-01-01,PRELIMINARY-N/C.America,Panamá,1997
3493,Malaysia (مليسيا),Taiwan (台湾),1,3,Malaysia (مليسيا),1996-01-01,PRELIMINARY-Europe,Lemesós,1997
3494,Maldives (Divehi Rājjēge),Iran (ایران),2,0,Iran (ایران),1996-01-01,PRELIMINARY-Europe,Lemesós,1997
3495,Maldives (Divehi Rājjēge),Kyrgyzstan (Кыргызстан),6,0,Kyrgyzstan (Кыргызстан),1996-01-01,PRELIMINARY-Europe,Teplice,1997
3496,Maldives (Divehi Rājjēge),Syria (سوريا),0,0,Syria (سوريا),1996-01-01,PRELIMINARY-Europe,Praha,1997
3497,Malta,Czech Republic (Česká Republika),2,1,Czech Republic (Česká Republika),1996-01-01,PRELIMINARY-Europe,København,1997
3498,Malta,Faroe Islands (Føroyar),3,3,Faroe Islands (Føroyar),1996-01-01,PRELIMINARY-N/C.America,Roseau,1997
3499,Malta,Slovakia (Slovensko),0,1,Slovakia (Slovensko),1996-01-01,PRELIMINARY-N/C.America,Roseau,1997
3500,Malta,Yugoslavia (Југославија),3,2,Yugoslavia (Југославија),1996-01-01,PRELIMINARY-N/C.America,Santo Domingo,1997
3501,Mexico (México),Canada,2,1,Mexico (México),1996-01-01,PRELIMINARY-N/C.America,Santo Domingo,1997
3502,Mexico (México),Costa Rica,1,4,draw,1996-01-01,PRELIMINARY-N/C.America,Santo Domingo,1997
3503,Mexico (México),El Salvador,0,0,Mexico (México),1996-01-01,PRELIMINARY-N/C.America,Willemstad,1997
3504,Mexico (México),Jamaica,2,0,Mexico (México),1996-01-01,PRELIMINARY-S.America,Quito,1997
3505,Mexico (México),USA,0,1,draw,1996-01-01,PRELIMINARY-S.America,Quito,1997
3506,Moldova,Georgia (საქართველო),4,1,Georgia (საქართველო),1996-01-01,PRELIMINARY-S.America,Guayaquil,1997
3507,Moldova,Poland (Polska),1,0,Poland (Polska),1996-01-01,PRELIMINARY-S.America,Quito,1997
3508,Morocco (المغرب),Gabon,7,1,Morocco (المغرب),1996-01-01,PRELIMINARY-Africa,Cairo,1997
3509,Morocco (المغرب),Ghana,0,2,Morocco (المغرب),1996-01-01,PRELIMINARY-N/C.America,San_Salvador,1997
3510,Namibia,Egypt (مصر),3,0,Egypt (مصر),1996-01-01,PRELIMINARY-N/C.America,San_Salvador,1997
3511,Namibia,Liberia,3,2,draw,1996-01-01,PRELIMINARY-N/C.America,San_Salvador,1997
3512,Namibia,Tunisia (تونس),2,1,Tunisia (تونس),1996-01-01,PRELIMINARY-Europe,London,1997
3513,Nepal (नेपाल),Japan (日本),1,0,Japan (日本),1996-01-01,PRELIMINARY-Europe,Tallinn,1997
3514,Nepal (नेपाल),Macao (澳门),1,2,draw,1996-01-01,PRELIMINARY-Europe,Toftír,1997
3515,Nepal (नेपाल),Oman (عمان),2,6,Oman (عمان),1996-01-01,PRELIMINARY-Europe,Toftír,1997
3516,Netherlands (Nederland),Belgium (België),1,8,Netherlands (Nederland),1996-01-01,PRELIMINARY-Europe,Toftír,1997
3517,Netherlands (Nederland),San Marino,2,3,Netherlands (Nederland),1996-01-01,PRELIMINARY-Europe,Helsinki,1997
3518,Netherlands (Nederland),Turkey (Türkiye),1,1,draw,1996-01-01,PRELIMINARY-Africa,Libreville,1997
3519,New Zealand (Aotearoa),Australia,2,0,Australia,1996-01-01,PRELIMINARY-Africa,Libreville,1997
3520,New Zealand (Aotearoa),Fiji,2,1,New Zealand (Aotearoa),1996-01-01,PRELIMINARY-Africa,Banjul,1997
3521,New Zealand (Aotearoa),Papua New Guinea (Papua Niugini),0,2,New Zealand (Aotearoa),1996-01-01,PRELIMINARY-Europe,Tbilisi,1997
3522,Nigeria,Guinea (Guinée),1,1,Nigeria,1996-01-01,PRELIMINARY-Europe,Nürnberg,1997
3523,Nigeria,Kenya,2,1,Nigeria,1996-01-01,PRELIMINARY-Africa,Kumasi,1997
3524,Northern Ireland (Ulster),Germany (Deutschland),3,0,Germany (Deutschland),1996-01-01,PRELIMINARY-Europe,Kalamáta,1997
3525,Northern Ireland (Ulster),Portugal,2,0,draw,1996-01-01,PRELIMINARY-Europe,Athína,1997
3526,Norway (Norge),Finland (Suomi),6,0,draw,1996-01-01,PRELIMINARY-N/C.America,St._Georges,1997
3527,Norway (Norge),Switzerland (Schweiz / Suisse),0,1,Norway (Norge),1996-01-01,PRELIMINARY-N/C.America,St._Georges,1997
3528,Oman (عمان),Japan (日本),1,0,Japan (日本),1996-01-01,PRELIMINARY-N/C.America,Los Angeles,1997
3529,Oman (عمان),Macao (澳门),2,1,Oman (عمان),1996-01-01,PRELIMINARY-N/C.America,Guatemala,1997
3530,Oman (عمان),Nepal (नेपाल),2,1,Oman (عمان),1996-01-01,PRELIMINARY-N/C.America,Los Angeles,1997
3531,Pakistan (پاکستان),Iraq (العراق),2,2,Iraq (العراق),1996-01-01,PRELIMINARY-N/C.America,San_Salvador,1997
3532,Pakistan (پاکستان),Kazakhstan (Қазақстан),3,1,Kazakhstan (Қазақстан),1996-01-01,PRELIMINARY-Africa,Conakry,1997
3533,Papua New Guinea (Papua Niugini),Fiji,3,1,Fiji,1996-01-01,PRELIMINARY-Africa,Conakry,1997
3534,Papua New Guinea (Papua Niugini),New Zealand (Aotearoa),3,2,Papua New Guinea (Papua Niugini),1996-01-01,PRELIMINARY-Africa,Bissau,1997
3535,Paraguay,Argentina,1,2,Argentina,1996-01-01,PRELIMINARY-N/C.America,Georgetown,1997
3536,Paraguay,Bolivia,1,1,Paraguay,1996-01-01,PRELIMINARY-N/C.America,Cap Haïtien,1997
3537,Paraguay,Colombia,6,1,Paraguay,1996-01-01,PRELIMINARY-N/C.America,Port-au-Prince,1997
3538,Paraguay,Peru (Perú),0,0,Paraguay,1996-01-01,PRELIMINARY-N/C.America,San_Pedro_Sula,1997
3539,Paraguay,Uruguay,2,1,Paraguay,1996-01-01,PRELIMINARY-N/C.America,San_Pedro_Sula,1997
3540,Paraguay,Venezuela,11,3,Paraguay,1996-01-01,PRELIMINARY-N/C.America,San_Pedro_Sula,1997
3541,Peru (Perú),Bolivia,1,0,Peru (Perú),1996-01-01,PRELIMINARY-Europe,Budapest,1997
3542,Peru (Perú),Chile,1,1,Peru (Perú),1996-01-01,PRELIMINARY-Europe,Reykjavík,1997
3543,Peru (Perú),Ecuador,0,4,draw,1996-01-01,PRELIMINARY-Europe,Reykjavík,1997
3544,Peru (Perú),Paraguay,2,0,Peru (Perú),1996-01-01,PRELIMINARY-Asia,Doha,1997
3545,Peru (Perú),Uruguay,0,0,Peru (Perú),1996-01-01,PRELIMINARY-Europe,Dublin,1997
3546,Poland (Polska),England,3,0,England,1996-01-01,PRELIMINARY-Europe,Dublin,1997
3547,Poland (Polska),Georgia (საქართველო),2,1,Poland (Polska),1996-01-01,PRELIMINARY-Europe,Tel Aviv,1997
3548,Poland (Polska),Italy (Italia),1,0,draw,1996-01-01,PRELIMINARY-Europe,Tel Aviv,1997
3549,Portugal,Albania (Shqipëri),1,1,Portugal,1996-01-01,PRELIMINARY-Europe,Tel Aviv,1997
3550,Portugal,Armenia (Հայաստան),1,0,Portugal,1996-01-01,PRELIMINARY-Europe,Perugia,1997
3551,Portugal,Northern Ireland (Ulster),1,1,Portugal,1996-01-01,PRELIMINARY-Africa,Abidjan,1997
3552,Qatar (قطر),China (中国),2,0,draw,1996-01-01,PRELIMINARY-N/C.America,Kingston,1997
3553,Qatar (قطر),Iran (ایران),3,0,Qatar (قطر),1996-01-01,PRELIMINARY-N/C.America,Kingston,1997
3554,Qatar (قطر),Kuwait (الكويت),1,0,Kuwait (الكويت),1996-01-01,PRELIMINARY-N/C.America,Kingston,1997
3555,Qatar (قطر),Saudi Arabia (العربية السعودية),5,0,Saudi Arabia (العربية السعودية),1996-01-01,PRELIMINARY-N/C.America,Kingston,1997
3556,Romania (România),Iceland (Ísland),1,0,Romania (România),1996-01-01,PRELIMINARY-N/C.America,Kingston,1997
3557,Romania (România),Ireland (Éire),3,1,Romania (România),1996-01-01,PRELIMINARY-Africa,Nairobi,1997
3558,Romania (România),Liechtenstein,0,2,Romania (România),1996-01-01,PRELIMINARY-Europe,Rīga,1997
3559,Romania (România),Macedonia (Македонија),1,2,Romania (România),1996-01-01,PRELIMINARY-Europe,Rīga,1997
3560,Russia (Россия),Bulgaria (България),4,0,Russia (Россия),1996-01-01,PRELIMINARY-Africa,Accra,1997
3561,Russia (Россия),Israel (ישראל),0,1,Russia (Россия),1996-01-01,PRELIMINARY-Africa,Accra,1997
3562,Russia (Россия),Italy (Italia),0,5,draw,1996-01-01,PRELIMINARY-Europe,Eschen,1997
3563,Russia (Россия),Luxembourg (Lëtzebuerg),1,11,Russia (Россия),1996-01-01,PRELIMINARY-Europe,Eschen,1997
3564,San Marino,Netherlands (Nederland),2,0,Netherlands (Nederland),1996-01-01,PRELIMINARY-Europe,Vilnius,1997
3565,San Marino,Turkey (Türkiye),2,1,Turkey (Türkiye),1996-01-01,PRELIMINARY-Europe,Vilnius,1997
3566,Saudi Arabia (العربية السعودية),Bangladesh (বাংলাদেশ),1,2,Saudi Arabia (العربية السعودية),1996-01-01,PRELIMINARY-Europe,Luxembourg,1997
3567,Saudi Arabia (العربية السعودية),China (中国),0,4,draw,1996-01-01,PRELIMINARY-Europe,Luxembourg,1997
3568,Saudi Arabia (العربية السعودية),Iran (ایران),3,0,Saudi Arabia (العربية السعودية),1996-01-01,PRELIMINARY-Europe,Skopje,1997
3569,Saudi Arabia (العربية السعودية),Kuwait (الكويت),0,3,Saudi Arabia (العربية السعودية),1996-01-01,PRELIMINARY-Europe,Skopje,1997
3570,Saudi Arabia (العربية السعودية),Malaysia (مليسيا),1,2,Saudi Arabia (العربية السعودية),1996-01-01,PRELIMINARY-Africa,Antananarivo,1997
3571,Saudi Arabia (العربية السعودية),Qatar (قطر),0,1,Saudi Arabia (العربية السعودية),1996-01-01,PRELIMINARY-Africa,Blantyre,1997
3572,Saudi Arabia (العربية السعودية),Taiwan (台湾),0,3,Saudi Arabia (العربية السعودية),1996-01-01,PRELIMINARY-Europe,TaQali,1997
3573,Scotland,Austria (Österreich),0,0,Scotland,1996-01-01,PRELIMINARY-Africa,Nouakchott,1997
3574,Scotland,Belarus (Беларусь),1,5,Scotland,1996-01-01,PRELIMINARY-Africa,Port_Louis,1997
3575,Scotland,Estonia (Eesti),3,1,Scotland,1996-01-01,PRELIMINARY-N/C.America,México D.F,1997
3576,Scotland,Latvia (Latvija),2,1,Scotland,1996-01-01,PRELIMINARY-N/C.America,México D.F,1997
3577,Sierra Leone,Gabon,5,1,Sierra Leone,1996-01-01,PRELIMINARY-N/C.America,México D.F,1997
3578,Sierra Leone,Ghana,0,3,draw,1996-01-01,PRELIMINARY-Europe,Chişinău,1997
3579,Sierra Leone,Morocco (المغرب),1,3,Morocco (المغرب),1996-01-01,PRELIMINARY-Europe,Chişinău,1997
3580,Singapore (新加坡),Kuwait (الكويت),4,0,Kuwait (الكويت),1996-01-01,PRELIMINARY-Africa,Rabat,1997
3581,Singapore (新加坡),Lebanon (لبنان),1,1,Lebanon (لبنان),1996-01-01,PRELIMINARY-Africa,Maputo,1997
3582,Slovakia (Slovensko),Czech Republic (Česká Republika),2,0,Slovakia (Slovensko),1996-01-01,PRELIMINARY-Africa,Windhoek,1997
3583,Slovakia (Slovensko),Spain (España),7,1,Spain (España),1996-01-01,PRELIMINARY-Europe,Eindhoven,1997
3584,Slovakia (Slovensko),Yugoslavia (Југославија),0,1,draw,1996-01-01,PRELIMINARY-N/C.America,Diriamba,1997
3585,Slovenia (Slovenija),Croatia (Hrvatska),2,0,Croatia (Hrvatska),1996-01-01,PRELIMINARY-Africa,Lagos,1997
3586,Slovenia (Slovenija),Greece (Ελλάδα),2,0,Greece (Ελλάδα),1996-01-01,PRELIMINARY-Europe,Belfast,1997
3587,Solomon Islands,Australia,1,1,Australia,1996-01-01,PRELIMINARY-Europe,Belfast,1997
3588,Solomon Islands,Tahiti,0,1,Solomon Islands,1996-01-01,PRELIMINARY-Europe,Belfast,1997
3589,Solomon Islands,Tonga,5,0,Solomon Islands,1996-01-01,PRELIMINARY-Europe,Oslo,1997
3590,South Africa (Suid-Afrika),Congo,3,0,South Africa (Suid-Afrika),1996-01-01,PRELIMINARY-Europe,Oslo,1997
3591,South Africa (Suid-Afrika),Zambia,4,1,South Africa (Suid-Afrika),1996-01-01,PRELIMINARY-N/C.America,Panamá,1997
3592,South Korea (한국),Hong Kong (香港),0,0,South Korea (한국),1996-01-01,PRELIMINARY-N/C.America,Panamá,1997
3593,South Korea (한국),Japan (日本),3,1,Japan (日本),1996-01-01,PRELIMINARY-N/C.America,Panamá,1997
3594,South Korea (한국),Kazakhstan (Қазақстан),1,1,South Korea (한국),1996-01-01,PRELIMINARY-N/C.America,Panamá,1997
3595,South Korea (한국),Thailand (ประเทศไทย),1,1,draw,1996-01-01,PRELIMINARY-Oceania,Lae,1997
3596,South Korea (한국),United Arab Emirates (الإمارات العربية المتحدة),2,1,South Korea (한국),1996-01-01,PRELIMINARY-Oceania,Lae,1997
3597,South Korea (한국),Uzbekistan (Ўзбекистон),2,1,South Korea (한국),1996-01-01,PRELIMINARY-S.America,Asunción,1997
3598,Spain (España),Czech Republic (Česká Republika),1,0,Spain (España),1996-01-01,PRELIMINARY-S.America,Asunción,1997
3599,Spain (España),Faroe Islands (Føroyar),0,0,Spain (España),1996-01-01,PRELIMINARY-S.America,Lima,1997
3600,Spain (España),Malta,1,1,Spain (España),1996-01-01,PRELIMINARY-S.America,Lima,1997
3601,Sweden (Sverige),Estonia (Eesti),4,1,Sweden (Sverige),1996-01-01,PRELIMINARY-S.America,Lima,1997
3602,Sweden (Sverige),Latvia (Latvija),0,3,Sweden (Sverige),1996-01-01,PRELIMINARY-Asia,Doha,1997
3603,Sweden (Sverige),Scotland,2,1,Sweden (Sverige),1996-01-01,PRELIMINARY-Europe,Katowice,1997
3604,Switzerland (Schweiz / Suisse),Azerbaijan (Azərbaycan),0,0,Switzerland (Schweiz / Suisse),1996-01-01,PRELIMINARY-Europe,Lisboa,1997
3605,Switzerland (Schweiz / Suisse),Finland (Suomi),1,0,Finland (Suomi),1996-01-01,PRELIMINARY-Europe,Porto,1997
3606,Switzerland (Schweiz / Suisse),Hungary (Magyarország),1,2,Switzerland (Schweiz / Suisse),1996-01-01,PRELIMINARY-N/C.America,Bayamón,1997
3607,Syria (سوريا),Iran (ایران),6,0,Iran (ایران),1996-01-01,PRELIMINARY-Asia,Doha,1997
3608,Syria (سوريا),Kyrgyzstan (Кыргызстан),5,0,Syria (سوريا),1996-01-01,PRELIMINARY-Asia,Doha,1997
3609,Syria (سوريا),Maldives (Divehi Rājjēge),3,0,Syria (سوريا),1996-01-01,PRELIMINARY-Asia,Doha,1997
3610,Tahiti,Australia,3,0,Australia,1996-01-01,PRELIMINARY-Europe,Bucureşti,1997
3611,Tahiti,Solomon Islands,4,0,draw,1996-01-01,PRELIMINARY-Europe,Moskva,1997
3612,Taiwan (台湾),Bangladesh (বাংলাদেশ),1,3,Bangladesh (বাংলাদেশ),1996-01-01,PRELIMINARY-Africa,Kigali,1997
3613,Taiwan (台湾),Malaysia (مليسيا),5,1,draw,1996-01-01,PRELIMINARY-N/C.America,Basseterre,1997
3614,Taiwan (台湾),Saudi Arabia (العربية السعودية),2,2,Saudi Arabia (العربية السعودية),1996-01-01,PRELIMINARY-N/C.America,Basseterre,1997
3615,Tajikistan (Точикистон),China (中国),0,1,China (中国),1996-01-01,PRELIMINARY-N/C.America,Castries,1997
3616,Tajikistan (Точикистон),Turkmenistan (Türkmenistan),1,4,Tajikistan (Точикистон),1996-01-01,PRELIMINARY-N/C.America,Kingstown,1997
