id_match,home_team,away_team,home_result,away_result,result,date,round,city,edition,is_final
5771,Togo,Cameroon,0,0,draw,,Preliminary round,Guatemala,2010,False
5772,Togo,Gabon,0,1,Gabon,,Preliminary round,Guatemala,2010,False
5773,Togo,Morocco,3,2,Togo,,Preliminary round,Conakry,2010,False
5774,Togo,Swaziland,1,0,Togo,,Preliminary round,Montevideo,2010,False
5775,Togo,Zambia,1,0,Togo,,Preliminary round,Montevideo,2010,False
5776,Tonga,American Samoa,2,1,Tonga,,Preliminary round,Adelaide,2010,False
5777,Tonga,Vanuatu,1,4,Vanuatu,,Preliminary round,Taipei,2010,False
5778,Trinidad and Tobago,Bermuda,1,1,draw,,Preliminary round,Montevideo,2010,False
5779,Trinidad and Tobago,Costa Rica,4,0,Trinidad and Tobago,,Preliminary round,Conakry,2010,False
5780,Trinidad and Tobago,Cuba,3,2,Trinidad and Tobago,,Preliminary round,Montevideo,2010,False
5781,Trinidad and Tobago,El Salvador,0,0,draw,,Preliminary round,Conakry,2010,False
5782,Trinidad and Tobago,Guatemala,1,1,draw,,Preliminary round,Tashkent,2010,False
5783,Trinidad and Tobago,Honduras,1,2,Honduras,,Preliminary round,Georgetown,2010,False
5784,Trinidad and Tobago,Mexico,1,3,Mexico,,Preliminary round,Port-au-Prince,2010,False
5785,Trinidad and Tobago,United States,3,2,Trinidad and Tobago,,Preliminary round,Tashkent,2010,False
5786,Trinidad and Tobago,United States,0,0,draw,,Preliminary round,Port-au-Prince,2010,False
5787,Tunisia,Burkina Faso,1,1,draw,,Preliminary round,Tashkent,2010,False
5788,Tunisia,Burundi,1,1,draw,,Preliminary round,Tashkent,2010,False
5789,Tunisia,Kenya,0,0,draw,,Preliminary round,Port-au-Prince,2010,False
5790,Tunisia,Mozambique,2,2,draw,,Preliminary round,Port-au-Prince,2010,False
5791,Tunisia,Nigeria,3,1,Tunisia,,Preliminary round,San_Pedro_Sula,2010,False
5792,Tunisia,Seychelles,0,0,draw,,Preliminary round,Maracaibo,2010,False
5793,Turkey,Armenia,2,0,Turkey,,Preliminary round,San_Pedro_Sula,2010,False
5794,Turkey,Belgium,0,1,Belgium,,Preliminary round,Maracaibo,2010,False
5795,Turkey,Bosnia and Herzegovina,4,1,Turkey,,Preliminary round,Maracaibo,2010,False
5796,Turkey,Estonia,1,0,Turkey,,Preliminary round,San_Pedro_Sula,2010,False
5797,Turkey,Spain,4,0,Turkey,,Preliminary round,San_Pedro_Sula,2010,False
5798,Turkmenistan,Cambodia,0,1,Cambodia,,Preliminary round,Taipei,2010,False
5799,Turkmenistan,Hong Kong,0,1,Hong Kong,,Preliminary round,Taipei,2010,False
5800,Turkmenistan,Jordan,1,1,draw,,Preliminary round,Maracaibo,2010,False
5801,Turkmenistan,North Korea,0,2,North Korea,,Preliminary round,Cardiff,2010,False
5802,Turkmenistan,South Korea,2,0,Turkmenistan,,Preliminary round,Cardiff,2010,False
5803,Turks and Caicos,Saint Lucia,0,1,Saint Lucia,,Preliminary round,Cardiff,2010,False
5804,Tuvalu,New Caledonia,0,0,draw,,Preliminary round,Dushanbe,2010,False
5805,Tuvalu,Tahiti,2,1,Tuvalu,,Preliminary round,Dushanbe,2010,False
5806,Uganda,Angola,1,0,Uganda,,Preliminary round,Harare,2010,False
5807,Uganda,Benin,3,1,Uganda,,Preliminary round,Harare,2010,False
5808,Ukraine,Andorra,2,1,Ukraine,,Preliminary round,Tehran,2010,False
5809,Ukraine,England,0,0,draw,,Preliminary round,Tehran,2010,False
5810,Ukraine,Greece,0,0,draw,,Preliminary round,Tehran,2010,False
5811,Ukraine,Kazakhstan,1,0,Ukraine,,Preliminary round,Dubai,2010,False
5812,United Arab Emirates,South Korea,1,1,draw,,Preliminary round,Dubai,2010,False
5813,United Arab Emirates,Vietnam,0,1,Vietnam,,Preliminary round,Dushanbe,2010,False
5814,United States,Algeria,2,0,United States,,Preliminary round,Nairobi,2010,False
5815,United States,Barbados,2,0,United States,,Preliminary round,Chilabombwe,2010,False
5816,United States,Costa Rica,2,0,United States,,Preliminary round,Budapest,2010,False
5817,United States,Cuba,2,1,United States,,Preliminary round,Chilabombwe,2010,False
5818,United States,El Salvador,0,0,draw,,Preliminary round,Budapest,2010,False
5819,United States,Ghana,1,2,Ghana,,Preliminary round,Beirut,2010,False
5820,United States,Guatemala,0,1,Guatemala,,Preliminary round,Chilabombwe,2010,False
5821,United States,Honduras,1,0,United States,,Preliminary round,Reykjavik,2010,False
5822,United States,Mexico,1,2,Mexico,,Preliminary round,Reykjavik,2010,False
5823,United States,Trinidad and Tobago,2,0,United States,,Preliminary round,Harare,2010,False
5824,United States,Trinidad and Tobago,2,0,United States,,Preliminary round,Tehran,2010,False
5825,Uruguay,Argentina,0,1,Argentina,,Preliminary round,Dubai,2010,False
5826,Uruguay,Bolivia,1,4,Bolivia,,Preliminary round,Bangkok,2010,False
5827,Uruguay,Brazil,1,0,Uruguay,,Preliminary round,Dublin,2010,False
5828,Uruguay,Chile,3,0,Uruguay,,Preliminary round,Bangkok,2010,False
5829,Uruguay,Colombia,2,2,draw,,Preliminary round,Tel Aviv,2010,False
5830,Uruguay,Costa Rica,2,0,Uruguay,,Preliminary round,Udine,2010,False
5831,Uruguay,Paraguay,2,1,Uruguay,,Preliminary round,Lecce,2010,False
5832,Uruguay,South Korea,1,2,South Korea,,Preliminary round,Riyadh,2010,False
5833,Uzbekistan,Bahrain,4,0,Uzbekistan,,Preliminary round,Abidjan,2010,False
5834,Uzbekistan,Japan,3,0,Uzbekistan,,Preliminary round,Abidjan,2010,False
5835,Uzbekistan,Qatar,1,0,Uzbekistan,,Preliminary round,Abidjan,2010,False
5836,Uzbekistan,Taiwan,1,1,draw,,Preliminary round,Bangkok,2010,False
5837,Vanuatu,New Zealand,2,0,Vanuatu,,Preliminary round,Lome,2010,False
5838,Vanuatu,Samoa,1,0,Vanuatu,,Preliminary round,Lome,2010,False
5839,Vanuatu,Solomon Islands,3,1,Vanuatu,,Preliminary round,Lome,2010,False
5840,Venezuela,Argentina,2,1,Venezuela,,Preliminary round,Honiara,2010,False
5841,Venezuela,Bolivia,4,0,Venezuela,,Preliminary round,Marabella,2010,False
5842,Venezuela,Colombia,7,0,Venezuela,,Preliminary round,Kingston,2010,False
5843,Venezuela,Paraguay,3,0,Venezuela,,Preliminary round,Kingston,2010,False
5844,Venezuela,Peru,1,0,Venezuela,,Preliminary round,Kingston,2010,False
5845,Venezuela,Uruguay,1,0,Venezuela,,Preliminary round,Kingston,2010,False
5846,Vietnam,United Arab Emirates,1,3,United Arab Emirates,,Preliminary round,Port_of_Spain,2010,False
5847,Wales,Finland,1,0,Wales,,Preliminary round,Saitama,2010,False
5848,Wales,Germany,3,0,Wales,,Preliminary round,Yokohama,2010,False
5849,Wales,Russia,4,1,Wales,,Preliminary round,Saitama,2010,False
5850,Yemen,Maldives,5,1,Yemen,,Preliminary round,Marabella,2010,False
5851,Yemen,Thailand,2,1,Yemen,,Preliminary round,Port_of_Spain,2010,False
5852,Zambia,Algeria,1,1,draw,,Preliminary round,Saitama,2010,False
5853,Zambia,Egypt,0,1,Egypt,,Preliminary round,Amman,2010,False
5854,Zambia,Rwanda,0,1,Rwanda,,Preliminary round,Amman,2010,False
5855,Brazil,Croatia,3,1,Brazil,2014-06-12,Group,Sao Paulo,2014,True
5856,Chile,Australia,3,1,Chile,2014-06-13,Group,Cuiaba,2014,True
5857,Mexico,Cameroon,1,0,Mexico,2014-06-13,Group,Natal,2014,True
5858,Spain,Netherlands,1,5,Netherlands,2014-06-13,Group,Salvador,2014,True
5859,Colombia,Greece,3,0,Colombia,2014-06-14,Group,Belo Horizonte,2014,True
5860,England,Italy,1,2,Italy,2014-06-14,Group,Manaus,2014,True
5861,Uruguay,Costa Rica,1,3,Costa Rica,2014-06-14,Group,Fortaleza,2014,True
5862,France,Honduras,3,0,France,2014-06-15,Group,Porto Alegre,2014,True
5863,Switzerland,Ecuador,2,1,Switzerland,2014-06-15,Group,Brasilia,2014,True
5864,Germany,Portugal,4,0,Germany,2014-06-16,Group,Salvador,2014,True
5865,Belgium,Algeria,2,1,Belgium,2014-06-17,Group,Belo Horizonte,2014,True
5866,Brazil,Mexico,0,0,draw,2014-06-17,Group,Fortaleza,2014,True
5867,Russia,South Korea,1,1,draw,2014-06-17,Group,Cuiaba,2014,True
5868,Australia,Netherlands,2,3,Netherlands,2014-06-18,Group,Porto Alegre,2014,True
5869,Cameroon,Croatia,0,4,Croatia,2014-06-18,Group,Manaus,2014,True
5870,Spain,Chile,0,2,Chile,2014-06-18,Group,Rio De Janeiro,2014,True
5871,Japan,Greece,0,0,draw,2014-06-19,Group,Natal,2014,True
5872,Uruguay,England,2,1,Uruguay,2014-06-19,Group,Sao Paulo,2014,True
5873,Honduras,Ecuador,1,2,Ecuador,2014-06-20,Group,Curitiba,2014,True
5874,Italy,Costa Rica,0,1,Costa Rica,2014-06-20,Group,Recife,2014,True
5875,Switzerland,France,2,5,France,2014-06-20,Group,Salvador,2014,True
5876,Germany,Ghana,2,2,draw,2014-06-21,Group,Fortaleza,2014,True
5877,Belgium,Russia,1,0,Belgium,2014-06-22,Group,Rio De Janeiro,2014,True
5878,South Korea,Algeria,2,4,Algeria,2014-06-22,Group,Porto Alegre,2014,True
5879,Australia,Spain,0,3,Spain,2014-06-23,Group,Curitiba,2014,True
5880,Cameroon,Brazil,1,4,Brazil,2014-06-23,Group,Brasilia,2014,True
5881,Croatia,Mexico,1,3,Mexico,2014-06-23,Group,Recife,2014,True
5882,Netherlands,Chile,2,0,Netherlands,2014-06-23,Group,Sao Paulo,2014,True
5883,Costa Rica,England,0,0,draw,2014-06-24,Group,Belo Horizonte,2014,True
5884,Italy,Uruguay,0,1,Uruguay,2014-06-24,Group,Natal,2014,True
5885,Japan,Colombia,1,4,Colombia,2014-06-24,Group,Cuiaba,2014,True
5886,Ecuador,France,0,0,draw,2014-06-25,Group,Rio De Janeiro,2014,True
5887,Honduras,Switzerland,0,3,Switzerland,2014-06-25,Group,Manaus,2014,True
5888,Nigeria,Argentina,2,3,Argentina,2014-06-25,Group,Porto Alegre,2014,True
5889,Algeria,Russia,1,1,draw,2014-06-26,Group,Curitiba,2014,True
5890,Portugal,Ghana,2,1,Portugal,2014-06-26,Group,Brasilia,2014,True
5891,South Korea,Belgium,0,1,Belgium,2014-06-26,Group,Sao Paulo,2014,True
5892,Brazil,Chile,1,1,draw,2014-06-28,Round of 16,Belo Horizonte,2014,True
5893,Colombia,Uruguay,2,0,Colombia,2014-06-28,Round of 16,Rio De Janeiro,2014,True
5894,Costa Rica,Greece,1,1,draw,2014-06-29,Round of 16,Recife,2014,True
5895,Netherlands,Mexico,2,1,Netherlands,2014-06-29,Round of 16,Fortaleza,2014,True
5896,France,Nigeria,2,0,France,2014-06-30,Round of 16,Brasilia,2014,True
5897,Germany,Algeria,2,1,Germany,2014-06-30,Round of 16,Porto Alegre,2014,True
5898,Argentina,Switzerland,1,0,Argentina,2014-07-01,Round of 16,Sao Paulo,2014,True
5899,Brazil,Colombia,2,1,Brazil,2014-07-04,Quarter-finals,Fortaleza,2014,True
5900,France,Germany,0,1,Germany,2014-07-04,Quarter-finals,Rio De Janeiro,2014,True
5901,Argentina,Belgium,1,0,Argentina,2014-07-05,Quarter-finals,Brasilia,2014,True
5902,Netherlands,Costa Rica,0,0,draw,2014-07-05,Quarter-finals,Salvador,2014,True
5903,Brazil,Germany,1,7,Germany,2014-07-08,Semi-finals,Belo Horizonte,2014,True
5904,Netherlands,Argentina,0,0,draw,2014-07-09,Semi-finals,Sao Paulo,2014,True
5905,Brazil,Netherlands,0,3,Netherlands,2014-07-12,Match for third place,Brasilia,2014,True
5906,Germany,Argentina,1,0,Germany,2014-07-13,Final,Rio De Janeiro,2014,True
5907,Czech Republic,Italy,2,0,Czech Republic,,Group,Port_Elizabeth,2014,True
5908,Democratic Republic of the Congo,Libya,4,1,Democratic Republic of the Congo,,Group,Johannesburg,2014,True
5909,Denmark,Armenia,2,2,draw,,Group,Durban,2014,True
5910,Denmark,Italy,1,1,draw,,Group,Rustenburg,2014,True
5911,Ecuador,Argentina,2,2,draw,,Group,Johannesburg,2014,True
5912,Egypt,Ghana,1,0,Egypt,,Group,Pretoria,2014,True
5913,France,Finland,0,0,draw,,Group,Port_Elizabeth,2014,True
5914,France,Georgia,2,1,France,,Group,Johannesburg,2014,True
5915,France,Spain,3,1,France,,Group,Johannesburg,2014,True
5916,France,Ukraine,7,0,France,,Group,Cape Town,2014,True
5917,Gabon,Niger,0,3,Niger,,Group,Nelspruit,2014,True
5918,Afghanistan,Palestine,0,1,Palestine,,Preliminary round,Beirut,2014,False
5919,Albania,Cyprus,1,0,Albania,,Preliminary round,Omdurman,2014,False
5920,Albania,Iceland,3,1,Albania,,Preliminary round,Blida,2014,False
5921,Albania,Norway,3,2,Albania,,Preliminary round,Riyadh,2014,False
5922,Albania,Slovenia,1,0,Albania,,Preliminary round,Blida,2014,False
5923,Albania,Switzerland,2,1,Albania,,Preliminary round,Glasgow,2014,False
5924,Algeria,Benin,2,0,Algeria,,Preliminary round,Glasgow,2014,False
5925,Algeria,Burkina Faso,0,1,Burkina Faso,,Preliminary round,Glasgow,2014,False
5926,Algeria,Mali,1,0,Algeria,,Preliminary round,Beograd,2014,False
5927,Algeria,Russia,1,3,Russia,,Preliminary round,Santiago,2014,False
5928,Algeria,Rwanda,0,2,Rwanda,,Preliminary round,Andorra la Vella,2014,False
5929,American Samoa,Cook Islands,0,3,Cook Islands,,Preliminary round,Bloemfontein,2014,False
5930,American Samoa,Tonga,2,3,Tonga,,Preliminary round,Bloemfontein,2014,False
5931,Andorra,Estonia,1,3,Estonia,,Preliminary round,Andorra la Vella,2014,False
5932,Andorra,Hungary,0,6,Hungary,,Preliminary round,Andorra la Vella,2014,False
5933,Andorra,Netherlands,1,1,draw,,Preliminary round,Beograd,2014,False
5934,Andorra,Romania,5,0,Andorra,,Preliminary round,Beograd,2014,False
5935,Andorra,Turkey,2,2,draw,,Preliminary round,Bratislava,2014,False
5936,Angola,Liberia,7,0,Angola,,Preliminary round,Bratislava,2014,False
5937,Angola,Senegal,0,2,Senegal,,Preliminary round,Bratislava,2014,False
5938,Angola,Uganda,1,3,Uganda,,Preliminary round,Rosario,2014,False
5939,Anguilla,Dominican Republic,0,1,Dominican Republic,,Preliminary round,Bloemfontein,2014,False
5940,Antigua and Barbuda,Curacao,0,0,draw,,Preliminary round,Monrovia,2014,False
5941,Antigua and Barbuda,Guatemala,1,0,Antigua and Barbuda,,Preliminary round,Buenos Aires,2014,False
5942,Antigua and Barbuda,Haiti,1,1,draw,,Preliminary round,Monrovia,2014,False
5943,Antigua and Barbuda,Jamaica,2,1,Antigua and Barbuda,,Preliminary round,Buenos Aires,2014,False
5944,Antigua and Barbuda,US Virgin Islands,2,2,draw,,Preliminary round,Monrovia,2014,False
5945,Antigua and Barbuda,United States,4,0,Antigua and Barbuda,,Preliminary round,Buenos Aires,2014,False
5946,Argentina,Bolivia,1,0,Argentina,,Preliminary round,Tripoli,2014,False
5947,Argentina,Bosnia and Herzegovina,1,1,draw,,Preliminary round,Luanda,2014,False
5948,Argentina,Bosnia and Herzegovina,0,0,draw,,Preliminary round,København,2014,False
5949,Argentina,Chile,1,0,Argentina,,Preliminary round,Tripoli,2014,False
5950,Argentina,Colombia,0,0,draw,,Preliminary round,Maribor,2014,False
5951,Argentina,Ecuador,2,1,Argentina,,Preliminary round,Erevan,2014,False
5952,Argentina,Iran,1,1,draw,,Preliminary round,Bruxelles,2014,False
5953,Argentina,Iran,2,0,Argentina,,Preliminary round,Alexandria,2014,False
5954,Argentina,Paraguay,0,2,Paraguay,,Preliminary round,Erevan,2014,False
5955,Argentina,Peru,3,0,Argentina,,Preliminary round,Maribor,2014,False
5956,Argentina,Uruguay,2,2,draw,,Preliminary round,Erevan,2014,False
5957,Argentina,Venezuela,1,0,Argentina,,Preliminary round,Maribor,2014,False
5958,Armenia,Bulgaria,5,0,Armenia,,Preliminary round,Maribor,2014,False
5959,Armenia,Czech Republic,1,1,draw,,Preliminary round,Seoul,2014,False
5960,Armenia,Denmark,1,0,Armenia,,Preliminary round,Seoul,2014,False
5961,Armenia,Italy,1,2,Italy,,Preliminary round,Erevan,2014,False
5962,Armenia,Malta,0,0,draw,,Preliminary round,Seoul,2014,False
5963,Aruba,Saint Lucia,4,0,Aruba,,Preliminary round,Tripoli,2014,False
5964,Australia,Iraq,5,0,Australia,,Preliminary round,A_Coruna,2014,False
5965,Australia,Japan,2,0,Australia,,Preliminary round,Sydney,2014,False
5966,Australia,Jordan,3,0,Australia,,Preliminary round,Merida,2014,False
5967,Australia,Netherlands,1,3,Netherlands,,Preliminary round,Erevan,2014,False
5968,Australia,Oman,0,6,Oman,,Preliminary round,Vaduz,2014,False
5969,Australia,Oman,1,0,Australia,,Preliminary round,Madrid,2014,False
5970,Australia,Saudi Arabia,2,1,Australia,,Preliminary round,Melbourne,2014,False
5971,Australia,Spain,4,1,Australia,,Preliminary round,La_Paz,2014,False
5972,Australia,Thailand,2,0,Australia,,Preliminary round,Marijampole,2014,False
5973,Austria,Faroe Islands,1,2,Faroe Islands,,Preliminary round,Omdurman,2014,False
5974,Austria,Germany,2,0,Austria,,Preliminary round,Sydney,2014,False
5975,Austria,Ireland,0,2,Ireland,,Preliminary round,Omdurman,2014,False
5976,Austria,Kazakhstan,3,1,Austria,,Preliminary round,Graz,2014,False
5977,Austria,Sweden,1,1,draw,,Preliminary round,Omdurman,2014,False
5978,Azerbaijan,Israel,2,1,Azerbaijan,,Preliminary round,Innsbruck,2014,False
5979,Azerbaijan,Luxembourg,4,1,Azerbaijan,,Preliminary round,Stockholm,2014,False
5980,Azerbaijan,Northern Ireland,0,1,Northern Ireland,,Preliminary round,Stockholm,2014,False
5981,Azerbaijan,Portugal,4,0,Azerbaijan,,Preliminary round,Goteborg,2014,False
5982,Azerbaijan,Russia,2,0,Azerbaijan,,Preliminary round,Basel,2014,False
5983,Bahamas,Turks and Caicos,1,0,Bahamas,,Preliminary round,Kaunas,2014,False
5984,Bahrain,Indonesia,2,1,Bahrain,,Preliminary round,Klagenfurt,2014,False
5985,Bahrain,Iran,0,3,Iran,,Preliminary round,Luxembourg,2014,False
5986,Bahrain,Qatar,1,3,Qatar,,Preliminary round,Luxembourg,2014,False
5987,Bangladesh,Lebanon,0,0,draw,,Preliminary round,Luxembourg,2014,False
5988,Bangladesh,Pakistan,1,2,Pakistan,,Preliminary round,Skopje,2014,False
5989,Barbados,Bermuda,1,0,Barbados,,Preliminary round,Skopje,2014,False
5990,Barbados,Guyana,1,0,Barbados,,Preliminary round,Antananarivo,2014,False
5991,Barbados,Trinidad and Tobago,0,0,draw,,Preliminary round,Antananarivo,2014,False
5992,Belarus,Finland,0,0,draw,,Preliminary round,Basel,2014,False
5993,Belarus,France,2,0,Belarus,,Preliminary round,Geneve,2014,False
5994,Belarus,Georgia,1,2,Georgia,,Preliminary round,Lankaran,2014,False
5995,Belarus,Spain,0,2,Spain,,Preliminary round,Baku,2014,False
5996,Belgium,Algeria,4,0,Belgium,,Preliminary round,Buenos Aires,2014,False
5997,Belgium,Croatia,1,1,draw,,Preliminary round,Baku,2014,False
5998,Belgium,Macedonia,1,0,Belgium,,Preliminary round,Accra,2014,False
5999,Belgium,Russia,0,2,Russia,,Preliminary round,La_Paz,2014,False
6000,Belgium,Scotland,0,1,Scotland,,Preliminary round,Baku,2014,False
6001,Belgium,Serbia,1,0,Belgium,,Preliminary round,Lome,2014,False
6002,Belgium,United States,2,2,draw,,Preliminary round,Malabo,2014,False
6003,Belgium,Wales,1,1,draw,,Preliminary round,Lome,2014,False
6004,Belize,Grenada,1,1,draw,,Preliminary round,Antananarivo,2014,False
6005,Belize,Guatemala,2,1,Belize,,Preliminary round,Blantyre,2014,False
6006,Belize,Montserrat,8,1,Belize,,Preliminary round,Blantyre,2014,False
6007,Belize,Saint Vincent & The Grenadines,1,0,Belize,,Preliminary round,Blantyre,2014,False
6008,Benin,Algeria,2,3,Algeria,,Preliminary round,Bacolet,2014,False
6009,Benin,Mali,0,0,draw,,Preliminary round,Manama,2014,False
6010,Benin,Rwanda,1,0,Benin,,Preliminary round,Port_of_Spain,2014,False
6011,Bermuda,Barbados,2,1,Bermuda,,Preliminary round,Bamako,2014,False
6012,Bermuda,Guyana,4,2,Bermuda,,Preliminary round,Bamako,2014,False
6013,Bermuda,Trinidad and Tobago,3,0,Bermuda,,Preliminary round,Bamako,2014,False
6014,Bolivia,Argentina,1,1,draw,,Preliminary round,Port_of_Spain,2014,False
6015,Bolivia,Chile,1,0,Bolivia,,Preliminary round,Manama,2014,False
6016,Bolivia,Colombia,0,1,Colombia,,Preliminary round,TaQali,2014,False
6017,Bolivia,Ecuador,2,2,draw,,Preliminary round,Port_of_Spain,2014,False
6018,Bolivia,Paraguay,0,0,draw,,Preliminary round,Manama,2014,False
6019,Bolivia,Peru,1,0,Bolivia,,Preliminary round,Manama,2014,False
6020,Bolivia,Uruguay,5,1,Bolivia,,Preliminary round,Grodno,2014,False
6021,Bolivia,Venezuela,0,1,Venezuela,,Preliminary round,Port_of_Spain,2014,False
6022,Bosnia and Herzegovina,Greece,1,0,Bosnia and Herzegovina,,Preliminary round,Rades,2014,False
6023,Bosnia and Herzegovina,Iran,3,0,Bosnia and Herzegovina,,Preliminary round,Toronto,2014,False
6024,Bosnia and Herzegovina,Iran,5,0,Bosnia and Herzegovina,,Preliminary round,London,2014,False
6025,Bosnia and Herzegovina,Latvia,1,3,Latvia,,Preliminary round,Minsk,2014,False
6026,Bosnia and Herzegovina,Liechtenstein,2,0,Bosnia and Herzegovina,,Preliminary round,Rades,2014,False
6027,Bosnia and Herzegovina,Lithuania,4,0,Bosnia and Herzegovina,,Preliminary round,Brest,2014,False
6028,Bosnia and Herzegovina,Slovakia,0,0,draw,,Preliminary round,Rades,2014,False
6029,Botswana,Central African Republic,2,0,Botswana,,Preliminary round,Bursa,2014,False
6030,Botswana,Ethiopia,4,2,Botswana,,Preliminary round,Kayseri,2014,False
6031,Botswana,South Africa,0,0,draw,,Preliminary round,Minsk,2014,False
6032,Brazil,Croatia,1,0,Brazil,,Preliminary round,San_Cristobal,2014,False
6033,Brazil,Mexico,3,1,Brazil,,Preliminary round,Cordoba,2014,False
6034,British Virgin Islands,US Virgin Islands,0,4,US Virgin Islands,,Preliminary round,TaQali,2014,False
6035,Bulgaria,Armenia,2,4,Armenia,,Preliminary round,Genk,2014,False
6036,Bulgaria,Czech Republic,1,2,Czech Republic,,Preliminary round,Istanbul,2014,False
6037,Bulgaria,Denmark,2,0,Bulgaria,,Preliminary round,Bruxelles,2014,False
6038,Bulgaria,Italy,1,0,Bulgaria,,Preliminary round,Cotonou,2014,False
6039,Bulgaria,Malta,2,2,draw,,Preliminary round,Washington,2014,False
6040,Burkina Faso,Algeria,2,1,Burkina Faso,,Preliminary round,Sandy,2014,False
6041,Burkina Faso,Congo,1,1,draw,,Preliminary round,Cotonou,2014,False
6042,Burkina Faso,Gabon,2,1,Burkina Faso,,Preliminary round,Chicago,2014,False
6043,Burkina Faso,Niger,2,0,Burkina Faso,,Preliminary round,Columbus,2014,False
6044,Burundi,Lesotho,0,1,Lesotho,,Preliminary round,Nouakchott,2014,False
6045,Cambodia,Laos,1,4,Laos,,Preliminary round,Nouakchott,2014,False
6046,Cameroon,Brazil,3,0,Cameroon,,Preliminary round,Zenica,2014,False
6047,Cameroon,Croatia,4,2,Cameroon,,Preliminary round,Melbourne,2014,False
6048,Cameroon,Democratic Republic of the Congo,1,0,Cameroon,,Preliminary round,Cotonou,2014,False
6049,Cameroon,Libya,3,0,Cameroon,,Preliminary round,Nashville,2014,False
6050,Cameroon,Togo,5,0,Cameroon,,Preliminary round,Kyiv,2014,False
6051,Cameroon,Tunisia,1,0,Cameroon,,Preliminary round,Dnepropetrovsk,2014,False
6052,Canada,Cuba,6,1,Canada,,Preliminary round,La_Paz,2014,False
6053,Canada,Honduras,2,1,Canada,,Preliminary round,La_Paz,2014,False
6054,Canada,Panama,1,3,Panama,,Preliminary round,La_Paz,2014,False
6055,Canada,Puerto Rico,0,1,Puerto Rico,,Preliminary round,Nouakchott,2014,False
6056,Canada,Saint Kitts & Nevis,0,3,Saint Kitts & Nevis,,Preliminary round,Curepipe,2014,False
6057,Canada,Saint Lucia,0,1,Saint Lucia,,Preliminary round,Curepipe,2014,False
6058,Cape Verde,Equatorial Guinea,0,1,Equatorial Guinea,,Preliminary round,Donetsk,2014,False
6059,Cape Verde,Sierra Leone,2,1,Cape Verde,,Preliminary round,Kyiv,2014,False
6060,Cape Verde,Tunisia,0,1,Tunisia,,Preliminary round,La_Paz,2014,False
6061,Cayman Islands,Dominican Republic,1,4,Dominican Republic,,Preliminary round,Curepipe,2014,False
6062,Cayman Islands,El Salvador,7,0,Cayman Islands,,Preliminary round,Monterrey,2014,False
6063,Cayman Islands,Surinam,2,1,Cayman Islands,,Preliminary round,Tuxtla Gutierrez,2014,False
6064,Central African Republic,Botswana,2,1,Central African Republic,,Preliminary round,Zenica,2014,False
6065,Central African Republic,Ethiopia,0,2,Ethiopia,,Preliminary round,Dubai,2014,False
6066,Central African Republic,South Africa,0,1,South Africa,,Preliminary round,Montevideo,2014,False
6067,Chad,Tanzania,2,1,Chad,,Preliminary round,Mexico D.F,2014,False
6068,Chile,Argentina,0,1,Argentina,,Preliminary round,Zenica,2014,False
6069,Chile,Australia,0,0,draw,,Preliminary round,Al-Ain,2014,False
6070,Chile,Bolivia,0,4,Bolivia,,Preliminary round,Montevideo,2014,False
6071,Chile,Colombia,2,5,Colombia,,Preliminary round,Zenica,2014,False
6072,Chile,Ecuador,3,1,Chile,,Preliminary round,Montevideo,2014,False
6073,Chile,Paraguay,3,0,Chile,,Preliminary round,Mexico D.F,2014,False
6074,Chile,Peru,1,2,Peru,,Preliminary round,Chisinau,2014,False
6075,Chile,Uruguay,1,1,draw,,Preliminary round,Montevideo,2014,False
6076,Chile,Venezuela,2,0,Chile,,Preliminary round,Montevideo,2014,False
6077,China,Iraq,1,2,Iraq,,Preliminary round,Tiraspol,2014,False
6078,China,Jordan,1,1,draw,,Preliminary round,Zenica,2014,False
6079,China,Laos,2,2,draw,,Preliminary round,Podgorica,2014,False
6080,China,Singapore,0,0,draw,,Preliminary round,Podgorica,2014,False
6081,Colombia,Argentina,1,7,Argentina,,Preliminary round,Macoya,2014,False
6082,Colombia,Bolivia,0,1,Bolivia,,Preliminary round,Tashkent,2014,False
6083,Colombia,Chile,0,1,Chile,,Preliminary round,Tashkent,2014,False
6084,Colombia,Cote d Ivoire,1,2,Cote d Ivoire,,Preliminary round,Wien,2014,False
6085,Colombia,C�te d'Ivoire,1,0,Colombia,,Preliminary round,Quito,2014,False
6086,Colombia,Ecuador,4,0,Colombia,,Preliminary round,Tashkent,2014,False
6087,Colombia,Greece,3,1,Colombia,,Preliminary round,Tirane,2014,False
6088,Colombia,Paraguay,4,2,Colombia,,Preliminary round,Salvador,2014,False
6089,Colombia,Peru,2,0,Colombia,,Preliminary round,Puerto_Ordaz,2014,False
6090,Colombia,Uruguay,2,1,Colombia,,Preliminary round,Recife,2014,False
6091,Colombia,Venezuela,3,0,Colombia,,Preliminary round,Casablanca,2014,False
6092,Comoros,Mozambique,4,1,Comoros,,Preliminary round,Rabat,2014,False
6093,Congo,Burkina Faso,1,2,Burkina Faso,,Preliminary round,Puerto_Ordaz,2014,False
6094,Congo,Gabon,3,1,Congo,,Preliminary round,Puerto_la_Cruz,2014,False
6095,Congo,Niger,3,0,Congo,,Preliminary round,Porto_Alegre,2014,False
6096,Congo,Sao Tome e Principe,2,0,Congo,,Preliminary round,Casablanca,2014,False
