id_match,id_team,Number_of_goals_scored,Number_of_goals_conceded
3205,186,4,1
3206,187,0,0
3207,187,3,1
3208,187,1,1
3209,187,0,0
3210,187,1,1
3211,187,2,1
3212,187,2,1
3213,190,1,0
3214,190,0,0
3215,190,1,1
3216,190,1,1
3217,190,0,4
3218,191,1,10
3219,192,0,5
3220,193,0,6
3221,194,1,1
3222,195,9,0
3223,195,1,1
3224,195,4,1
3225,195,0,3
3226,195,2,1
3227,196,0,0
3228,196,1,0
3229,196,1,2
3230,196,0,1
3231,197,6,0
3232,197,5,0
3233,197,3,0
3234,198,3,0
3235,198,4,0
3236,199,1,3
3237,199,5,1
3238,199,2,2
3239,200,0,1
3240,200,1,4
3241,200,1,2
3242,201,0,2
3243,202,0,3
3244,202,7,0
3245,203,0,0
3246,203,0,2
3247,203,4,0
3248,203,0,3
3249,204,3,1
3250,204,0,5
3251,204,3,0
3252,205,5,0
3253,205,1,0
3254,205,0,0
3255,205,1,0
3256,206,1,0
3257,206,1,1
3258,206,0,1
3259,206,1,1
3260,207,3,0
3261,207,6,0
3262,207,0,1
3263,207,1,2
3264,208,0,2
3265,208,1,1
3266,208,3,0
3267,213,3,1
3268,214,0,1
3269,214,0,1
3270,214,0,1
3271,214,5,1
3272,214,0,1
3273,214,0,1
3274,215,0,0
3275,215,2,4
3276,215,2,1
3277,215,2,0
3278,215,1,0
3279,215,0,1
3280,216,1,0
3281,216,2,0
3282,216,4,1
3283,216,2,0
3284,216,0,0
3285,216,0,2
3286,216,1,1
3287,216,2,0
3288,216,6,0
3289,216,2,2
3290,218,8,0
3291,218,2,1
3292,218,1,1
3293,218,0,1
3294,218,2,0
3295,218,4,1
3296,218,2,0
3297,218,7,0
3298,219,2,1
3299,219,2,0
3300,219,2,0
3301,219,0,2
3302,219,2,1
3303,219,1,0
3304,219,0,2
3305,221,4,1
3306,221,2,0
3307,221,4,0
3308,221,3,2
3309,221,2,5
3310,221,1,1
3311,221,0,2
3312,221,0,3
3313,222,0,2
3314,222,1,3
3315,222,6,0
3316,223,0,0
3317,223,2,2
3318,223,1,2
3319,223,2,1
3320,224,3,0
3321,225,2,1
3322,225,1,0
3323,225,3,1
3324,226,1,1
3325,226,2,0
3326,226,6,0
3327,226,2,0
3328,226,2,0
3329,226,3,0
3330,227,0,1
3331,227,1,1
3332,227,3,1
3333,227,3,1
3334,228,1,1
3335,228,2,1
3336,228,0,1
3337,228,2,0
3338,101,2,0
3339,103,1,0
3340,77,0,1
3341,82,8,0
3342,218,1,2
3343,10,1,0
3344,68,1,1
3345,156,2,2
3346,28,2,1
3347,49,0,1
3348,104,2,0
3349,106,2,2
3350,165,2,0
3351,35,1,0
3352,57,1,1
3353,77,0,0
3354,10,0,1
3355,190,3,1
3356,195,2,1
3357,104,1,2
3358,47,1,1
3359,106,1,0
3360,131,2,1
3361,160,4,0
3362,206,1,1
3363,35,0,2
3364,57,2,0
3365,176,3,3
3366,146,0,0
3367,183,1,3
3368,186,2,3
3369,195,1,1
3370,47,2,5
3371,65,1,0
3372,131,1,1
3373,21,3,2
3374,206,0,2
3375,57,0,3
3376,82,1,0
3377,195,1,2
3378,28,2,0
3379,106,0,1
3380,68,1,2
3381,176,0,1
3382,28,1,0
3383,97,3,0
3384,74,1,3
3385,74,5,0
3386,75,1,1
3387,76,2,0
3388,81,1,2
3389,81,0,1
3390,97,2,1
3391,2,6,0
3392,2,2,0
3393,2,4,1
3394,2,5,0
3395,3,4,0
3396,3,2,0
3397,3,2,0
3398,3,1,0
3399,3,2,0
3400,4,1,1
3401,4,0,1
3402,5,1,0
3403,5,1,2
3404,5,0,1
3405,5,1,2
3406,5,2,1
3407,6,1,2
3408,6,1,1
3409,6,0,1
3410,6,1,3
3411,6,1,0
3412,7,1,2
3413,9,0,1
3414,9,1,4
3415,9,1,3
3416,10,0,1
3417,10,0,3
3418,10,0,1
3419,10,2,6
3420,10,1,2
3421,10,2,1
3422,10,4,1
3423,10,6,0
3424,10,9,0
3425,11,1,0
3426,11,3,0
3427,11,4,0
3428,11,3,2
3429,11,0,2
3430,12,2,1
3431,12,1,1
3432,13,3,0
3433,13,0,0
3434,13,3,0
3435,13,2,1
3436,14,1,0
3437,14,3,1
3438,14,4,0
3439,14,2,0
3440,14,1,0
3441,15,1,0
3442,15,2,1
3443,15,5,0
3444,15,1,0
3445,15,3,0
3446,16,0,1
3447,16,1,0
3448,17,1,2
3449,17,1,0
3450,17,0,1
3451,17,3,0
3452,17,12,0
3453,17,0,2
3454,17,1,1
3455,18,1,2
3456,18,0,0
3457,18,0,2
3458,19,4,1
3459,19,1,0
3460,19,4,0
3461,19,1,0
3462,19,0,2
3463,19,2,4
3464,20,1,2
3465,20,0,1
3466,20,5,0
3467,20,4,0
3468,20,1,1
3469,21,1,4
3470,21,2,0
3471,21,1,3
3472,21,1,1
3473,21,2,1
3474,22,0,1
3475,22,0,0
3476,23,2,0
3477,24,1,0
3478,24,1,0
3479,25,0,4
3480,25,1,0
3481,25,0,0
3482,25,0,0
3483,25,2,0
3484,25,2,2
3485,25,0,3
3486,25,1,2
3487,25,4,0
3488,26,1,3
3489,26,1,0
3490,26,6,4
3491,26,3,0
3492,27,4,1
3493,28,2,1
3494,28,4,0
3495,28,1,4
3496,28,1,2
3497,28,6,0
3498,28,2,4
3499,28,1,5
3500,28,1,2
3501,28,2,1
3502,28,1,0
3503,28,3,0
3504,29,2,3
3505,30,1,0
3506,30,4,2
3507,30,1,1
3508,31,1,0
3509,31,2,2
3510,31,1,0
3511,31,0,0
3512,31,1,1
3513,32,1,0
3514,32,4,0
3515,32,1,1
3516,32,0,0
3517,32,2,1
3518,34,3,0
3519,34,0,0
3520,34,2,0
3521,35,0,1
3522,35,4,0
3523,35,3,0
3524,35,1,3
3525,35,0,0
3526,36,1,0
3527,36,0,1
3528,36,1,0
3529,36,1,0
3530,37,2,0
3531,38,3,1
3532,39,0,0
3533,40,3,1
3534,41,0,0
3535,41,0,0
3536,41,3,2
3537,41,3,2
3538,41,1,0
3539,41,1,1
3540,41,3,3
3541,41,1,1
3542,41,5,3
3543,42,3,1
3544,42,2,0
3545,42,6,0
3546,42,3,0
3547,42,1,1
3548,42,4,0
3549,42,1,5
3550,42,2,3
3551,43,2,0
3552,43,5,1
3553,43,2,0
3554,43,1,1
3555,43,1,1
3556,43,1,1
3557,43,0,2
3558,43,2,0
3559,43,3,0
3560,45,1,3
3561,45,0,3
3562,45,1,2
3563,45,0,4
3564,45,0,4
3565,46,1,2
3566,46,7,0
3567,47,2,0
3568,47,3,1
3569,47,1,1
3570,47,0,1
3571,47,5,0
3572,47,2,0
3573,47,1,1
3574,47,4,0
3575,47,1,1
3576,48,2,1
3577,48,1,1
3578,48,2,2
3579,48,1,0
3580,48,1,0
3581,49,1,2
3582,49,2,2
3583,49,3,0
3584,49,1,0
3585,50,1,1
3586,50,2,1
3587,50,4,0
3588,50,5,0
3589,52,0,0
3590,52,2,0
3591,52,0,0
3592,52,4,1
3593,52,0,0
3594,53,1,2
3595,53,3,0
3596,53,2,1
3597,56,2,2
3598,56,0,1
3599,57,1,1
3600,58,2,0
3601,59,0,1
3602,60,4,0
3603,60,0,3
3604,61,1,3
3605,65,0,0
3606,65,2,3
3607,65,0,2
3608,65,2,1
3609,65,0,1
3610,66,3,1
3611,67,3,0
3612,67,1,1
3613,67,0,4
3614,67,0,4
3615,67,0,0
3616,68,2,0
3617,69,3,0
3618,70,4,3
3619,71,4,0
3620,71,1,1
3621,72,2,0
3622,74,3,0
3623,76,2,2
3624,76,0,2
3625,79,0,1
3626,80,0,0
3627,82,3,1
3628,82,2,1
3629,82,3,3
3630,82,10,1
3631,83,1,0
3632,83,0,2
3633,84,3,2
3634,85,3,1
3635,87,1,1
3636,87,1,1
3637,87,1,7
3638,87,2,4
3639,87,4,0
3640,87,0,0
3641,89,8,0
3642,89,1,1
3643,90,0,0
3644,92,1,1
3645,92,4,1
3646,92,0,0
3647,92,3,1
3648,93,9,0
3649,93,3,0
3650,93,1,1
3651,93,2,2
3652,93,1,2
3653,93,6,1
3654,95,1,1
3655,96,5,0
3656,96,0,0
3657,98,2,0
3658,98,2,0
3659,98,1,1
3660,99,2,3
3661,99,1,1
3662,99,1,2
3663,99,7,1
3664,99,2,1
3665,99,2,0
3666,99,1,3
3667,99,0,0
3668,100,0,1
3669,100,2,1
3670,100,1,0
3671,100,4,1
3672,100,2,0
3673,100,1,1
3674,100,2,1
3675,101,2,3
3676,101,0,4
3677,101,1,3
3678,101,0,0
3679,101,4,2
3680,101,1,1
3681,101,0,1
3682,103,0,1
3683,103,3,0
3684,103,3,0
3685,103,2,1
3686,104,1,0
3687,104,0,4
3688,104,4,0
3689,104,1,0
3690,105,1,3
3691,105,0,0
3692,105,0,0
3693,105,0,4
3694,105,2,1
3695,105,3,2
3696,105,2,1
3697,105,0,0
3698,107,1,3
3699,107,1,2
3700,107,1,1
3701,108,1,1
3702,108,9,0
3703,108,1,0
3704,109,5,1
3705,110,1,1
3706,110,0,0
3707,110,1,0
3708,111,0,0
3709,111,1,2
3710,111,0,1
3711,112,3,1
3712,112,5,0
3713,112,1,0
3714,113,10,0
3715,113,3,2
3716,113,1,1
3717,113,3,0
3718,114,1,5
3719,114,0,1
3720,114,3,0
3721,115,1,1
3722,116,1,2
3723,116,3,0
3724,116,1,1
3725,116,2,3
3726,116,3,0
3727,117,3,0
3728,117,6,3
3729,117,4,1
3730,117,0,0
3731,117,0,0
3732,118,0,0
3733,118,1,0
3734,118,0,2
3735,118,0,0
3736,119,3,1
3737,119,1,1
3738,119,0,0
3739,119,0,1
3740,120,0,1
3741,120,0,2
3742,120,3,0
3743,120,3,0
3744,120,1,1
3745,121,0,1
3746,121,3,1
3747,121,1,1
3748,122,3,0
3749,122,1,3
3750,122,0,0
3751,122,0,2
3752,122,1,0
3753,123,3,0
3754,123,2,1
3755,123,1,1
3756,123,4,3
3757,123,3,0
3758,124,1,0
3759,124,1,1
3760,124,2,1
3761,124,2,1
3762,125,1,1
3763,125,1,1
3764,125,0,1
3765,126,4,0
3766,126,1,0
3767,126,5,0
3768,127,1,2
3769,128,0,4
3770,128,1,1
3771,128,4,0
3772,128,2,0
3773,128,9,1
3774,129,2,0
3775,130,0,1
3776,131,2,1
3777,131,1,1
3778,131,1,1
3779,131,1,3
3780,131,4,0
3781,131,0,7
3782,131,3,0
3783,131,0,1
3784,131,1,0
3785,132,1,1
3786,132,3,0
3787,132,2,1
3788,132,2,0
3789,132,1,0
3790,133,0,0
3791,133,2,1
3792,133,2,0
3793,135,1,3
3794,136,2,0
3795,136,4,2
3796,136,1,0
3797,136,5,0
3798,136,1,1
3799,137,1,3
3800,139,2,5
3801,139,2,0
3802,139,1,1
3803,139,7,1
3804,139,1,0
3805,140,0,1
3806,140,1,3
3807,140,0,0
3808,141,1,0
3809,141,1,3
3810,141,2,1
3811,141,1,2
3812,141,0,4
3813,143,2,2
3814,143,2,1
3815,143,0,0
3816,144,0,2
3817,144,1,8
3818,146,1,2
3819,146,1,0
3820,146,0,1
3821,146,2,0
3822,146,2,0
3823,149,5,0
3824,149,3,2
3825,149,0,1
3826,149,1,0
3827,149,1,3
3828,150,0,3
3829,150,2,3
3830,150,8,1
3831,150,0,10
3832,150,2,0
3833,151,0,0
3834,151,2,1
3835,151,0,1
3836,151,1,1
3837,151,3,0
3838,151,3,0
3839,151,0,0
3840,152,9,0
3841,152,4,0
3842,152,1,3
3843,153,1,1
3844,153,5,0
3845,153,4,0
3846,154,2,1
3847,154,0,2
3848,154,1,0
3849,154,3,2
3850,154,1,2
3851,156,1,0
3852,156,3,0
3853,156,2,0
3854,156,3,1
3855,156,6,0
3856,156,0,0
3857,156,2,0
3858,156,0,17
3859,156,0,6
3860,157,0,12
3861,157,2,2
3862,157,0,1
3863,157,1,2
3864,157,1,2
3865,157,1,0
3866,157,0,2
3867,157,19,0
3868,157,0,5
3869,158,2,0
3870,158,2,0
3871,158,3,1
3872,159,2,0
3873,159,4,0
3874,159,2,0
3875,159,3,0
3876,159,2,2
3877,159,3,3
3878,160,2,0
3879,160,2,2
3880,160,1,0
3881,160,5,0
3882,160,3,1
3883,160,0,3
3884,161,6,0
3885,162,2,0
3886,162,0,0
3887,162,0,4
3888,162,0,1
3889,162,0,2
3890,162,0,0
3891,162,2,1
3892,164,0,3
3893,164,3,0
3894,164,0,1
3895,164,0,0
3896,164,0,4
3897,165,1,6
3898,165,0,1
3899,165,1,2
3900,165,0,2
3901,165,3,0
3902,166,0,3
3903,168,2,0
3904,168,1,0
3905,169,2,3
3906,170,0,0
3907,170,1,2
3908,170,0,6
3909,170,1,1
3910,170,0,6
3911,170,3,1
3912,171,3,0
3913,171,2,0
3914,172,1,1
3915,172,2,0
3916,172,4,0
3917,172,0,0
3918,173,2,1
3919,174,3,1
3920,174,0,0
3921,174,1,2
3922,174,0,2
3923,174,4,1
3924,174,2,0
3925,174,7,1
3926,174,7,0
3927,175,0,0
3928,175,0,1
3929,175,1,3
3930,175,2,1
3931,176,2,0
3932,176,0,3
3933,176,5,0
3934,176,2,1
3935,176,0,0
3936,179,7,0
3937,180,3,0
3938,180,2,2
3939,180,0,2
3940,180,2,1
3941,180,0,1
3942,181,0,2
3943,181,4,0
3944,181,2,0
3945,182,1,1
3946,182,3,0
3947,182,1,0
3948,182,1,3
3949,182,0,0
3950,183,0,1
3951,183,0,0
3952,183,1,0
3953,183,0,1
3954,183,0,0
3955,183,4,0
3956,184,0,1
3957,184,2,1
3958,185,1,1
3959,186,3,1
3960,186,5,0
3961,186,5,1
3962,186,3,1
3963,186,1,0
3964,187,3,1
3965,187,0,4
3966,187,1,1
3967,190,3,0
3968,190,1,2
3969,190,0,2
3970,190,0,1
3971,190,0,1
3972,190,2,0
3973,190,2,0
3974,191,0,1
3975,191,2,0
3976,191,1,0
3977,192,3,1
3978,192,4,0
3979,192,1,0
3980,192,0,0
3981,192,1,1
3982,193,2,6
3983,193,0,7
3984,194,0,1
3985,195,2,2
3986,195,1,0
3987,195,3,0
3988,195,2,2
3989,195,1,0
3990,196,1,2
3991,196,1,2
3992,196,2,1
3993,196,8,0
3994,196,1,0
3995,197,4,0
3996,197,1,2
3997,197,0,7
3998,198,0,1
3999,198,1,0
4000,199,9,0
4001,199,0,1
4002,199,0,2
4003,200,2,1
4004,201,3,1
4005,202,1,0
4006,202,0,0
4007,202,1,1
4008,202,4,0
4009,202,2,0
4010,202,0,0
4011,202,2,2
4012,203,0,3
4013,203,1,0
4014,203,1,0
4015,203,2,0
4016,203,2,0
4017,204,1,0
4018,204,0,0
4019,205,2,1
4020,205,1,0
4021,205,2,1
4022,205,1,1
4023,205,1,0
4024,205,0,1
4025,205,1,1
4026,205,2,1
4027,205,5,1
4028,205,0,2
4029,205,0,1
4030,206,2,0
4031,206,0,1
4032,206,16,0
4033,206,4,1
4034,206,0,0
4035,207,3,0
4036,207,4,0
4037,207,1,0
4038,207,3,0
4039,207,2,0
4040,207,5,0
4041,207,3,1
4042,207,3,1
4043,208,1,0
4044,208,6,0
4045,208,1,0
4046,209,3,1
4047,211,1,0
4048,213,0,1
4049,214,0,0
4050,214,1,0
4051,214,4,4
4052,214,1,3
4053,214,4,0
4054,214,1,0
4055,215,2,1
4056,215,4,0
4057,215,0,0
4058,215,3,1
4059,215,0,4
4060,215,4,2
4061,215,0,6
4062,215,0,2
4063,216,1,1
4064,216,2,0
4065,216,3,0
4066,216,0,2
4067,216,2,0
4068,216,0,6
4069,216,1,5
4070,216,2,0
4071,216,7,0
4072,218,1,2
4073,218,1,1
4074,218,1,0
4075,218,1,0
4076,218,8,0
4077,218,2,0
4078,218,4,2
4079,218,3,1
4080,218,4,2
4081,218,2,0
4082,219,0,2
4083,219,1,3
4084,219,0,2
4085,219,0,2
4086,219,1,1
4087,219,1,2
4088,219,1,0
4089,220,0,8
4090,220,0,5
4091,221,1,1
4092,221,3,0
4093,221,0,6
4094,221,0,5
4095,221,0,3
4096,221,3,0
4097,221,0,5
4098,221,1,7
4099,221,2,0
4100,222,3,1
4101,222,1,1
4102,222,2,1
4103,223,3,0
4104,223,2,0
4105,223,1,1
4106,223,5,0
4107,223,0,0
4108,225,1,4
4109,225,1,1
4110,225,2,2
4111,226,31,0
4112,226,4,1
4113,226,11,0
4114,226,1,0
4115,226,2,0
4116,227,2,1
4117,227,1,0
4118,227,2,0
4119,227,0,1
4120,227,2,1
4121,228,1,1
4122,228,3,0
4123,228,0,0
4124,228,1,0
4125,82,4,2
4126,159,0,2
4127,68,1,0
4128,205,0,0
4129,6,0,1
4130,131,3,1
4131,13,3,1
4132,104,2,0
4133,28,1,0
4134,77,0,0
4135,77,0,0
4136,82,1,0
4137,190,4,0
4138,206,2,2
4139,65,3,0
4140,68,2,0
4141,195,1,0
4142,131,0,0
4143,53,0,2
4144,160,2,0
4145,28,2,0
4146,106,0,0
4147,174,0,4
4148,190,3,1
4149,203,0,2
4150,47,1,2
4151,65,0,3
4152,156,2,0
4153,195,2,2
4154,99,1,1
4155,141,0,0
4156,160,2,1
4157,49,2,2
4158,53,0,2
4159,106,1,4
4160,174,0,1
4161,203,0,2
4162,214,1,0
4163,10,2,1
4164,82,2,0
4165,68,1,0
4166,160,1,0
4167,104,1,0
4168,196,0,0
4169,28,3,0
4170,190,1,3
4171,82,1,1
4172,104,3,0
4173,28,0,1
4174,68,0,0
4175,82,0,2
4176,160,0,1
4177,82,3,1
4178,104,1,1
4179,5,2,0
4180,205,3,1
4181,205,1,0
4182,207,0,2
4183,207,4,0
4184,208,3,0
4185,209,2,0
4186,211,3,2
4187,213,1,1
4188,213,1,1
4189,215,0,3
4190,216,1,1
4191,216,3,1
4192,216,0,1
4193,3,3,2
4194,1,5,0
4195,2,5,2
4196,2,0,0
4197,3,8,2
4198,3,1,0
4199,3,1,1
4200,4,2,0
4201,4,2,1
4202,5,0,2
4203,5,6,0
4204,5,2,2
4205,5,2,2
4206,5,0,2
4207,6,2,0
4208,6,0,0
4209,6,3,0
4210,6,2,4
4211,6,1,0
4212,6,0,3
4213,7,0,1
4214,9,0,6
4215,10,5,0
4216,10,2,2
4217,10,2,0
4218,10,0,2
4219,10,3,0
4220,10,13,0
4221,10,0,2
4222,10,3,2
4223,10,4,0
4224,10,2,2
4225,10,5,1
4226,11,4,0
4227,11,3,1
4228,11,1,2
4229,11,4,1
4230,11,1,0
4231,11,2,0
4232,12,0,2
4233,13,2,1
4234,13,1,5
4235,13,3,3
4236,13,0,0
4237,13,0,0
4238,14,4,1
4239,14,1,3
4240,14,3,0
4241,14,0,0
4242,14,3,1
4243,15,0,1
4244,15,1,0
4245,15,1,0
4246,15,2,1
4247,15,0,2
4248,16,2,4
4249,17,1,1
4250,17,1,2
4251,17,1,1
4252,17,0,1
4253,17,2,3
4254,17,1,0
4255,17,1,0
4256,17,0,0
4257,18,2,0
4258,19,3,1
4259,20,2,0
4260,20,0,1
4261,20,1,0
4262,20,0,0
4263,20,1,3
4264,21,4,1
4265,21,1,2
4266,21,2,0
4267,21,2,1
4268,21,2,0
4269,22,1,1
4270,23,1,0
4271,23,4,1
4272,23,0,3
4273,23,1,2
4274,23,1,1
4275,23,1,1
4276,24,0,2
4277,24,1,1
4278,25,3,0
4279,25,4,0
4280,25,3,1
4281,25,3,0
4282,25,0,0
4283,25,3,0
4284,25,5,0
4285,25,1,0
4286,25,0,0
4287,26,3,0
4288,26,8,0
4289,26,1,3
4290,26,1,1
4291,26,6,0
4292,27,1,1
4293,27,0,2
4294,27,0,1
4295,27,5,0
4296,27,0,0
4297,27,0,0
4298,28,2,1
4299,28,1,0
4300,28,12,0
4301,28,2,0
4302,28,0,12
4303,28,2,0
4304,28,2,1
4305,28,0,5
4306,28,3,1
4307,29,1,0
4308,31,0,1
4309,31,3,4
4310,31,1,1
4311,31,1,0
4312,31,0,1
4313,32,0,2
4314,32,2,1
4315,32,1,0
4316,32,4,1
4317,32,1,2
4318,33,0,2
4319,35,1,1
4320,35,8,0
4321,35,1,1
4322,35,4,1
4323,35,3,0
4324,36,4,2
4325,36,1,2
4326,36,4,0
4327,36,3,1
4328,37,4,0
4329,37,2,0
4330,37,0,4
4331,37,1,1
4332,37,2,1
4333,37,1,0
4334,38,1,1
4335,40,4,3
4336,41,1,1
4337,41,0,5
4338,41,1,1
4339,41,1,0
4340,41,3,0
4341,41,4,2
4342,41,1,1
4343,41,3,0
4344,41,1,1
4345,42,4,0
4346,42,2,0
4347,42,1,2
4348,43,1,2
4349,43,6,0
4350,43,0,4
4351,43,0,1
4352,43,3,0
4353,43,0,1
4354,43,2,0
4355,43,1,1
4356,43,0,2
4357,45,1,2
4358,45,1,0
4359,45,0,0
4360,45,1,1
4361,45,2,0
4362,45,0,0
4363,47,6,0
4364,47,1,2
4365,47,1,1
4366,47,11,0
4367,47,1,1
4368,47,3,0
4369,47,5,0
4370,47,2,1
4371,47,0,3
4372,48,1,1
4373,48,5,0
4374,48,3,0
4375,48,2,0
4376,48,1,1
4377,48,1,1
4378,49,3,0
4379,49,4,0
4380,49,2,1
4381,49,1,1
4382,49,3,0
4383,50,0,1
4384,50,2,0
4385,52,1,1
4386,52,1,2
4387,52,0,2
4388,52,0,3
4389,52,2,1
4390,53,0,0
4391,53,0,3
4392,53,0,10
4393,53,1,9
4394,53,1,0
4395,53,0,3
4396,53,1,1
4397,56,0,7
4398,56,1,5
4399,56,1,0
4400,56,2,0
4401,56,1,0
4402,57,1,0
4403,57,0,6
4404,57,2,0
4405,57,1,0
4406,57,0,9
4407,57,0,1
4408,59,1,1
4409,59,6,0
4410,60,4,0
4411,60,1,2
4412,61,1,2
4413,61,1,0
4414,65,0,0
4415,65,2,0
4416,65,1,1
4417,65,3,3
4418,65,2,4
4419,65,4,2
4420,65,1,0
4421,65,3,2
4422,65,2,0
4423,66,0,3
4424,66,0,3
4425,66,0,3
4426,66,0,2
4427,66,1,1
4428,67,0,2
4429,67,0,0
4430,67,1,2
4431,67,0,2
4432,68,1,2
4433,68,6,1
4434,68,1,0
4435,68,9,0
4436,68,1,2
4437,69,1,0
4438,70,2,2
4439,71,2,0
4440,71,2,2
4441,71,0,3
4442,71,1,3
4443,71,0,1
4444,71,0,0
4445,72,0,0
4446,74,1,1
4447,74,0,5
4448,74,1,3
4449,74,5,0
4450,74,2,1
4451,75,0,5
4452,75,1,6
4453,75,2,2
4454,75,0,5
4455,75,1,2
4456,76,1,0
4457,76,1,3
4458,76,4,0
4459,76,0,2
4460,76,4,0
4461,76,1,1
4462,77,0,2
4463,77,0,4
4464,77,0,2
4465,77,1,2
4466,77,2,1
4467,79,3,3
4468,79,0,1
4469,79,0,1
4470,79,2,0
4471,79,0,1
4472,79,4,3
4473,80,0,2
4474,81,0,0
4475,81,6,0
4476,81,1,1
4477,81,2,2
4478,81,13,0
4479,81,0,2
4480,83,2,1
4481,83,0,1
4482,83,0,2
4483,83,3,1
4484,83,0,2
4485,83,1,0
4486,83,1,0
4487,84,0,0
4488,84,0,0
4489,84,1,1
4490,84,0,5
4491,84,1,4
4492,84,2,1
4493,85,0,1
4494,85,1,2
4495,87,3,0
4496,87,4,0
4497,87,2,0
4498,87,3,0
4499,87,0,1
4500,87,3,1
4501,87,1,0
4502,87,3,1
4503,87,0,0
4504,89,2,0
4505,89,0,1
4506,89,4,1
4507,89,0,2
4508,89,5,1
4509,89,0,3
4510,90,10,1
4511,91,0,3
4512,92,0,6
4513,92,0,1
4514,93,1,0
4515,93,3,0
4516,93,0,0
4517,93,0,4
4518,94,1,1
4519,94,0,5
4520,94,1,9
4521,95,1,0
4522,95,2,0
4523,95,0,6
4524,95,2,1
4525,95,2,0
4526,96,4,1
4527,96,4,0
4528,96,1,3
4529,96,0,2
4530,96,4,0
4531,97,4,0
4532,97,5,0
4533,97,0,2
4534,98,2,0
4535,98,7,0
4536,98,3,0
4537,99,1,1
4538,99,1,0
4539,99,2,0
4540,99,3,0
4541,99,1,1
4542,99,0,1
4543,100,0,1
4544,100,3,0
4545,100,1,1
4546,101,2,3
4547,101,3,2
4548,101,1,0
4549,101,1,2
4550,101,0,0
4551,103,0,2
4552,103,1,1
4553,103,0,0
4554,103,7,0
4555,103,12,0
4556,104,7,0
4557,104,1,0
4558,104,0,3
4559,104,4,0
4560,104,1,0
4561,104,1,1
4562,105,4,2
4563,105,1,8
4564,105,3,3
4565,105,0,6
4566,106,1,0
4567,106,1,0
4568,106,2,3
4569,106,1,0
4570,106,1,0
4571,106,1,2
4572,107,2,2
4573,107,5,1
4574,107,1,0
4575,108,0,4
4576,108,1,1
4577,108,5,0
4578,108,2,5
4579,108,2,2
4580,108,1,1
4581,109,3,0
4582,109,3,1
4583,109,1,2
4584,109,3,0
4585,109,1,0
4586,109,2,2
4587,110,0,2
4588,110,1,1
4589,110,0,2
4590,110,2,2
4591,110,0,2
4592,110,1,2
4593,111,1,5
4594,111,3,0
4595,111,4,0
4596,111,3,0
4597,112,1,1
4598,112,3,0
4599,112,6,0
4600,112,3,0
4601,113,5,0
4602,113,1,0
4603,113,3,2
4604,113,2,2
4605,113,1,0
4606,113,1,1
4607,114,1,1
4608,114,2,0
4609,114,5,1
4610,115,2,0
4611,116,1,1
4612,116,2,0
4613,116,0,0
4614,116,2,1
4615,116,1,2
4616,116,1,1
4617,117,2,2
4618,117,1,1
4619,117,0,10
4620,117,2,0
4621,117,3,1
4622,117,0,0
4623,118,0,2
4624,118,1,1
4625,118,0,2
4626,118,1,0
4627,118,3,0
4628,118,1,2
4629,119,3,2
4630,119,1,0
4631,119,1,1
4632,119,2,0
4633,119,4,0
4634,120,2,1
4635,120,1,1
4636,120,1,6
4637,120,0,1
4638,120,1,4
4639,120,3,2
4640,121,0,0
4641,122,1,2
4642,122,0,4
4643,122,1,1
4644,122,2,1
4645,122,6,0
4646,122,0,3
4647,123,0,1
4648,124,2,1
4649,124,1,1
4650,124,2,2
4651,124,0,2
4652,124,1,0
4653,124,6,0
4654,125,4,1
4655,125,5,0
4656,125,2,2
4657,126,0,0
4658,126,1,1
4659,126,2,1
4660,126,4,0
4661,127,2,0
4662,127,2,0
4663,127,4,0
4664,127,3,0
4665,127,0,2
4666,127,1,0
4667,128,11,0
4668,128,0,2
4669,128,4,0
4670,128,1,1
4671,128,0,1
4672,129,1,2
4673,130,0,6
4674,131,4,2
4675,131,1,0
4676,131,1,2
4677,131,0,3
4678,131,0,2
4679,131,1,2
4680,131,0,1
4681,131,1,0
4682,131,3,0
4683,132,3,1
4684,132,0,1
4685,132,0,0
4686,132,3,1
4687,132,0,0
4688,133,1,8
4689,135,4,2
4690,136,2,2
4691,136,1,1
4692,136,1,1
4693,136,2,0
4694,136,0,1
4695,137,5,2
4696,139,2,2
4697,141,2,2
4698,141,2,0
4699,141,1,1
4700,141,3,0
4701,141,2,0
4702,141,0,0
4703,141,3,0
4704,142,2,1
4705,142,2,1
4706,143,1,1
4707,143,9,1
4708,143,1,5
4709,144,1,0
4710,145,2,1
4711,146,2,0
4712,146,3,1
4713,146,0,0
4714,146,2,1
4715,146,5,0
4716,147,2,3
4717,147,0,1
4718,147,2,1
4719,147,4,0
4720,147,4,1
4721,147,5,0
4722,149,0,5
4723,149,1,0
4724,149,3,1
4725,149,3,1
4726,149,4,0
4727,150,0,3
4728,150,1,1
4729,150,2,1
4730,150,1,3
4731,150,1,1
4732,150,1,0
4733,151,0,4
4734,151,3,0
4735,151,3,0
4736,152,0,0
4737,153,1,0
4738,153,6,0
4739,153,2,0
4740,154,5,0
4741,154,5,0
4742,154,1,1
4743,154,0,1
4744,154,0,0
4745,154,1,2
4746,154,4,0
4747,154,11,0
4748,154,2,2
4749,155,3,3
4750,156,0,1
4751,156,0,2
4752,156,12,0
4753,156,2,0
4754,156,3,2
4755,156,3,0
4756,156,0,5
