id_match,result,date,round,city,edition,is_final
3184,180,,Preliminary round,Mexico D.F,1998,False
3185,83,,Preliminary round,Chisinau,1998,False
3186,136,,Preliminary round,Chisinau,1998,False
3187,181,,Preliminary round,Rabat,1998,False
3188,0,,Preliminary round,Maputo,1998,False
3189,182,,Preliminary round,Windhoek,1998,False
3190,0,,Preliminary round,Beirut,1998,False
3191,128,,Preliminary round,Beirut,1998,False
3192,182,,Preliminary round,Eindhoven,1998,False
3193,226,,Preliminary round,Diriamba,1998,False
3194,183,,Preliminary round,Vilnius,1998,False
3195,183,,Preliminary round,Lagos,1998,False
3196,57,,Preliminary round,Vilnius,1998,False
3197,183,,Preliminary round,Belfast,1998,False
3198,0,,Preliminary round,Belfast,1998,False
3199,198,,Preliminary round,Belfast,1998,False
3200,184,,Preliminary round,Oslo,1998,False
3201,220,,Preliminary round,Vilnius,1998,False
3202,186,,Preliminary round,Oslo,1998,False
3203,56,,Preliminary round,Luxembourg,1998,False
3204,124,,Preliminary round,Vilnius,1998,False
3205,186,,Preliminary round,Panama,1998,False
3206,0,,Preliminary round,Panama,1998,False
3207,187,,Preliminary round,Panama,1998,False
3208,0,,Preliminary round,Panama,1998,False
3209,0,,Preliminary round,Buenos Aires,1998,False
3210,0,,Preliminary round,Lae,1998,False
3211,187,,Preliminary round,Lae,1998,False
3212,187,,Preliminary round,Asuncion,1998,False
3213,190,,Preliminary round,Asuncion,1998,False
3214,0,,Preliminary round,Lima,1998,False
3215,0,,Preliminary round,Lima,1998,False
3216,0,,Preliminary round,Luxembourg,1998,False
3217,226,,Preliminary round,Luxembourg,1998,False
3218,97,,Preliminary round,Kuala Lumpur,1998,False
3219,227,,Preliminary round,Riyadh,1998,False
3220,105,,Preliminary round,Kuala Lumpur,1998,False
3221,0,,Preliminary round,Kuala Lumpur,1998,False
3222,195,,Preliminary round,Kuala Lumpur,1998,False
3223,0,,Preliminary round,Kuala Lumpur,1998,False
3224,195,,Preliminary round,Lima,1998,False
3225,113,,Preliminary round,Doha,1998,False
3226,195,,Preliminary round,Katowice,1998,False
3227,0,,Preliminary round,Lisboa,1998,False
3228,196,,Preliminary round,Porto,1998,False
3229,95,,Preliminary round,Bayamon,1998,False
3230,150,,Preliminary round,Valletta,1998,False
3231,197,,Preliminary round,Doha,1998,False
3232,197,,Preliminary round,Doha,1998,False
3233,197,,Preliminary round,Doha,1998,False
3234,198,,Preliminary round,Bucuresti,1998,False
3235,198,,Preliminary round,Moskva,1998,False
3236,18,,Preliminary round,Kigali,1998,False
3237,199,,Preliminary round,Basseterre,1998,False
3238,0,,Preliminary round,Basseterre,1998,False
3239,42,,Preliminary round,Castries,1998,False
3240,208,,Preliminary round,Kingstown,1998,False
3241,222,,Preliminary round,Kingstown,1998,False
3242,83,,Preliminary round,Valletta,1998,False
3243,94,,Preliminary round,Kingstown,1998,False
3244,202,,Preliminary round,Kingstown,1998,False
3245,0,,Preliminary round,Kingstown,1998,False
3246,35,,Preliminary round,Valletta,1998,False
3247,203,,Preliminary round,Mexico D.F,1998,False
3248,228,,Preliminary round,Serravalle,1998,False
3249,204,,Preliminary round,Mexico D.F,1998,False
3250,184,,Preliminary round,Serravalle,1998,False
3251,204,,Preliminary round,Mexico D.F,1998,False
3252,205,,Preliminary round,Rabat,1998,False
3253,205,,Preliminary round,Casablanca,1998,False
3254,0,,Preliminary round,Casablanca,1998,False
3255,205,,Preliminary round,Casablanca,1998,False
3256,206,,Preliminary round,Glasgow,1998,False
3257,0,,Preliminary round,Dakar,1998,False
3258,139,,Preliminary round,Freetown,1998,False
3259,0,,Preliminary round,Maputo,1998,False
3260,207,,Preliminary round,Bratislava,1998,False
3261,207,,Preliminary round,Bratislava,1998,False
3262,172,,Preliminary round,Windhoek,1998,False
3263,223,,Preliminary round,Ljubljana,1998,False
3264,42,,Preliminary round,Ljubljana,1998,False
3265,0,,Preliminary round,Lae,1998,False
3266,208,,Preliminary round,Johannesburg,1998,False
3267,213,,Preliminary round,Utrecht,1998,False
3268,2,,Preliminary round,Paramaribo,1998,False
3269,11,,Preliminary round,Mbabane,1998,False
3270,49,,Preliminary round,Stockholm,1998,False
3271,214,,Preliminary round,Stockholm,1998,False
3272,149,,Preliminary round,Bern,1998,False
3273,160,,Preliminary round,Auckland,1998,False
3274,0,,Preliminary round,Dar es Salaam,1998,False
3275,106,,Preliminary round,Lome,1998,False
3276,215,,Preliminary round,Lome,1998,False
3277,215,,Preliminary round,Nukualofa,1998,False
3278,215,,Preliminary round,Nukualofa,1998,False
3279,219,,Preliminary round,Port_of_Spain,1998,False
3280,216,,Preliminary round,Johannesburg,1998,False
3281,216,,Preliminary round,Rotterdam,1998,False
3282,216,,Preliminary round,Santa_Cruz,1998,False
3283,216,,Preliminary round,Valencia,1998,False
3284,0,,Preliminary round,Rotterdam,1998,False
3285,99,,Preliminary round,Erevan,1998,False
3286,0,,Preliminary round,Doha,1998,False
3287,216,,Preliminary round,Khartoum,1998,False
3288,216,,Preliminary round,Utrecht,1998,False
3289,0,,Preliminary round,Melbourne,1998,False
3290,218,,Preliminary round,Port_of_Spain,1998,False
3291,218,,Preliminary round,Niamey,1998,False
3292,0,,Preliminary round,Port_of_Spain,1998,False
3293,43,,Preliminary round,Port_of_Spain,1998,False
3294,218,,Preliminary round,Tunis,1998,False
3295,218,,Preliminary round,Lagos,1998,False
3296,218,,Preliminary round,Enugu,1998,False
3297,218,,Preliminary round,Istanbul,1998,False
3298,219,,Preliminary round,Palo Alto,1998,False
3299,219,,Preliminary round,Washington,1998,False
3300,219,,Preliminary round,Richmond,1998,False
3301,108,,Preliminary round,Kampala,1998,False
3302,219,,Preliminary round,Kyiv,1998,False
3303,219,,Preliminary round,Montevideo,1998,False
3304,225,,Preliminary round,Montevideo,1998,False
3305,221,,Preliminary round,Lagos,1998,False
3306,221,,Preliminary round,Montevideo,1998,False
3307,221,,Preliminary round,Doha,1998,False
3308,221,,Preliminary round,Doha,1998,False
3309,65,,Preliminary round,San_Cristobal,1998,False
3310,0,,Preliminary round,Barinas,1998,False
3311,157,,Preliminary round,San_Cristobal,1998,False
3312,218,,Preliminary round,Doha,1998,False
3313,42,,Preliminary round,Caracas,1998,False
3314,200,,Preliminary round,Cardiff,1998,False
3315,222,,Preliminary round,Cardiff,1998,False
3316,0,,Preliminary round,Cardiff,1998,False
3317,0,,Preliminary round,Singapore,1998,False
3318,172,,Preliminary round,Doha,1998,False
3319,223,,Preliminary round,Doha,1998,False
3320,224,,Preliminary round,Doha,1998,False
3321,225,,Preliminary round,Nukualofa,1998,False
3322,225,,Preliminary round,Beograd,1998,False
3323,225,,Preliminary round,Beograd,1998,False
3324,0,,Preliminary round,Belfast,1998,False
3325,226,,Preliminary round,Belfast,1998,False
3326,226,,Preliminary round,Beograd,1998,False
3327,226,,Preliminary round,Oslo,1998,False
3328,226,,Preliminary round,Kinshasa,1998,False
3329,226,,Preliminary round,Lusaka,1998,False
3330,45,,Preliminary round,Granada,1998,False
3331,0,,Preliminary round,Luanda,1998,False
3332,227,,Preliminary round,Luanda,1998,False
3333,227,,Preliminary round,Oslo,1998,False
3334,0,,Preliminary round,Buenos Aires,1998,False
3335,228,,Preliminary round,Buenos Aires,1998,False
3336,123,,Preliminary round,Damascus,1998,False
3337,228,,Preliminary round,Buenos Aires,1998,False
3338,101,,Round of 16,Orlando,1998,True
3339,103,,Round of 16,San_Francisco,1998,True
3340,176,2002-05-31,Group,Seoul,2002,True
3341,82,2002-06-01,Group,Sapporo,2002,True
3342,57,2002-06-01,Group,Ulsan,2002,True
3343,10,2002-06-02,Group,Ibaraki,2002,True
3344,0,2002-06-02,Group,Saitama,2002,True
3345,0,2002-06-02,Group,Busan,2002,True
3346,28,2002-06-03,Group,Ulsan,2002,True
3347,131,2002-06-03,Group,Niigata,2002,True
3348,104,2002-06-03,Group,Sapporo,2002,True
3349,0,2002-06-04,Group,Saitama,2002,True
3350,165,2002-06-05,Group,Kobe,2002,True
3351,35,2002-06-06,Group,Saitama,2002,True
3352,0,2002-06-06,Group,Daegu,2002,True
3353,0,2002-06-06,Group,Busan,2002,True
3354,68,2002-06-07,Group,Sapporo,2002,True
3355,190,2002-06-07,Group,Jeonju,2002,True
3356,195,2002-06-07,Group,Kobe,2002,True
3357,49,2002-06-08,Group,Ibaraki,2002,True
3358,0,2002-06-09,Group,Incheon,2002,True
3359,106,2002-06-09,Group,Yokohama,2002,True
3360,131,2002-06-09,Group,Miyagi,2002,True
3361,160,2002-06-10,Group,Jeonju,2002,True
3362,0,2002-06-10,Group,Oita,2002,True
3363,82,2002-06-11,Group,Shizuoka,2002,True
3364,57,2002-06-11,Group,Incheon,2002,True
3365,0,2002-06-11,Group,Suwon,2002,True
3366,0,2002-06-12,Group,Osaka,2002,True
3367,156,2002-06-12,Group,Seogwipo,2002,True
3368,190,2002-06-12,Group,Daejeon,2002,True
3369,0,2002-06-12,Group,Miyagi,2002,True
3370,28,2002-06-13,Group,Suwon,2002,True
3371,65,2002-06-13,Group,Yokohama,2002,True
3372,0,2002-06-13,Group,Oita,2002,True
3373,21,2002-06-14,Group,Shizuoka,2002,True
3374,106,2002-06-14,Group,Osaka,2002,True
3375,68,2002-06-15,Round of 16,Niigata,2002,True
3376,82,2002-06-15,Round of 16,Seogwipo,2002,True
3377,176,2002-06-16,Round of 16,Oita,2002,True
3378,28,2002-06-17,Round of 16,Kobe,2002,True
3379,207,2002-06-18,Round of 16,Miyagi,2002,True
3380,28,2002-06-21,Quarter-finals,Shizuoka,2002,True
3381,207,2002-06-22,Quarter-finals,Osaka,2002,True
3382,28,2002-06-26,Semi-finals,Saitama,2002,True
3383,97,,Final,Paris,2002,True
3384,120,,Group,Lyon,2002,True
3385,74,,Group,Marseille,2002,True
3386,0,,Group,Paris,2002,True
3387,76,,Group,Paris,2002,True
3388,104,,Group,Lyon,2002,True
3389,119,,Group,Nantes,2002,True
3390,97,,Match for third place,Paris,2002,True
3391,2,,Preliminary round,Jeddah,2002,False
3392,2,,Preliminary round,Glasgow,2002,False
3393,2,,Preliminary round,Aberdeen,2002,False
3394,2,,Preliminary round,Sydney,2002,False
3395,3,,Preliminary round,Wien,2002,False
3396,3,,Preliminary round,Kilmarnock,2002,False
3397,3,,Preliminary round,Glasgow,2002,False
3398,3,,Preliminary round,Freetown,2002,False
3399,3,,Preliminary round,Wien,2002,False
3400,0,,Preliminary round,Freetown,2002,False
3401,204,,Preliminary round,Freetown,2002,False
3402,5,,Preliminary round,Wien,2002,False
3403,71,,Preliminary round,Baku,2002,False
3404,101,,Preliminary round,Singapore,2002,False
3405,141,,Preliminary round,Singapore,2002,False
3406,5,,Preliminary round,Bratislava,2002,False
3407,35,,Preliminary round,Bratislava,2002,False
3408,0,,Preliminary round,Bratislava,2002,False
3409,194,,Preliminary round,Baku,2002,False
3410,203,,Preliminary round,Ljubljana,2002,False
3411,6,,Preliminary round,Manama,2002,False
3412,16,,Preliminary round,Manama,2002,False
3413,24,,Preliminary round,Jeddah,2002,False
3414,87,,Preliminary round,Kuala Lumpur,2002,False
3415,170,,Preliminary round,Kuala Lumpur,2002,False
3416,25,,Preliminary round,Minsk,2002,False
3417,28,,Preliminary round,Ljubljana,2002,False
3418,41,,Preliminary round,Minsk,2002,False
3419,43,,Preliminary round,Sydney,2002,False
3420,65,,Preliminary round,Minsk,2002,False
3421,10,,Preliminary round,Bruxelles,2002,False
3422,10,,Preliminary round,Sydney,2002,False
3423,10,,Preliminary round,Bruxelles,2002,False
3424,10,,Preliminary round,Honiara,2002,False
3425,11,,Preliminary round,Johannesburg,2002,False
3426,11,,Preliminary round,Johannesburg,2002,False
3427,11,,Preliminary round,Daejeon,2002,False
3428,11,,Preliminary round,Bruxelles,2002,False
3429,223,,Preliminary round,Seoul,2002,False
3430,12,,Preliminary round,La_Paz,2002,False
3431,0,,Preliminary round,La_Paz,2002,False
3432,13,,Preliminary round,Seoul,2002,False
3433,0,,Preliminary round,Seoul,2002,False
3434,13,,Preliminary round,Seoul,2002,False
3435,13,,Preliminary round,Seoul,2002,False
3436,14,,Preliminary round,Valladolid,2002,False
3437,14,,Preliminary round,Gijon,2002,False
3438,14,,Preliminary round,Alicante,2002,False
3439,14,,Preliminary round,La_Paz,2002,False
3440,14,,Preliminary round,Stockholm,2002,False
3441,15,,Preliminary round,Stockholm,2002,False
3442,15,,Preliminary round,Goteborg,2002,False
3443,15,,Preliminary round,Zurich,2002,False
3444,15,,Preliminary round,La_Paz,2002,False
3445,15,,Preliminary round,Sarajevo,2002,False
3446,7,,Preliminary round,Sarajevo,2002,False
3447,16,,Preliminary round,Sarajevo,2002,False
3448,99,,Preliminary round,Lausanne,2002,False
3449,17,,Preliminary round,Zurich,2002,False
3450,110,,Preliminary round,Damascus,2002,False
3451,17,,Preliminary round,Damascus,2002,False
3452,17,,Preliminary round,Damascus,2002,False
3453,181,,Preliminary round,Sydney,2002,False
3454,0,,Preliminary round,Sydney,2002,False
3455,133,,Preliminary round,Jeddah,2002,False
3456,0,,Preliminary round,Jeddah,2002,False
3457,222,,Preliminary round,Kuala Lumpur,2002,False
3458,19,,Preliminary round,Sofija,2002,False
3459,19,,Preliminary round,Sofija,2002,False
3460,19,,Preliminary round,Burgas,2002,False
3461,19,,Preliminary round,Sofija,2002,False
3462,87,,Preliminary round,Ouagadougou,2002,False
3463,216,,Preliminary round,Bobo Dioulasso,2002,False
3464,11,,Preliminary round,Ouagadougou,2002,False
3465,150,,Preliminary round,Dushanbe,2002,False
3466,20,,Preliminary round,Dushanbe,2002,False
3467,20,,Preliminary round,Dushanbe,2002,False
3468,0,,Preliminary round,Phnom Penh,2002,False
3469,49,,Preliminary round,Phnom Penh,2002,False
3470,21,,Preliminary round,Bangkok,2002,False
3471,113,,Preliminary round,Bangkok,2002,False
3472,0,,Preliminary round,Lome,2002,False
3473,21,,Preliminary round,Lome,2002,False
3474,67,,Preliminary round,Phnom Penh,2002,False
3475,0,,Preliminary round,Yaounde,2002,False
3476,23,,Preliminary round,Yaounde,2002,False
3477,24,,Preliminary round,Yaounde,2002,False
3478,24,,Preliminary round,Edmonton,2002,False
3479,10,,Preliminary round,Nukualofa,2002,False
3480,25,,Preliminary round,Tunis,2002,False
3481,0,,Preliminary round,Vancouver,2002,False
3482,0,,Preliminary round,Vancouver,2002,False
3483,25,,Preliminary round,Tunis,2002,False
3484,0,,Preliminary round,Edmonton,2002,False
3485,157,,Preliminary round,Vancouver,2002,False
3486,218,,Preliminary round,Santiago,2002,False
3487,25,,Preliminary round,Tunis,2002,False
3488,14,,Preliminary round,Istanbul,2002,False
3489,26,,Preliminary round,Bursa,2002,False
3490,26,,Preliminary round,Istanbul,2002,False
3491,26,,Preliminary round,Santiago,2002,False
3492,27,,Preliminary round,Santiago,2002,False
3493,28,,Preliminary round,Santiago,2002,False
3494,28,,Preliminary round,Santiago,2002,False
3495,41,,Preliminary round,Ashgabat,2002,False
3496,42,,Preliminary round,Singapore,2002,False
3497,28,,Preliminary round,Santiago,2002,False
3498,65,,Preliminary round,Dalian,2002,False
3499,82,,Preliminary round,La_Paz,2002,False
3500,156,,Preliminary round,Ashgabat,2002,False
3501,28,,Preliminary round,Ashgabat,2002,False
3502,28,,Preliminary round,Dalian,2002,False
3503,28,,Preliminary round,Palo Alto,2002,False
3504,24,,Preliminary round,Dalian,2002,False
3505,30,,Preliminary round,Portland,2002,False
3506,30,,Preliminary round,Foxboro,2002,False
3507,0,,Preliminary round,Washington,2002,False
3508,31,,Preliminary round,Dalian,2002,False
3509,0,,Preliminary round,Foxboro,2002,False
3510,31,,Preliminary round,Kyiv,2002,False
3511,0,,Preliminary round,Beijing,2002,False
3512,0,,Preliminary round,Kyiv,2002,False
3513,32,,Preliminary round,Beijing,2002,False
3514,32,,Preliminary round,Beijing,2002,False
3515,0,,Preliminary round,Kyiv,2002,False
3516,0,,Preliminary round,Kyiv,2002,False
3517,32,,Preliminary round,Kyiv,2002,False
3518,34,,Preliminary round,Sharjah,2002,False
3519,0,,Preliminary round,Abu_Dhabi,2002,False
3520,34,,Preliminary round,Sharjah,2002,False
3521,6,,Preliminary round,Barranquilla,2002,False
3522,35,,Preliminary round,Abu_Dhabi,2002,False
3523,35,,Preliminary round,Barranquilla,2002,False
3524,203,,Preliminary round,Abu_Dhabi,2002,False
3525,0,,Preliminary round,Abu_Dhabi,2002,False
3526,36,,Preliminary round,Barranquilla,2002,False
3527,131,,Preliminary round,Barranquilla,2002,False
3528,36,,Preliminary round,Barranquilla,2002,False
3529,36,,Preliminary round,Pointe-Noire,2002,False
3530,37,,Preliminary round,Pointe-Noire,2002,False
3531,38,,Preliminary round,San_Jose,2002,False
3532,0,,Preliminary round,San_Jose,2002,False
3533,40,,Preliminary round,San_Jose,2002,False
3534,0,,Preliminary round,San_Jose,2002,False
3535,0,,Preliminary round,Montevideo,2002,False
3536,41,,Preliminary round,San_Jose,2002,False
3537,41,,Preliminary round,Zagreb,2002,False
3538,41,,Preliminary round,Montevideo,2002,False
3539,0,,Preliminary round,Split,2002,False
3540,0,,Preliminary round,Split,2002,False
3541,0,,Preliminary round,Montevideo,2002,False
3542,41,,Preliminary round,Maldonado,2002,False
3543,42,,Preliminary round,Montevideo,2002,False
3544,42,,Preliminary round,Manama,2002,False
3545,42,,Preliminary round,Tashkent,2002,False
3546,42,,Preliminary round,Tashkent,2002,False
3547,0,,Preliminary round,Tashkent,2002,False
3548,42,,Preliminary round,Tashkent,2002,False
3549,215,,Preliminary round,Tashkent,2002,False
3550,219,,Preliminary round,Tashkent,2002,False
3551,43,,Preliminary round,Zagreb,2002,False
3552,43,,Preliminary round,Tashkent,2002,False
3553,43,,Preliminary round,Lemesos,2002,False
3554,0,,Preliminary round,Valera,2002,False
3555,0,,Preliminary round,Maracaibo,2002,False
3556,0,,Preliminary round,Paralimni,2002,False
3557,157,,Preliminary round,Merida,2002,False
3558,43,,Preliminary round,Teplice,2002,False
3559,43,,Preliminary round,Praha,2002,False
3560,48,,Preliminary round,Ho_Chi_Minh,2002,False
3561,56,,Preliminary round,Barinas,2002,False
3562,69,,Preliminary round,Praha,2002,False
3563,123,,Preliminary round,Ho_Chi_Minh,2002,False
3564,206,,Preliminary round,Ho_Chi_Minh,2002,False
3565,198,,Preliminary round,Cardiff,2002,False
3566,46,,Preliminary round,Sanaa,2002,False
3567,47,,Preliminary round,København,2002,False
3568,47,,Preliminary round,København,2002,False
3569,0,,Preliminary round,Sanaa,2002,False
3570,93,,Preliminary round,Sanaa,2002,False
3571,47,,Preliminary round,Beograd,2002,False
3572,47,,Preliminary round,Beograd,2002,False
3573,0,,Preliminary round,Beograd,2002,False
3574,47,,Preliminary round,København,2002,False
3575,0,,Preliminary round,Kinshasa,2002,False
3576,48,,Preliminary round,Bridgetown,2002,False
3577,0,,Preliminary round,Bridgetown,2002,False
3578,0,,Preliminary round,Bridgetown,2002,False
3579,48,,Preliminary round,Kingston,2002,False
3580,48,,Preliminary round,Kingston,2002,False
3581,21,,Preliminary round,Lome,2002,False
3582,0,,Preliminary round,Harare,2002,False
3583,49,,Preliminary round,Lusaka,2002,False
3584,49,,Preliminary round,Guayaquil,2002,False
3585,0,,Preliminary round,Quito,2002,False
3586,50,,Preliminary round,Quito,2002,False
3587,50,,Preliminary round,Quito,2002,False
3588,50,,Preliminary round,Cairo,2002,False
3589,0,,Preliminary round,Cairo,2002,False
3590,52,,Preliminary round,Lusaka,2002,False
3591,0,,Preliminary round,Lusaka,2002,False
3592,52,,Preliminary round,San_Salvador,2002,False
3593,0,,Preliminary round,Harare,2002,False
3594,21,,Preliminary round,Harare,2002,False
3595,53,,Preliminary round,Harare,2002,False
3596,53,,Preliminary round,San_Salvador,2002,False
3597,0,,Preliminary round,San_Salvador,2002,False
3598,58,,Preliminary round,San_Salvador,2002,False
3599,0,,Preliminary round,San_Salvador,2002,False
3600,58,,Preliminary round,London,2002,False
3601,92,,Preliminary round,London,2002,False
3602,60,,Preliminary round,London,2002,False
3603,205,,Preliminary round,Tallinn,2002,False
3604,205,,Preliminary round,Tallinn,2002,False
3605,0,,Preliminary round,Monaco,2002,False
3606,41,,Preliminary round,Tallinn,2002,False
3607,43,,Preliminary round,Toftir,2002,False
3608,65,,Preliminary round,Toftir,2002,False
3609,221,,Preliminary round,Ba,2002,False
3610,66,,Preliminary round,Suva,2002,False
3611,67,,Preliminary round,Helsinki,2002,False
3612,0,,Preliminary round,Helsinki,2002,False
3613,93,,Preliminary round,Helsinki,2002,False
3614,105,,Preliminary round,Libreville,2002,False
3615,0,,Preliminary round,Tbilisi,2002,False
3616,68,,Preliminary round,Batumi,2002,False
3617,69,,Preliminary round,Tbilisi,2002,False
3618,70,,Preliminary round,Hannover,2002,False
3619,71,,Preliminary round,Dortmund,2002,False
3620,0,,Preliminary round,Berlin,2002,False
3621,72,,Preliminary round,Bremen,2002,False
3622,74,,Preliminary round,Accra,2002,False
3623,0,,Preliminary round,Kumasi,2002,False
3624,68,,Preliminary round,Obuasi,2002,False
3625,123,,Preliminary round,Thessalonike,2002,False
3626,0,,Preliminary round,Athina,2002,False
3627,82,,Preliminary round,Conakry,2002,False
3628,82,,Preliminary round,Minsk,2002,False
3629,0,,Preliminary round,La_Paz,2002,False
3630,82,,Preliminary round,Bruxelles,2002,False
3631,83,,Preliminary round,Conakry,2002,False
3632,201,,Preliminary round,Hong Kong,2002,False
3633,84,,Preliminary round,Hong Kong,2002,False
3634,85,,Preliminary round,Budapest,2002,False
3635,0,,Preliminary round,Budapest,2002,False
3636,0,,Preliminary round,Budapest,2002,False
3637,22,,Preliminary round,Budapest,2002,False
3638,47,,Preliminary round,Reykjavik,2002,False
3639,87,,Preliminary round,Reykjavik,2002,False
3640,0,,Preliminary round,Reykjavik,2002,False
3641,89,,Preliminary round,Jakarta,2002,False
3642,0,,Preliminary round,Jakarta,2002,False
3643,0,,Preliminary round,Jakarta,2002,False
3644,0,,Preliminary round,Tehran,2002,False
3645,92,,Preliminary round,Tehran,2002,False
3646,0,,Preliminary round,Tehran,2002,False
3647,92,,Preliminary round,Tehran,2002,False
3648,93,,Preliminary round,Tehran,2002,False
3649,93,,Preliminary round,Tehran,2002,False
3650,0,,Preliminary round,Tehran,2002,False
3651,0,,Preliminary round,Tehran,2002,False
3652,154,,Preliminary round,Baghdad,2002,False
3653,93,,Preliminary round,Baghdad,2002,False
3654,0,,Preliminary round,Dublin,2002,False
3655,96,,Preliminary round,Dublin,2002,False
3656,0,,Preliminary round,Dublin,2002,False
3657,98,,Preliminary round,Tirane,2002,False
3658,98,,Preliminary round,Annaba,2002,False
3659,0,,Preliminary round,Annaba,2002,False
3660,17,,Preliminary round,Andorra la Vella,2002,False
3661,0,,Preliminary round,Dublin,2002,False
3662,100,,Preliminary round,Andorra la Vella,2002,False
3663,99,,Preliminary round,Luanda,2002,False
3664,99,,Preliminary round,Luanda,2002,False
3665,99,,Preliminary round,Tel Aviv,2002,False
3666,202,,Preliminary round,The_Valley,2002,False
3667,0,,Preliminary round,St._Johns,2002,False
3668,17,,Preliminary round,St._Johns,2002,False
3669,100,,Preliminary round,St._Johns,2002,False
3670,100,,Preliminary round,Buenos Aires,2002,False
3671,100,,Preliminary round,Buenos Aires,2002,False
3672,100,,Preliminary round,Buenos Aires,2002,False
3673,0,,Preliminary round,Buenos Aires,2002,False
3674,100,,Preliminary round,Buenos Aires,2002,False
3675,5,,Preliminary round,Erevan,2002,False
3676,35,,Preliminary round,Dammam,2002,False
3677,52,,Preliminary round,Oranjestad,2002,False
3678,0,,Preliminary round,Roma,2002,False
3679,101,,Preliminary round,Oranjestad,2002,False
3680,0,,Preliminary round,Wien,2002,False
3681,160,,Preliminary round,Baku,2002,False
3682,14,,Preliminary round,Baku,2002,False
3683,103,,Preliminary round,Trieste,2002,False
3684,103,,Preliminary round,Napoli,2002,False
3685,103,,Preliminary round,Nassau,2002,False
3686,104,,Preliminary round,Napoli,2002,False
3687,95,,Preliminary round,Nassau,2002,False
3688,104,,Preliminary round,Bridgetown,2002,False
3689,104,,Preliminary round,Kingston,2002,False
3690,47,,Preliminary round,Bridgetown,2002,False
3691,0,,Preliminary round,Kingston,2002,False
3692,0,,Preliminary round,Kingston,2002,False
3693,93,,Preliminary round,Bridgetown,2002,False
3694,105,,Preliminary round,Minsk,2002,False
3695,105,,Preliminary round,Johor Bahru,2002,False
3696,105,,Preliminary round,Minsk,2002,False
3697,0,,Preliminary round,Bruxelles,2002,False
3698,199,,Preliminary round,Orange Walk,2002,False
3699,208,,Preliminary round,San_Pedro_Sula,2002,False
3700,0,,Preliminary round,Cotonou,2002,False
3701,0,,Preliminary round,Hamilton,2002,False
3702,108,,Preliminary round,Hamilton,2002,False
3703,108,,Preliminary round,La_Paz,2002,False
3704,109,,Preliminary round,Tokyo,2002,False
3705,0,,Preliminary round,La_Paz,2002,False
3706,0,,Preliminary round,La_Paz,2002,False
3707,110,,Preliminary round,La_Paz,2002,False
3708,0,,Preliminary round,La_Paz,2002,False
3709,110,,Preliminary round,Sarajevo,2002,False
3710,181,,Preliminary round,Gaborone,2002,False
3711,112,,Preliminary round,Sao_Paulo,2002,False
3712,112,,Preliminary round,Rio de Janeiro,2002,False
3713,112,,Preliminary round,Sao_Paulo,2002,False
3714,113,,Preliminary round,Tokyo,2002,False
3715,113,,Preliminary round,Sao_Paulo,2002,False
3716,0,,Preliminary round,Rio de Janeiro,2002,False
3717,113,,Preliminary round,Tokyo,2002,False
3718,152,,Preliminary round,Road Town,2002,False
3719,191,,Preliminary round,Sofija,2002,False
3720,114,,Preliminary round,Sofija,2002,False
3721,0,,Preliminary round,Tokyo,2002,False
3722,40,,Preliminary round,Tokyo,2002,False
3723,116,,Preliminary round,Ouagadougou,2002,False
3724,0,,Preliminary round,Tokyo,2002,False
3725,180,,Preliminary round,Ouagadougou,2002,False
3726,116,,Preliminary round,Yaounde,2002,False
3727,117,,Preliminary round,Yaounde,2002,False
3728,117,,Preliminary round,Tokyo,2002,False
3729,117,,Preliminary round,Sharjah,2002,False
3730,0,,Preliminary round,Winnipeg,2002,False
3731,0,,Preliminary round,Toronto,2002,False
3732,0,,Preliminary round,Manama,2002,False
3733,118,,Preliminary round,Winnipeg,2002,False
3734,103,,Preliminary round,Edmonton,2002,False
3735,0,,Preliminary round,Mindelo,2002,False
3736,119,,Preliminary round,Almaty,2002,False
3737,0,,Preliminary round,Almaty,2002,False
3738,0,,Preliminary round,Georgetown,2002,False
3739,164,,Preliminary round,Bangui,2002,False
3740,74,,Preliminary round,Ndjamena,2002,False
3741,165,,Preliminary round,Santiago,2002,False
3742,120,,Preliminary round,Almaty,2002,False
3743,120,,Preliminary round,Santiago,2002,False
3744,0,,Preliminary round,Almaty,2002,False
3745,100,,Preliminary round,Santiago,2002,False
3746,121,,Preliminary round,Santiago,2002,False
3747,0,,Preliminary round,Santiago,2002,False
3748,122,,Preliminary round,Almaty,2002,False
3749,132,,Preliminary round,Bogota,2002,False
3750,0,,Preliminary round,Bogota,2002,False
3751,195,,Preliminary round,Bogota,2002,False
3752,122,,Preliminary round,Bogota,2002,False
3753,123,,Preliminary round,Bogota,2002,False
3754,123,,Preliminary round,Pointe-Noire,2002,False
3755,0,,Preliminary round,Almaty,2002,False
3756,123,,Preliminary round,Nairobi,2002,False
3757,123,,Preliminary round,San_Jose,2002,False
3758,124,,Preliminary round,Nairobi,2002,False
3759,0,,Preliminary round,Nairobi,2002,False
3760,124,,Preliminary round,Alajuela,2002,False
3761,124,,Preliminary round,San_Jose,2002,False
3762,0,,Preliminary round,Zagreb,2002,False
3763,0,,Preliminary round,La_Habana,2002,False
3764,162,,Preliminary round,La_Habana,2002,False
3765,126,,Preliminary round,La_Habana,2002,False
3766,126,,Preliminary round,La_Habana,2002,False
