id_match,id_team,Number_of_goals_scored,Number_of_goals_conceded
3198,15,0,0
3199,75,0,1
3200,94,2,1
3201,98,0,6
3202,110,0,5
3203,125,0,3
3204,13,0,3
3205,183,0,4
3206,18,3,1
3207,124,1,5
3208,173,2,2
3209,42,1,0
3210,207,4,1
3211,221,2,1
3212,93,3,0
3213,186,0,7
3214,6,0,0
3215,227,3,0
3216,183,5,0
3217,66,0,1
3218,115,1,1
3219,138,1,0
3220,21,0,3
3221,140,0,6
3222,222,2,1
3223,42,2,0
3224,199,1,1
3225,221,0,3
3226,2,1,0
3227,11,1,0
3228,49,1,0
3229,81,1,5
3230,148,1,0
3231,17,0,0
3232,105,4,2
3233,106,1,2
3234,107,0,2
3235,186,0,1
3236,218,1,0
3237,36,0,1
3238,47,1,4
3239,67,0,2
3240,104,1,1
3241,130,0,2
3242,10,0,8
3243,41,1,1
3244,43,1,0
3245,65,0,2
3246,220,0,7
3247,34,1,2
3248,97,0,2
3249,105,0,2
3250,107,2,0
3251,186,1,2
3252,214,0,1
3253,224,2,0
3254,25,0,2
3255,65,5,2
3256,155,1,1
3257,156,2,0
3258,42,2,0
3259,199,3,1
3260,207,0,6
3261,21,0,0
3262,34,1,2
3263,97,0,1
3264,218,1,3
3265,94,0,6
3266,181,0,2
3267,189,0,3
3268,45,1,0
3269,56,1,1
3270,185,1,3
3271,6,1,1
3272,35,1,2
3273,202,0,2
3274,135,0,1
3275,11,0,2
3276,174,1,2
3277,149,2,2
3278,14,1,1
3279,41,2,2
3280,185,0,3
3281,31,0,0
3282,57,1,0
3283,21,0,0
3284,145,3,2
3285,105,0,1
3286,49,3,1
3287,98,0,1
3288,205,0,2
3289,43,0,1
3290,135,0,3
3291,149,1,1
3292,14,1,1
3293,35,0,3
3294,173,0,4
3295,57,1,1
3296,31,0,1
3297,155,0,0
3298,130,2,2
3299,49,1,0
3300,104,0,5
3301,225,2,2
3302,205,0,1
3303,68,1,2
3304,149,2,1
3305,35,1,1
3306,14,1,2
3307,135,3,0
3308,57,1,2
3309,155,3,1
3310,173,2,2
3311,31,1,6
3312,98,0,2
3313,130,2,2
3314,49,0,1
3315,68,2,0
3316,104,2,1
3317,205,1,1
3318,41,1,4
3319,149,0,1
3320,155,0,1
3321,57,4,1
3322,130,1,2
3323,225,1,2
3324,68,2,2
3325,49,1,0
3326,57,2,3
3327,76,0,0
3328,49,3,0
3329,10,1,2
3330,140,1,1
3331,49,1,2
3332,186,0,0
3333,140,0,2
3334,28,0,3
3335,215,0,0
3336,186,2,0
3337,130,2,2
3338,98,0,2
3339,225,0,13
3340,83,0,5
3341,37,0,4
3342,175,0,2
3343,52,0,1
3344,71,2,1
3345,193,1,0
3346,226,0,1
3347,16,2,1
3348,24,1,0
3349,86,4,1
3350,169,3,1
3351,25,1,0
3352,41,1,0
3353,65,2,1
3354,155,1,2
3355,217,0,6
3356,213,2,3
3357,19,1,2
3358,160,1,1
3359,189,0,2
3360,194,0,1
3361,206,0,3
3362,7,1,0
3363,91,0,1
3364,12,1,4
3365,47,0,1
3366,50,0,4
3367,84,0,1
3368,86,2,0
3369,215,4,2
3370,11,2,1
3371,222,1,1
3372,49,4,1
3373,67,1,0
3374,86,0,0
3375,175,0,2
3376,9,0,1
3377,29,0,1
3378,41,0,0
3379,43,0,0
3380,155,2,2
3381,156,3,0
3382,217,2,1
3383,189,0,3
3384,226,1,4
3385,10,1,2
3386,25,0,4
3387,43,0,6
3388,65,4,2
3389,217,0,1
3390,24,3,2
3391,53,0,1
3392,127,0,0
3393,72,0,1
3394,88,0,4
3395,6,1,0
3396,184,0,3
3397,50,0,1
3398,130,1,0
3399,153,0,1
3400,204,0,1
3401,3,0,2
3402,50,1,3
3403,227,0,0
3404,115,1,3
3405,10,0,0
3406,28,2,3
3407,43,2,3
3408,155,1,1
3409,156,3,3
3410,10,0,2
3411,28,0,2
3412,155,1,1
3413,217,0,2
3414,220,0,3
3415,69,2,1
3416,19,0,2
3417,86,1,3
3418,215,0,4
3419,165,0,1
3420,205,0,1
3421,174,0,1
3422,19,1,1
3423,36,1,2
3424,38,0,4
3425,192,0,5
3426,5,0,0
3427,140,1,4
3428,95,1,2
3429,45,2,2
3430,58,1,0
3431,31,1,1
3432,56,0,2
3433,91,1,0
3434,134,0,4
3435,204,3,0
3436,204,3,1
3437,25,0,0
3438,41,3,2
3439,43,2,0
3440,156,1,2
3441,220,1,0
3442,129,1,3
3443,22,0,3
3444,86,1,1
3445,92,4,0
3446,104,4,0
3447,169,0,0
3448,81,0,2
3449,45,0,3
3450,145,3,4
3451,5,0,4
3452,159,1,1
3453,32,0,2
3454,181,0,3
3455,2,2,2
3456,68,2,0
3457,122,1,0
3458,135,0,0
3459,83,1,3
3460,179,0,1
3461,200,2,0
3462,75,2,3
3463,19,1,3
3464,9,1,1
3465,19,1,1
3466,22,7,1
3467,47,4,2
3468,67,0,4
3469,215,0,0
3470,212,0,8
3471,227,1,1
3472,202,0,0
3473,16,1,1
3474,59,1,4
3475,92,0,0
3476,204,1,3
3477,67,0,9
3478,91,0,3
3479,104,1,1
3480,143,2,2
3481,153,2,1
3482,169,1,6
3483,103,1,1
3484,57,0,5
3485,148,0,0
3486,85,1,1
3487,199,0,2
3488,71,0,0
3489,26,0,3
3490,117,0,3
3491,80,0,1
3492,163,0,1
3493,67,0,0
3494,92,0,0
3495,169,2,3
3496,123,1,5
3497,21,0,10
3498,174,0,3
3499,185,1,1
3500,40,2,1
3501,145,1,1
3502,35,3,6
3503,126,1,4
3504,14,0,0
3505,80,1,3
3506,94,1,1
3507,181,0,3
3508,225,1,1
3509,15,0,3
3510,56,1,1
3511,78,3,4
3512,32,0,1
3513,108,1,1
3514,116,2,1
3515,53,1,1
3516,205,0,2
3517,66,1,0
3518,36,1,2
3519,153,0,4
3520,204,7,0
3521,121,0,3
3522,181,1,2
3523,60,3,1
3524,3,0,2
3525,79,0,1
3526,191,3,1
3527,135,1,1
3528,178,0,1
3529,100,2,1
3530,159,4,0
3531,92,2,0
3532,153,8,1
3533,70,2,1
3534,179,0,2
3535,57,1,0
3536,127,3,1
3537,11,3,0
3538,213,10,0
3539,36,1,2
3540,92,2,0
3541,130,0,1
3542,143,2,3
3543,204,2,1
3544,28,0,2
3545,65,0,0
3546,156,0,2
3547,217,17,0
3548,220,6,0
3549,10,12,0
3550,28,1,0
3551,43,2,1
3552,155,2,0
3553,220,5,0
3554,20,0,4
3555,222,3,3
3556,100,0,5
3557,12,0,6
3558,118,0,0
3559,119,1,0
3560,48,3,0
3561,169,0,2
3562,208,0,1
3563,192,3,2
3564,9,0,0
3565,67,2,1
3566,92,6,0
3567,104,1,1
3568,167,6,0
3569,210,1,3
3570,112,0,4
3571,174,0,0
3572,179,1,2
3573,23,3,0
3574,66,0,5
3575,138,0,7
3576,172,1,2
3577,121,0,3
3578,194,3,1
3579,195,0,0
3580,35,1,1
3581,114,0,5
3582,102,1,0
3583,115,0,4
3584,136,0,1
3585,50,6,2
3586,168,7,0
3587,6,1,0
3588,206,0,1
3589,73,2,1
3590,164,1,2
3591,85,1,2
3592,82,1,3
3593,89,0,1
3594,36,1,2
3595,60,1,2
3596,61,1,1
3597,91,0,1
3598,130,1,2
3599,153,2,0
3600,122,1,4
3601,128,0,0
3602,131,0,2
3603,167,1,3
3604,169,0,1
3605,88,1,0
3606,158,0,4
3607,19,1,1
3608,47,0,2
3609,86,2,0
3610,25,0,1
3611,41,0,8
3612,65,2,4
3613,156,2,4
3614,220,0,2
3615,10,1,1
3616,25,0,3
3617,28,6,0
3618,41,5,0
3619,65,0,3
3620,149,1,1
3621,27,0,1
3622,202,1,2
3623,39,0,3
3624,185,0,1
3625,148,0,3
3626,57,1,1
3627,48,0,2
3628,122,0,5
3629,205,3,1
3630,53,2,1
3631,95,1,0
3632,127,1,2
3633,68,0,6
3634,75,0,2
3635,81,1,4
3636,66,0,2
3637,135,0,2
3638,138,0,1
3639,170,1,1
3640,203,1,0
3641,100,1,0
3642,140,2,1
3643,159,1,2
3644,35,2,1
3645,116,1,1
3646,202,3,1
3647,28,3,0
3648,43,6,2
3649,156,1,4
3650,220,0,9
3651,20,0,1
3652,149,0,3
3653,158,0,4
3654,222,2,0
3655,4,0,3
3656,142,0,0
3657,170,0,3
3658,217,1,2
3659,26,0,1
3660,102,1,3
3661,117,0,4
3662,206,0,1
3663,121,0,1
3664,131,1,2
3665,181,0,5
3666,98,2,1
3667,99,0,1
3668,109,1,0
3669,110,0,3
3670,173,0,12
3671,180,2,0
3672,201,1,1
3673,132,2,1
3674,173,0,0
3675,221,2,0
3676,149,1,0
3677,158,0,5
3678,213,0,4
3679,53,0,2
3680,112,3,1
3681,171,1,1
3682,174,1,2
3683,10,4,0
3684,28,0,1
3685,65,0,2
3686,220,0,4
3687,14,3,1
3688,102,0,1
3689,117,4,6
3690,41,4,1
3691,155,2,1
3692,156,1,2
3693,220,0,3
3694,96,0,1
3695,214,2,4
3696,224,1,1
3697,57,2,2
3698,95,0,1
3699,148,1,1
3700,123,1,1
3701,185,0,0
3702,227,1,2
3703,42,0,3
3704,97,0,0
3705,125,0,2
3706,116,0,4
3707,202,3,1
3708,226,0,0
3709,25,0,0
3710,65,0,1
3711,217,1,1
3712,220,3,5
3713,34,1,3
3714,97,0,6
3715,125,0,3
3716,150,1,1
3717,161,0,4
3718,214,5,1
3719,218,3,2
3720,25,1,5
3721,41,1,1
3722,65,1,1
3723,156,2,0
3724,48,3,1
3725,56,3,0
3726,122,4,0
3727,205,4,0
3728,197,2,1
3729,219,0,7
3730,86,1,1
3731,92,1,0
3732,104,0,5
3733,130,0,2
3734,204,1,1
3735,215,1,1
3736,45,1,2
3737,56,1,1
3738,122,2,2
3739,21,2,1
3740,112,2,2
3741,171,0,3
3742,71,0,2
3743,100,0,0
3744,159,0,0
3745,21,2,1
3746,31,0,3
3747,34,0,2
3748,42,0,2
3749,125,1,1
3750,17,3,2
3751,99,2,1
3752,100,1,7
3753,173,1,2
3754,201,3,1
3755,214,0,0
3756,17,1,0
3757,98,1,2
3758,107,0,1
3759,120,1,4
3760,139,0,2
3761,173,1,1
3762,201,1,2
3763,5,3,2
3764,52,3,1
3765,98,2,4
3766,140,1,1
3767,159,1,0
3768,14,1,0
3769,189,1,2
3770,94,4,0
3771,118,0,4
3772,47,3,1
3773,92,4,0
3774,130,1,2
3775,204,1,2
3776,215,0,0
3777,198,3,1
3778,207,2,1
3779,218,1,1
3780,99,1,1
3781,120,0,9
3782,139,0,1
3783,17,1,1
3784,110,0,0
3785,180,0,1
3786,17,0,0
3787,109,2,1
3788,180,1,0
3789,150,1,3
3790,157,0,5
3791,196,0,1
3792,49,2,3
3793,171,1,1
3794,151,5,1
3795,190,1,0
3796,201,0,3
3797,82,0,3
3798,179,3,2
3799,191,0,3
3800,6,0,3
3801,202,0,0
3802,226,0,0
3803,26,0,1
3804,102,2,0
3805,189,0,0
3806,103,0,0
3807,163,1,0
3808,73,1,0
3809,164,2,0
3810,195,0,3
3811,99,1,0
3812,107,1,3
3813,139,1,1
3814,131,3,1
3815,181,0,0
3816,194,2,0
3817,206,0,1
3818,45,0,3
3819,48,1,2
3820,205,0,3
3821,185,1,2
3822,227,1,2
3823,93,1,1
3824,152,1,1
3825,161,1,0
3826,34,0,4
3827,42,0,1
3828,97,0,5
3829,31,4,0
3830,57,0,4
3831,95,0,2
3832,148,1,9
3833,47,1,1
3834,92,1,1
3835,104,3,1
3836,204,0,3
3837,215,1,0
3838,15,1,1
3839,194,0,2
3840,206,0,1
3841,18,0,0
3842,173,1,2
3843,221,0,2
3844,66,2,4
3845,138,0,5
3846,175,1,1
3847,3,5,2
3848,66,0,2
3849,175,1,7
3850,99,1,0
3851,107,3,1
3852,120,0,0
3853,5,0,1
3854,52,3,1
3855,71,1,2
3856,13,2,2
3857,46,1,2
3858,219,0,0
3859,82,0,1
3860,115,1,0
3861,191,0,2
3862,31,0,5
3863,53,2,3
3864,95,0,1
3865,20,3,2
3866,158,1,8
3867,222,0,2
3868,42,0,0
3869,111,1,2
3870,157,1,0
3871,161,1,1
3872,196,0,3
3873,214,0,3
3874,218,0,0
3875,113,0,9
3876,190,0,4
3877,201,3,1
3878,93,1,1
3879,124,0,5
3880,161,0,4
3881,10,0,1
3882,25,0,3
3883,41,1,3
3884,43,0,6
3885,25,2,2
3886,41,2,1
3887,65,0,1
3888,217,0,19
3889,111,0,2
3890,150,0,2
3891,196,1,3
3892,11,0,2
3893,149,0,2
3894,213,0,3
3895,5,0,2
3896,52,2,2
3897,71,0,1
3898,140,1,3
3899,42,0,2
3900,93,0,0
3901,124,4,0
3902,150,1,0
3903,152,2,0
3904,214,0,0
3905,218,1,2
3906,80,3,0
3907,94,0,3
3908,103,1,0
3909,181,4,0
3910,73,6,1
3911,181,2,1
3912,195,2,0
3913,225,0,3
3914,74,0,3
3915,203,0,2
3916,21,1,1
3917,49,0,2
3918,17,1,3
3919,18,0,0
3920,98,2,1
3921,99,2,0
3922,132,0,2
3923,201,1,7
3924,221,0,7
3925,21,0,0
3926,49,1,0
3927,112,3,1
3928,171,1,2
3929,3,0,2
3930,135,1,2
3931,138,0,0
3932,82,0,3
3933,115,2,2
3934,145,2,0
3935,191,1,0
3936,17,2,0
3937,109,0,4
3938,110,0,2
3939,15,1,1
3940,131,0,1
3941,206,0,0
3942,73,1,0
3943,119,0,0
3944,163,0,1
3945,164,1,0
3946,225,0,4
3947,46,1,0
3948,142,1,2
3949,32,1,3
3950,123,1,5
3951,227,0,1
3952,14,0,3
3953,26,2,1
3954,117,1,0
3955,113,1,0
3956,151,0,2
3957,201,0,1
3958,82,1,3
3959,145,0,0
3960,179,1,1
3961,15,2,2
3962,121,0,1
3963,131,0,3
3964,181,2,2
3965,119,2,1
3966,181,0,8
3967,225,0,1
3968,111,0,4
3969,150,2,1
3970,157,7,0
3971,142,1,0
3972,183,0,1
3973,106,0,9
3974,207,1,0
3975,218,2,0
3976,17,0,1
3977,98,0,0
3978,99,1,1
3979,113,0,4
3980,151,0,2
3981,173,0,0
3982,190,2,2
3983,6,3,0
3984,35,0,1
3985,116,0,2
3986,226,0,2
3987,13,0,1
3988,74,0,0
3989,47,0,1
3990,92,1,0
3991,104,1,1
3992,130,1,5
3993,215,1,0
3994,45,0,2
3995,48,1,0
3996,56,0,16
3997,14,0,3
3998,15,0,4
3999,121,0,3
4000,181,0,5
4001,194,1,3
4002,106,0,1
4003,198,0,6
4004,218,0,1
4005,11,0,0
4006,20,0,1
4007,81,4,4
4008,149,3,1
4009,222,0,1
4010,30,1,2
4011,42,0,4
4012,96,0,0
4013,98,1,3
4014,150,4,0
4015,161,2,4
4016,218,6,0
4017,224,2,0
4018,47,0,3
4019,92,0,2
4020,104,6,0
4021,130,5,1
4022,204,0,7
4023,10,2,1
4024,13,1,1
4025,28,0,1
4026,43,0,2
4027,155,1,3
4028,42,2,0
4029,106,3,1
4030,150,2,0
4031,161,2,0
4032,198,1,1
4033,207,2,1
4034,214,0,1
4035,183,8,0
4036,197,5,0
4037,43,3,0
4038,155,5,0
4039,156,7,1
4040,217,0,2
4041,18,1,3
4042,132,1,1
4043,173,1,2
4044,11,0,3
4045,20,0,2
4046,158,0,5
4047,213,0,0
4048,30,4,1
4049,96,1,1
4050,214,2,2
4051,73,0,31
4052,119,1,4
4053,164,0,11
4054,181,0,1
4055,195,0,2
4056,6,1,2
4057,35,0,2
4058,116,1,0
4059,32,1,1
4060,123,0,0
4061,175,1,0
4062,173,0,8
4063,57,2,1
4064,145,0,1
4065,194,1,1
4066,185,2,2
4067,206,1,2
4068,130,1,0
4069,65,0,2
4070,21,2,2
4071,205,0,2
4072,173,0,1
4073,175,1,1
4074,217,0,0
4075,68,1,0
4076,155,1,3
4077,145,1,2
4078,49,2,1
4079,206,1,1
4080,164,0,1
4081,65,1,2
4082,158,0,4
4083,21,1,1
4084,81,2,0
4085,76,0,2
4086,217,3,3
4087,68,0,0
4088,155,3,1
4089,189,3,2
4090,10,1,1
4091,28,5,2
4092,49,0,1
4093,103,1,1
4094,164,2,3
4095,105,2,0
4096,68,3,0
4097,155,0,1
4098,175,2,1
4099,21,0,2
4100,206,1,0
4101,28,2,1
4102,206,1,0
4103,206,0,1
4104,42,0,2
4105,81,1,3
4106,47,0,2
4107,100,2,1
4108,186,0,1
4109,215,4,0
4110,35,0,2
4111,215,1,1
4112,215,2,2
4113,186,3,0
4114,100,4,0
4115,181,1,2
4116,103,1,4
4117,158,2,0
4118,215,0,1
4119,100,1,3
4120,181,1,10
4121,186,0,2
4122,42,3,3
4123,186,1,3
4124,159,5,1
4125,207,0,5
4126,144,1,1
4127,40,0,0
4128,25,0,5
4129,41,0,2
4130,199,0,2
4131,122,1,1
4132,43,0,3
4133,114,1,0
4134,65,12,0
4135,217,5,0
4136,78,2,0
4137,193,1,2
4138,6,3,4
4139,155,2,4
4140,156,1,1
4141,10,2,1
4142,28,4,0
4143,220,2,0
4144,179,1,1
4145,156,0,1
4146,220,0,2
4147,202,0,1
4148,191,2,2
4149,123,0,0
4150,33,1,0
4151,115,2,0
4152,184,1,3
4153,136,1,5
4154,126,1,10
4155,200,0,1
4156,151,0,3
4157,190,0,3
4158,27,0,2
4159,79,0,2
4160,172,1,3
4161,198,0,0
4162,23,1,0
4163,72,1,1
4164,132,1,1
4165,89,0,2
4166,227,2,1
4167,212,6,0
4168,125,8,1
4169,88,2,5
4170,165,2,2
4171,3,1,2
4172,110,0,0
4173,65,0,3
4174,217,0,2
4175,28,0,1
4176,155,1,4
4177,138,0,4
4178,116,2,3
4179,226,2,2
4180,45,4,0
4181,82,3,1
4182,111,1,0
4183,70,0,6
4184,37,0,0
4185,120,1,3
4186,18,2,1
4187,108,0,1
4188,69,3,0
4189,1,1,2
4190,129,0,6
4191,25,1,2
4192,41,1,1
4193,10,2,0
4194,25,0,1
4195,178,1,2
4196,128,1,1
4197,214,0,2
4198,146,0,4
4199,224,2,0
4200,45,1,1
4201,46,1,1
4202,130,1,3
4203,167,1,0
4204,169,3,0
4205,27,0,1
4206,107,0,2
4207,213,1,1
4208,173,1,3
4209,91,0,3
4210,67,2,3
4211,167,2,3
4212,57,2,5
4213,83,0,0
4214,6,2,8
4215,78,0,1
4216,154,0,2
4217,219,1,2
4218,121,2,2
4219,140,2,2
4220,163,2,0
4221,145,4,2
4222,165,0,1
4223,227,3,0
4224,60,1,0
4225,61,6,0
4226,65,0,13
4227,155,2,0
4228,217,2,2
4229,220,1,5
4230,53,1,3
4231,75,2,1
4232,163,0,2
4233,192,2,0
4234,74,1,2
4235,142,5,1
4236,197,0,0
4237,15,1,4
4238,68,3,1
4239,158,0,0
4240,68,0,1
4241,148,0,1
4242,222,2,0
4243,59,4,2
4244,110,1,1
4245,196,3,2
4246,199,0,1
4247,167,1,3
4248,131,1,0
4249,118,2,1
4250,177,1,2
4251,36,1,1
4252,48,1,4
4253,66,3,0
4254,191,1,1
4255,67,2,0
4256,134,1,1
4257,41,1,3
4258,155,0,3
4259,156,0,5
4260,217,0,1
4261,177,1,1
4262,189,0,6
4263,108,2,0
4264,123,0,5
4265,135,0,0
4266,10,1,2
4267,25,0,1
4268,43,0,2
4269,168,0,1
4270,127,0,1
4271,82,0,1
4272,212,2,1
4273,23,1,1
4274,48,0,8
4275,22,2,4
4276,47,2,1
4277,86,0,4
4278,92,1,3
4279,32,0,4
4280,56,0,2
4281,212,0,1
4282,50,1,1
4283,10,1,1
4284,28,1,1
4285,43,0,1
4286,93,0,4
4287,109,0,2
4288,124,2,1
4289,25,0,6
4290,155,1,0
4291,217,1,1
4292,115,2,1
4293,126,0,1
4294,226,0,0
4295,36,0,6
4296,50,2,1
4297,86,1,1
4298,92,1,1
4299,116,0,2
4300,191,1,1
4301,31,0,3
4302,94,0,4
4303,38,1,0
4304,47,0,2
4305,73,1,1
4306,76,2,1
4307,102,3,0
4308,163,1,1
4309,32,7,0
4310,185,0,2
4311,206,9,0
4312,213,1,0
4313,16,1,1
4314,130,0,6
4315,7,0,4
4316,204,2,1
4317,9,2,1
4318,92,0,1
4319,25,0,2
4320,28,1,1
4321,41,3,3
4322,43,4,2
4323,35,3,0
4324,48,3,0
4325,24,2,0
4326,104,0,0
4327,153,2,1
4328,215,2,0
4329,222,2,1
4330,119,3,0
4331,76,5,0
4332,4,5,0
4333,142,6,1
4334,154,2,2
4335,183,5,0
4336,219,2,1
4337,5,0,1
4338,11,3,1
4339,100,2,0
4340,102,2,1
4341,6,1,0
4342,145,0,2
4343,227,3,4
4344,2,0,0
4345,57,0,6
4346,37,1,0
4347,56,2,0
4348,185,2,0
4349,107,5,0
4350,206,4,1
4351,90,1,0
4352,215,2,1
4353,36,0,3
4354,47,0,4
4355,92,0,3
4356,192,0,1
4357,27,0,2
4358,135,2,0
4359,205,3,0
4360,84,3,0
4361,104,6,0
4362,208,1,0
4363,36,0,1
4364,47,0,3
4365,61,0,0
4366,86,4,0
4367,42,1,1
4368,109,5,0
4369,124,9,1
4370,95,6,0
4371,31,1,4
4372,194,0,4
4373,105,0,4
4374,150,0,5
4375,180,2,0
4376,173,0,2
4377,190,0,7
4378,207,0,3
4379,106,0,2
4380,111,0,3
4381,161,1,0
4382,152,1,0
4383,198,0,3
4384,218,1,1
4385,52,3,2
4386,73,2,3
4387,52,2,0
4388,195,0,12
4389,20,0,7
4390,149,3,0
4391,67,2,4
4392,91,8,1
4393,153,3,3
4394,215,6,0
4395,96,0,1
4396,150,0,1
4397,180,2,1
4398,98,2,2
4399,111,1,5
4400,161,0,1
4401,2,4,0
4402,213,1,1
4403,88,1,3
4404,123,2,1
4405,42,2,0
4406,93,1,1
4407,124,2,0
4408,17,5,1
4409,196,0,4
4410,199,0,3
4411,98,1,1
4412,106,0,3
4413,161,0,6
4414,71,0,5
4415,159,2,2
4416,125,1,1
4417,186,0,2
4418,221,1,5
4419,126,0,0
4420,175,1,2
4421,202,2,1
4422,23,2,2
4423,35,1,1
4424,66,0,2
4425,71,2,0
4426,112,1,1
4427,159,0,1
4428,171,1,1
4429,189,0,4
4430,112,1,1
4431,117,6,1
4432,159,1,0
4433,164,4,1
4434,11,4,0
4435,53,1,1
4436,140,0,6
4437,88,2,2
4438,135,0,1
4439,205,0,6
4440,42,1,4
4441,93,0,5
4442,109,2,2
4443,113,0,0
4444,186,1,2
4445,221,0,4
4446,175,0,3
4447,226,0,1
4448,94,0,4
4449,95,1,1
4450,194,1,0
4451,59,0,1
4452,167,2,0
4453,169,2,1
4454,204,1,0
4455,103,1,0
4456,174,1,3
4457,24,2,4
4458,205,1,0
4459,53,0,3
4460,75,0,2
4461,46,1,2
4462,203,1,2
4463,183,1,1
4464,197,1,9
4465,219,5,1
4466,169,0,1
4467,3,0,2
4468,165,1,2
4469,201,0,4
4470,214,1,4
4471,224,0,5
4472,14,5,0
4473,158,1,3
4474,20,3,0
4475,181,0,1
4476,96,4,0
4477,105,0,3
4478,180,0,3
4479,99,0,1
4480,198,0,6
4481,218,0,2
4482,67,0,5
4483,104,1,0
4484,168,2,1
4485,215,0,11
4486,219,3,3
4487,28,0,12
4488,156,5,0
4489,220,0,2
4490,10,2,0
4491,41,5,0
4492,43,4,0
4493,220,1,1
4494,68,0,0
4495,71,1,1
4496,164,2,2
4497,98,0,3
4498,106,3,1
4499,111,2,4
4500,75,1,1
4501,121,2,0
4502,71,0,2
4503,181,2,3
4504,3,22,0
4505,78,8,1
4506,227,2,0
4507,19,4,2
4508,130,2,1
4509,169,1,1
4510,204,0,0
4511,210,0,6
4512,29,0,6
4513,153,1,1
4514,130,0,5
4515,143,0,3
4516,167,3,3
4517,204,1,1
4518,4,2,1
4519,74,0,2
4520,154,0,1
4521,219,5,2
4522,118,0,1
4523,177,3,2
4524,97,1,2
4525,190,0,2
4526,207,0,2
4527,149,0,3
4528,181,0,0
4529,45,1,1
4530,226,0,0
4531,171,1,1
4532,96,0,4
4533,105,1,0
4534,150,0,1
4535,112,3,0
4536,117,2,2
4537,119,2,0
4538,103,1,4
4539,131,2,3
4540,13,1,1
4541,46,0,3
4542,141,0,1
4543,197,1,1
4544,203,1,0
4545,32,0,1
4546,37,2,2
4547,113,0,5
4548,125,1,2
4549,221,0,7
4550,21,0,1
4551,97,1,0
4552,173,7,2
4553,207,6,1
4554,35,2,2
4555,66,1,3
4556,116,0,3
4557,12,0,2
4558,86,0,0
4559,49,0,4
4560,94,4,0
4561,73,0,0
4562,100,0,1
4563,17,2,1
4564,110,1,1
4565,199,0,1
4566,46,3,3
4567,74,1,2
4568,141,0,2
4569,183,2,6
4570,203,1,0
4571,219,1,1
4572,99,1,1
4573,152,1,1
4574,218,2,2
4575,17,0,2
4576,110,0,1
4577,196,0,2
4578,175,0,1
4579,190,0,0
4580,60,2,0
4581,80,1,2
4582,97,1,1
4583,126,0,1
4584,53,2,0
4585,75,0,6
4586,3,0,2
4587,78,0,3
4588,28,2,2
4589,43,2,0
4590,156,2,3
4591,5,0,4
4592,121,1,4
4593,140,0,1
4594,183,3,3
4595,217,0,0
4596,148,0,3
4597,222,1,3
4598,14,1,0
4599,158,1,2
4600,98,1,1
4601,105,2,1
4602,146,1,0
4603,204,0,1
4604,218,0,0
4605,103,0,2
4606,149,0,1
4607,174,0,0
4608,181,3,1
4609,26,1,4
4610,171,0,2
4611,189,0,2
4612,35,0,1
4613,116,2,1
4614,10,0,3
4615,28,0,4
4616,65,0,0
4617,220,0,0
4618,21,0,3
4619,118,0,8
4620,171,3,1
4621,88,1,1
4622,205,0,0
4623,41,0,12
4624,155,0,2
4625,156,1,2
4626,220,1,3
4627,49,1,0
4628,94,4,3
4629,95,1,1
4630,194,1,0
4631,37,2,0
4632,56,1,2
4633,185,1,4
4634,66,1,1
4635,116,1,4
4636,191,0,3
4637,82,4,0
4638,185,1,1
4639,25,5,0
4640,65,0,3
4641,217,0,3
4642,220,1,1
4643,41,1,0
4644,65,0,3
4645,156,0,2
4646,175,0,0
4647,202,0,2
4648,86,0,11
4649,130,0,3
4650,153,0,5
4651,204,1,2
4652,215,3,0
4653,23,0,5
4654,35,0,3
4655,66,0,1
4656,95,1,2
4657,127,1,1
4658,194,0,3
4659,100,2,0
4660,195,1,2
4661,5,0,0
4662,11,3,0
4663,75,10,0
4664,121,9,1
4665,140,0,1
4666,149,3,0
4667,37,5,1
4668,82,0,1
4669,212,0,1
4670,2,0,1
4671,80,6,0
4672,83,0,2
4673,107,0,1
4674,10,0,0
4675,155,2,4
4676,217,2,3
4677,23,3,0
4678,116,2,0
4679,191,1,1
4680,14,2,1
4681,15,1,6
4682,148,0,1
4683,158,0,9
4684,112,0,2
4685,117,2,2
4686,159,3,1
4687,164,1,0
4688,181,0,0
4689,52,1,1
4690,100,3,1
4691,102,0,5
4692,195,1,2
4693,53,0,4
4694,121,2,0
4695,140,0,4
4696,163,1,1
4697,52,2,0
4698,73,4,0
4699,195,3,3
4700,3,1,0
4701,165,1,1
4702,83,2,2
4703,107,0,13
4704,206,2,0
4705,213,1,2
4706,32,0,1
4707,212,0,0
4708,2,0,0
4709,57,1,1
4710,80,1,2
4711,213,0,2
4712,47,1,0
4713,130,1,3
4714,153,1,3
4715,204,0,0
4716,215,1,0
4717,108,1,4
4718,123,0,1
4719,31,0,2
4720,49,1,2
4721,127,0,2
4722,194,0,4
4723,49,3,1
4724,94,2,0
4725,127,1,1
4726,17,0,1
4727,105,1,1
4728,146,0,1
4729,76,2,1
4730,102,0,0
4731,195,1,1
4732,73,0,0
4733,76,0,7
4734,100,0,1
4735,131,0,4
4736,174,0,1
4737,181,1,1
4738,17,3,2
4739,98,0,1
4740,146,1,1
4741,57,0,5
4742,80,5,2
4743,83,2,2
4744,206,0,3
4745,27,0,3
4746,135,2,2
4747,205,2,2
4748,173,2,0
4749,186,2,1
